,0
62,"['C15', '0.007153205360376675']"
63,"['C16', '0.009552698297718218']"
64,"['C17', '0.008013400941687794']"
65,"['C18', '0.008103947844983701']"
66,"['C19', '0.007107931908728721']"
67,"['C20', '0.006609923940601232']"
68,"['C21', '0.008647229264759144']"
69,"['C22', '0.015845708076783774']"
70,"['C23', '0.7595526982977182']"
71,"['C24', '0.7120155740673669']"
72,"['D1', '0.00597609561752988']"
73,"['D2', '0.0065193770373053244']"
74,"['D3', '0.003893516841724013']"
75,"['D4', '0.006474103585657371']"
76,"['D5', '0.007153205360376675']"
77,"['D6', '0.005432814197754437']"
78,"['D7', '0.007922854038391887']"
79,"['D8', '0.006564650488953278']"
80,"['D9', '0.007289025715320536']"
81,"['D10', '0.004255704454907642']"
82,"['D11', '0.008511408909815284']"
83,"['D12', '0.006655197392249185']"
84,"['D13', '0.008194494748279608']"
85,"['D14', '0.005206446939514668']"
86,"['D15', '0.0075153929735603045']"
87,"['D16', '0.0077417602318000725']"
88,"['D17', '0.0077417602318000725']"
89,"['D18', '0.006338283230713509']"
90,"['D19', '0.0077417602318000725']"
91,"['D20', '0.005523361101050344']"
92,"['D21', '0.00882832307135096']"
93,"['D22', '0.012269105396595436']"
94,"['D23', '0.7306682361463238']"
95,"['D24', '0.6617620427381383']"
96,"['E1', '0.006609923940601232']"
97,"['E2', '0.007560666425208258']"
98,"['E3', '0.007062658457080768']"
99,"['E4', '0.008058674393335748']"
100,"['E5', '0.007062658457080768']"
101,"['E6', '0.006338283230713509']"
102,"['E7', '0.007107931908728721']"
103,"['E8', '0.008013400941687794']"
104,"['E9', '0.00597609561752988']"
105,"['E10', '0.008737776168055052']"
106,"['E11', '0.00597609561752988']"
107,"['E12', '0.009099963781238682']"
108,"['E13', '0.007424846070264397']"
109,"['E14', '0.00932633103947845']"
110,"['E15', '0.006926838102136907']"
111,"['E16', '0.008239768199927562']"
112,"['E17', '0.00833031510322347']"
113,"['E18', '0.007877580586743933']"
114,"['E19', '0.007787033683448026']"
115,"['E20', '0.007651213328504165']"
116,"['E21', '0.006202462875769648']"
117,"['E22', '0.01118254255704455']"
118,"['E23', '0.6595889170590366']"
119,"['E24', '0.6599058312205722']"
120,"['F1', '0.005613908004346252']"
121,"['F2', '0.0071984788120246284']"
122,"['F3', '0.006383556682361464']"
123,"['F4', '0.005025353132922854']"
124,"['F5', '0.009779065555957986']"
125,"['F6', '0.006383556682361464']"
126,"['F7', '0.005930822165881927']"
127,"['F8', '0.007470119521912351']"
128,"['F9', '0.0075153929735603045']"
129,"['F10', '0.006609923940601232']"
130,"['F11', '0.0065193770373053244']"
131,"['F12', '0.008013400941687794']"
132,"['F13', '0.007424846070264397']"
133,"['F14', '0.009462151394422311']"
134,"['F15', '0.009597971749366172']"
135,"['F16', '0.005613908004346252']"
136,"['F17', '0.005795001810938066']"
137,"['F18', '0.008511408909815284']"
138,"['F19', '0.006066642520825788']"
139,"['F20', '0.004527345164795364']"
140,"['F21', '0.006474103585657371']"
141,"['F22', '0.012721839913074974']"
142,"['F23', '0.6950380296993843']"
143,"['F24', '0.6242303513219848']"
144,"['G1', '0.004889532777978993']"
145,"['G2', '0.006791017747193046']"
146,"['G3', '0.0069721115537848604']"
147,"['G4', '0.007153205360376675']"
148,"['G5', '0.006836291198841']"
149,"['G6', '0.006428830134009417']"
150,"['G7', '0.009597971749366172']"
151,"['G8', '0.007062658457080768']"
152,"['G9', '0.007696486780152119']"
153,"['G10', '0.009281057587830497']"
154,"['G11', '0.006609923940601232']"
155,"['G12', '0.00833031510322347']"
156,"['G13', '0.008601955813111191']"
157,"['G14', '0.006609923940601232']"
158,"['G15', '0.0075153929735603045']"
159,"['G16', '0.005885548714233973']"
160,"['G17', '0.00733429916696849']"
161,"['G18', '0.008420862006519376']"
162,"['G19', '0.004527345164795364']"
163,"['G20', '0.009099963781238682']"
164,"['G21', '0.007243752263672582']"
165,"['G22', '0.009371604491126404']"
166,"['G23', '0.6551068453458891']"
167,"['G24', '0.652345164795364']"
168,"['H1', '0.006293009779065556']"
169,"['H2', '0.006836291198841']"
170,"['H3', '0.007243752263672582']"
171,"['H4', '0.005387540746106484']"
172,"['H5', '0.007424846070264397']"
173,"['H6', '0.006564650488953278']"
174,"['H7', '0.007424846070264397']"
175,"['H8', '0.006700470843897139']"
176,"['H9', '0.00398406374501992']"
177,"['H10', '0.0069721115537848604']"
178,"['H11', '0.008375588554871423']"
179,"['H12', '0.008013400941687794']"
180,"['H13', '0.008601955813111191']"
181,"['H14', '0.007153205360376675']"
182,"['H15', '0.009145237232886636']"
183,"['H16', '0.007062658457080768']"
184,"['H17', '0.006247736327417602']"
185,"['H18', '0.006338283230713509']"
186,"['H19', '0.005432814197754437']"
187,"['H20', '0.00049800796812749']"
188,"['H21', '0.0']"
189,"['H22', '0.01082035494386092']"
190,"['H23', '0.6626675117710974']"
191,"['H24', '0.6174846070264397']"
192,"['I1', '0.0065193770373053244']"
193,"['I2', '0.008420862006519376']"
194,"['I3', '0.004255704454907642']"
195,"['I4', '0.008013400941687794']"
196,"['I5', '0.008103947844983701']"
197,"['I6', '0.007017385005432814']"
198,"['I7', '0.007107931908728721']"
199,"['I8', '0.00783230713509598']"
200,"['I9', '0.008194494748279608']"
201,"['I10', '0.009733792104310033']"
202,"['I11', '0.006066642520825788']"
203,"['I12', '0.009281057587830497']"
204,"['I13', '0.007605939876856212']"
205,"['I14', '0.0075153929735603045']"
206,"['I15', '0.005749728359290112']"
207,"['I16', '0.008511408909815284']"
208,"['I17', '0.0071984788120246284']"
209,"['I18', '0.009099963781238682']"
210,"['I19', '0.007107931908728721']"
211,"['I20', '0.008420862006519376']"
212,"['I21', '0.006066642520825788']"
213,"['I22', '0.010050706265845708']"
214,"['I23', '0.6598152843172763']"
215,"['I24', '0.6615809489315465']"
216,"['J1', '0.007651213328504165']"
217,"['J2', '0.006338283230713509']"
218,"['J3', '0.0071984788120246284']"
219,"['J4', '0.0052969938428105755']"
220,"['J5', '0.00597609561752988']"
221,"['J6', '0.0077417602318000725']"
222,"['J7', '0.008783049619703005']"
223,"['J8', '0.0032144150670047086']"
224,"['J9', '0.008918869974646868']"
225,"['J10', '0.0065193770373053244']"
226,"['J11', '0.00982433900760594']"
227,"['J12', '0.006111915972473741']"
228,"['J13', '0.005930822165881927']"
229,"['J14', '0.007017385005432814']"
230,"['J15', '0.007017385005432814']"
231,"['J16', '0.006564650488953278']"
232,"['J17', '0.00783230713509598']"
233,"['J18', '0.006247736327417602']"
234,"['J19', '0.008420862006519376']"
235,"['J20', '0.006564650488953278']"
236,"['J21', '0.006474103585657371']"
237,"['J22', '0.011408909815284318']"
238,"['J23', '0.6758420862006519']"
239,"['J24', '0.6159453096704093']"
240,"['K1', '0.006157189424121695']"
241,"['K2', '0.007696486780152119']"
242,"['K3', '0.0050706265845708075']"
243,"['K4', '0.007379572618616444']"
244,"['K5', '0.007470119521912351']"
245,"['K6', '0.006474103585657371']"
246,"['K7', '0.0077417602318000725']"
247,"['K8', '0.007062658457080768']"
248,"['K9', '0.003938790293371967']"
249,"['K10', '0.006926838102136907']"
250,"['K11', '0.004391524809851503']"
251,"['K12', '0.005659181455994205']"
252,"['K13', '0.006293009779065556']"
253,"['K14', '0.007289025715320536']"
254,"['K15', '0.005251720391162622']"
255,"['K16', '0.008737776168055052']"
256,"['K17', '0.006157189424121695']"
257,"['K18', '0.007062658457080768']"
258,"['K19', '0.006564650488953278']"
259,"['K20', '0.0099601593625498']"
260,"['K21', '0.007470119521912351']"
261,"['K22', '0.011635277073524086']"
262,"['K23', '0.6450561390800434']"
263,"['K24', '0.6263582035494386']"
264,"['L1', '0.007560666425208258']"
265,"['L2', '0.005025353132922854']"
266,"['L3', '0.005161173487866715']"
267,"['L4', '0.005613908004346252']"
268,"['L5', '0.006428830134009417']"
269,"['L6', '0.006564650488953278']"
270,"['L7', '0.0023542194856935894']"
271,"['L8', '0.0052969938428105755']"
272,"['L9', '0.006338283230713509']"
273,"['L10', '0.006564650488953278']"
274,"['L11', '0.0046178920680912715']"
275,"['L12', '0.007017385005432814']"
276,"['L13', '0.008420862006519376']"
277,"['L14', '0.006881564650488953']"
278,"['L15', '0.009235784136182543']"
279,"['L16', '0.007922854038391887']"
280,"['L17', '0.007062658457080768']"
281,"['L18', '0.007787033683448026']"
282,"['L19', '0.007470119521912351']"
283,"['L20', '0.007062658457080768']"
284,"['L21', '0.004210431003259688']"
285,"['L22', '0.01168055052517204']"
286,"['L23', '0.6803241579137993']"
287,"['L24', '0.5970210068815647']"
288,"['M1', '0.007153205360376675']"
289,"['M2', '0.004663165519739225']"
290,"['M3', '0.004663165519739225']"
291,"['M4', '0.006655197392249185']"
292,"['M5', '0.0050706265845708075']"
293,"['M6', '0.007107931908728721']"
294,"['M7', '0.005568634552698298']"
295,"['M8', '0.007243752263672582']"
296,"['M9', '0.003938790293371967']"
297,"['M10', '0.006021369069177834']"
298,"['M11', '0.005613908004346252']"
299,"['M12', '0.00882832307135096']"
300,"['M13', '0.006247736327417602']"
301,"['M14', '0.009281057587830497']"
302,"['M15', '0.00597609561752988']"
303,"['M16', '0.006609923940601232']"
304,"['M17', '0.0065193770373053244']"
305,"['M18', '0.007605939876856212']"
306,"['M19', '0.006202462875769648']"
307,"['M20', '0.006157189424121695']"
308,"['M21', '0.0052969938428105755']"
309,"['M22', '0.012721839913074974']"
310,"['M23', '0.6415248098515031']"
311,"['M24', '0.6324701195219123']"
312,"['N1', '0.005206446939514668']"
313,"['N2', '0.005478087649402391']"
314,"['N3', '0.008285041651575516']"
315,"['N4', '0.006609923940601232']"
316,"['N5', '0.005749728359290112']"
317,"['N6', '0.005749728359290112']"
318,"['N7', '0.006609923940601232']"
319,"['N8', '0.008103947844983701']"
320,"['N9', '0.007153205360376675']"
321,"['N10', '0.006881564650488953']"
322,"['N11', '0.005704454907642159']"
323,"['N12', '0.0048442593263310395']"
324,"['N13', '0.007153205360376675']"
325,"['N14', '0.006066642520825788']"
326,"['N15', '0.007470119521912351']"
327,"['N16', '0.004798985874683086']"
328,"['N17', '0.007243752263672582']"
329,"['N18', '0.006791017747193046']"
330,"['N19', '0.007153205360376675']"
331,"['N20', '0.004165157551611735']"
332,"['N21', '0.007605939876856212']"
333,"['N22', '0.009688518652662079']"
334,"['N23', '0.6633013400941687']"
335,"['N24', '0.679690329590728']"
336,"['O1', '0.0050706265845708075']"
337,"['O2', '0.005930822165881927']"
338,"['O3', '0.00018109380659181456']"
339,"['O4', '0.005795001810938066']"
340,"['O5', '0.005568634552698298']"
341,"['O6', '0.006564650488953278']"
342,"['O7', '0.007605939876856212']"
343,"['O8', '0.0071984788120246284']"
344,"['O9', '0.006836291198841']"
345,"['O10', '0.004391524809851503']"
346,"['O11', '0.006111915972473741']"
347,"['O12', '0.00584027526258602']"
348,"['O13', '0.005251720391162622']"
349,"['O14', '0.00733429916696849']"
350,"['O15', '0.005387540746106484']"
351,"['O16', '0.008058674393335748']"
352,"['O17', '0.016388989496559217']"
353,"['O18', '0.002263672582397682']"
354,"['O19', '0.005749728359290112']"
355,"['O20', '0.006428830134009417']"
356,"['O21', '0.00584027526258602']"
357,"['O22', '0.010910901847156828']"
358,"['O23', '0.602589641434263']"
359,"['O24', '0.5938518652662079']"
360,"['P1', '0.005206446939514668']"
361,"['P2', '0.0046178920680912715']"
362,"['P3', '0.005342267294458529']"
363,"['P4', '0.004255704454907642']"
364,"['P5', '0.007017385005432814']"
365,"['P6', '0.0038482433900760595']"
366,"['P7', '0.0049800796812749']"
367,"['P8', '0.0034860557768924302']"
368,"['P9', '0.006021369069177834']"
369,"['P10', '0.0025805867439333574']"
370,"['P11', '0.004572618616443318']"
371,"['P12', '0.005749728359290112']"
372,"['P13', '0.006383556682361464']"
373,"['P14', '0.005115900036218761']"
374,"['P15', '0.007289025715320536']"
375,"['P16', '0.005523361101050344']"
376,"['P17', '0.005613908004346252']"
377,"['P18', '0.006383556682361464']"
378,"['P19', '0.005795001810938066']"
379,"['P20', '0.005478087649402391']"
380,"['P21', '0.006700470843897139']"
381,"['P22', '0.008601955813111191']"
382,"['P23', '0.7417602318000724']"
383,"['P24', '0.6889261137269106']"
