,0
323,"['N12', '0.0012116721075083616']"
324,"['N13', '0.0016622939656726283']"
325,"['N14', '0.001381907031703751']"
326,"['N15', '0.0014620175842662874']"
327,"['N16', '0.001361879393563117']"
328,"['N17', '0.001331837936352166']"
329,"['N18', '0.0015221004986881897']"
330,"['N19', '0.0016422663275319942']"
331,"['N20', '0.0013919208507740682']"
332,"['N21', '0.0015421281368288237']"
333,"['N22', '0.0016723077847429454']"
334,"['N23', '0.13893172578157859']"
335,"['N24', '0.11646071578778715']"
336,"['O1', '0.0010214095451723379']"
337,"['O2', '0.0012417135647193127']"
338,"['O3', '0.0007310087921331437']"
339,"['O4', '0.0012216859265786785']"
340,"['O5', '0.0009312851735394844']"
341,"['O6', '0.001592197232180409']"
342,"['O7', '0.0013919208507740682']"
343,"['O8', '0.0017223768800945305']"
344,"['O9', '0.0013017964791412148']"
345,"['O10', '0.0015221004986881897']"
346,"['O11', '0.0010113957261020207']"
347,"['O12', '0.0017624321563757986']"
348,"['O13', '0.0']"
349,"['O14', '0.0016622939656726283']"
350,"['O15', '0.001341851755422483']"
351,"['O16', '0.0017023492419538963']"
352,"['O17', '0.0008912298972582163']"
353,"['O18', '0.001602211051250726']"
354,"['O19', '0.001361879393563117']"
355,"['O20', '0.0016322525084616771']"
356,"['O21', '0.0015120866796178728']"
357,"['O22', '0.0019026256233602371']"
358,"['O23', '0.11841341050649896']"
359,"['O24', '0.16242414532054233']"
360,"['P1', '0.001291782660070898']"
361,"['P2', '0.00081111934469568']"
362,"['P3', '0.0007109811539925097']"
363,"['P4', '0.0008411608019066311']"
364,"['P5', '0.001071478640523923']"
365,"['P6', '0.0010814924595942401']"
366,"['P7', '0.0011515891930864593']"
367,"['P8', '0.0010814924595942401']"
368,"['P9', '0.0013919208507740682']"
369,"['P10', '0.000801105525625363']"
370,"['P11', '0.0014419899461256534']"
371,"['P12', '0.0019126394424305543']"
372,"['P13', '0.001091506278664557']"
373,"['P14', '0.0007009673349221927']"
374,"['P15', '0.0012116721075083616']"
375,"['P16', '0.0009112575353988504']"
376,"['P17', '0.0015321143177585068']"
377,"['P18', '0.001051451002383289']"
378,"['P19', '0.0014319761270553363']"
379,"['P20', '0.0013718932126334342']"
380,"['P21', '0.001091506278664557']"
381,"['P22', '0.002423344215016723']"
382,"['P23', '0.1331136969017244']"
383,"['P24', '0.11008191303999519']"
