,0
99,"['E4', '0.012089077412513256']"
100,"['E5', '0.011806291975963237']"
101,"['E6', '0.011099328384588193']"
102,"['E7', '0.013220219158713326']"
103,"['E8', '0.012442559208200778']"
104,"['E9', '0.013997879109225874']"
105,"['E10', '0.014351360904913396']"
106,"['E11', '0.013361611876988335']"
107,"['E12', '0.0']"
108,"['E13', '0.009968186638388122']"
109,"['E14', '0.013361611876988335']"
110,"['E15', '0.01329091551785083']"
111,"['E16', '0.012442559208200778']"
112,"['E17', '0.012442559208200778']"
113,"['E18', '0.010816542948038176']"
114,"['E19', '0.00544361965358784']"
115,"['E20', '0.013503004595263345']"
116,"['E21', '0.014280664545775892']"
117,"['E22', '0.016967126193001062']"
118,"['E23', '0.6512548603746907']"
119,"['E24', '0.6139271827500884']"
120,"['F1', '0.012018381053375752']"
121,"['F2', '0.00989749027925062']"
122,"['F3', '0.012725344644750796']"
123,"['F4', '0.011594202898550725']"
124,"['F5', '0.012654648285613291']"
125,"['F6', '0.012089077412513256']"
126,"['F7', '0.01519971721456345']"
127,"['F8', '0.011735595616825734']"
128,"['F9', '0.013149522799575823']"
129,"['F10', '0.010533757511488159']"
130,"['F11', '0.01406857546836338']"
131,"['F12', '0.012866737363025803']"
132,"['F13', '0.012371862849063274']"
133,"['F14', '0.011028632025450688']"
134,"['F15', '0.012371862849063274']"
135,"['F16', '0.009685401201838105']"
136,"['F17', '0.011947684694238247']"
137,"['F18', '0.011735595616825734']"
138,"['F19', '0.010675150229763166']"
139,"['F20', '0.012513255567338281']"
140,"['F21', '0.013361611876988335']"
141,"['F22', '0.017320607988688584']"
142,"['F23', '0.7075998586072817']"
143,"['F24', '0.6287027218098268']"
144,"['G1', '0.010816542948038176']"
145,"['G2', '0.012371862849063274']"
146,"['G3', '0.011099328384588193']"
147,"['G4', '0.013149522799575823']"
148,"['G5', '0.009826793920113115']"
149,"['G6', '0.013078826440438318']"
150,"['G7', '0.01392718275008837']"
151,"['G8', '0.010816542948038176']"
152,"['G9', '0.011170024743725698']"
153,"['G10', '0.007493814068575469']"
154,"['G11', '0.010533757511488159']"
155,"['G12', '0.011876988335100742']"
156,"['G13', '0.012513255567338281']"
157,"['G14', '0.01406857546836338']"
158,"['G15', '0.011170024743725698']"
159,"['G16', '0.011947684694238247']"
160,"['G17', '0.010463061152350654']"
161,"['G18', '0.010745846588900671']"
162,"['G19', '0.013856486390950867']"
163,"['G20', '0.011452810180275715']"
164,"['G21', '0.013715093672675857']"
165,"['G22', '0.017108518911276068']"
166,"['G23', '0.6518911276069282']"
167,"['G24', '1.0']"
168,"['H1', '0.011170024743725698']"
169,"['H2', '0.009826793920113115']"
170,"['H3', '0.013856486390950867']"
171,"['H4', '0.01088723930717568']"
172,"['H5', '0.010250972074938141']"
173,"['H6', '0.010533757511488159']"
174,"['H7', '0.013078826440438318']"
175,"['H8', '0.011028632025450688']"
176,"['H9', '0.016967126193001062']"
177,"['H10', '0.010745846588900671']"
178,"['H11', '0.011170024743725698']"
179,"['H12', '0.012301166489925769']"
180,"['H13', '0.014139271827500884']"
181,"['H14', '0.011806291975963237']"
182,"['H15', '0.013149522799575823']"
183,"['H16', '0.010816542948038176']"
184,"['H17', '0.011382113821138212']"
185,"['H18', '0.013785790031813362']"
186,"['H19', '0.014139271827500884']"
187,"['H20', '0.01215977377165076']"
188,"['H21', '0.0127960410038883']"
189,"['H22', '0.014422057264050901']"
190,"['H23', '0.6987628137150936']"
191,"['H24', '0.6465182043124779']"
192,"['I1', '0.010533757511488159']"
193,"['I2', '0.00975609756097561']"
194,"['I3', '0.010463061152350654']"
195,"['I4', '0.013008130081300813']"
196,"['I5', '0.011806291975963237']"
197,"['I6', '0.014139271827500884']"
198,"['I7', '0.011876988335100742']"
199,"['I8', '0.013785790031813362']"
200,"['I9', '0.013503004595263345']"
201,"['I10', '0.014139271827500884']"
202,"['I11', '0.01215977377165076']"
203,"['I12', '0.015129020855425945']"
204,"['I13', '0.012442559208200778']"
205,"['I14', '0.013785790031813362']"
206,"['I15', '0.01343230823612584']"
207,"['I16', '0.013997879109225874']"
208,"['I17', '0.00989749027925062']"
209,"['I18', '0.013078826440438318']"
210,"['I19', '0.014987628137150938']"
211,"['I20', '0.014704842700600919']"
212,"['I21', '0.013997879109225874']"
213,"['I22', '0.01746200070696359']"
214,"['I23', '0.6821491693177801']"
215,"['I24', '0.6883704489218805']"
216,"['J1', '0.014351360904913396']"
217,"['J2', '0.011594202898550725']"
218,"['J3', '0.009544008483563097']"
219,"['J4', '0.008483563096500531']"
220,"['J5', '0.010816542948038176']"
221,"['J6', '0.012513255567338281']"
222,"['J7', '0.012513255567338281']"
223,"['J8', '0.010463061152350654']"
224,"['J9', '0.01152350653941322']"
225,"['J10', '0.012513255567338281']"
226,"['J11', '0.014422057264050901']"
227,"['J12', '0.013008130081300813']"
228,"['J13', '0.01661364439731354']"
229,"['J14', '0.013715093672675857']"
230,"['J15', '0.013785790031813362']"
231,"['J16', '0.013644397313538352']"
232,"['J17', '0.012230470130788264']"
233,"['J18', '0.011311417462000707']"
234,"['J19', '0.012866737363025803']"
235,"['J20', '0.012371862849063274']"
236,"['J21', '0.012866737363025803']"
237,"['J22', '0.016755037115588546']"
238,"['J23', '0.7227995758218452']"
239,"['J24', '0.7698833510074231']"
240,"['K1', '0.013008130081300813']"
241,"['K2', '0.012866737363025803']"
242,"['K3', '0.010816542948038176']"
243,"['K4', '0.012513255567338281']"
244,"['K5', '0.01152350653941322']"
245,"['K6', '0.012089077412513256']"
246,"['K7', '0.013361611876988335']"
247,"['K8', '0.014987628137150938']"
248,"['K9', '0.011735595616825734']"
249,"['K10', '0.010604453870625663']"
250,"['K11', '0.012442559208200778']"
251,"['K12', '0.013503004595263345']"
252,"['K13', '0.011452810180275715']"
253,"['K14', '0.01215977377165076']"
254,"['K15', '0.010321668434075644']"
255,"['K16', '0.010816542948038176']"
256,"['K17', '0.01152350653941322']"
257,"['K18', '0.016048073524213502']"
258,"['K19', '0.013503004595263345']"
259,"['K20', '0.014280664545775892']"
260,"['K21', '0.011240721102863203']"
261,"['K22', '0.017320607988688584']"
262,"['K23', '0.6839872746553552']"
263,"['K24', '0.6897843761046306']"
264,"['L1', '0.009473312124425592']"
265,"['L2', '0.011382113821138212']"
266,"['L3', '0.011452810180275715']"
267,"['L4', '0.010392364793213149']"
268,"['L5', '0.012371862849063274']"
269,"['L6', '0.01088723930717568']"
270,"['L7', '0.014492753623188406']"
271,"['L8', '0.011311417462000707']"
272,"['L9', '0.012442559208200778']"
273,"['L10', '0.012725344644750796']"
274,"['L11', '0.012230470130788264']"
275,"['L12', '0.010604453870625663']"
276,"['L13', '0.011452810180275715']"
277,"['L14', '0.012442559208200778']"
278,"['L15', '0.011240721102863203']"
279,"['L16', '0.012866737363025803']"
280,"['L17', '0.012230470130788264']"
281,"['L18', '0.012583951926475786']"
282,"['L19', '0.012725344644750796']"
283,"['L20', '0.012089077412513256']"
284,"['L21', '0.012937433722163308']"
285,"['L22', '0.0176033934252386']"
286,"['L23', '0.7175680452456699']"
287,"['L24', '0.6415694591728526']"
288,"['M1', '0.011594202898550725']"
289,"['M2', '0.010957935666313185']"
290,"['M3', '0.010038882997525627']"
291,"['M4', '0.011311417462000707']"
292,"['M5', '0.011240721102863203']"
293,"['M6', '0.011240721102863203']"
294,"['M7', '0.011311417462000707']"
295,"['M8', '0.014139271827500884']"
296,"['M9', '0.012937433722163308']"
297,"['M10', '0.011947684694238247']"
298,"['M11', '0.010604453870625663']"
299,"['M12', '0.011735595616825734']"
300,"['M13', '0.011735595616825734']"
301,"['M14', '0.012089077412513256']"
302,"['M15', '0.011806291975963237']"
303,"['M16', '0.013149522799575823']"
304,"['M17', '0.010321668434075644']"
305,"['M18', '0.013078826440438318']"
306,"['M19', '0.011170024743725698']"
307,"['M20', '0.010180275715800637']"
308,"['M21', '0.004312477907387769']"
309,"['M22', '0.014846235418875928']"
310,"['M23', '0.6542241074584659']"
311,"['M24', '0.6553552492046659']"
312,"['N1', '0.010109579356663132']"
313,"['N2', '0.007635206786850477']"
314,"['N3', '0.010604453870625663']"
315,"['N4', '0.011452810180275715']"
316,"['N5', '0.010463061152350654']"
317,"['N6', '0.008342170378225522']"
318,"['N7', '0.009473312124425592']"
319,"['N8', '0.010816542948038176']"
320,"['N9', '0.013078826440438318']"
321,"['N10', '0.009473312124425592']"
322,"['N11', '0.010675150229763166']"
323,"['N12', '0.012866737363025803']"
324,"['N13', '0.011382113821138212']"
325,"['N14', '0.009473312124425592']"
326,"['N15', '0.011240721102863203']"
327,"['N16', '0.011594202898550725']"
328,"['N17', '0.012442559208200778']"
329,"['N18', '0.011452810180275715']"
330,"['N19', '0.0127960410038883']"
331,"['N20', '0.006221279604100389']"
332,"['N21', '0.0065040650406504065']"
333,"['N22', '0.02191587133262637']"
334,"['N23', '0.7101449275362319']"
335,"['N24', '0.649204665959703']"
336,"['O1', '0.008483563096500531']"
337,"['O2', '0.010533757511488159']"
338,"['O3', '0.008412866737363026']"
339,"['O4', '0.011594202898550725']"
340,"['O5', '0.01088723930717568']"
341,"['O6', '0.0096147048427006']"
342,"['O7', '0.011240721102863203']"
343,"['O8', '0.01406857546836338']"
344,"['O9', '0.007564510427712973']"
345,"['O10', '0.011311417462000707']"
346,"['O11', '0.010109579356663132']"
347,"['O12', '0.010250972074938141']"
348,"['O13', '0.008624955814775539']"
349,"['O14', '0.010463061152350654']"
350,"['O15', '0.00989749027925062']"
351,"['O16', '0.01152350653941322']"
352,"['O17', '0.010038882997525627']"
353,"['O18', '0.009826793920113115']"
354,"['O19', '0.011452810180275715']"
355,"['O20', '0.010675150229763166']"
356,"['O21', '0.009968186638388122']"
357,"['O22', '0.01343230823612584']"
358,"['O23', '0.6709791445740544']"
359,"['O24', '0.6667373630258042']"
360,"['P1', '0.008624955814775539']"
361,"['P2', '0.007493814068575469']"
362,"['P3', '0.008695652173913044']"
363,"['P4', '0.009402615765288088']"
364,"['P5', '0.009826793920113115']"
365,"['P6', '0.007493814068575469']"
366,"['P7', '0.009473312124425592']"
367,"['P8', '0.008766348533050548']"
368,"['P9', '0.007281724991162955']"
369,"['P10', '0.007281724991162955']"
370,"['P11', '0.00911983032873807']"
371,"['P12', '0.008130081300813009']"
372,"['P13', '0.00975609756097561']"
373,"['P14', '0.008412866737363026']"
374,"['P15', '0.010533757511488159']"
375,"['P16', '0.008554259455638034']"
376,"['P17', '0.012301166489925769']"
377,"['P18', '0.008766348533050548']"
378,"['P19', '0.010392364793213149']"
379,"['P20', '0.009402615765288088']"
380,"['P21', '0.012301166489925769']"
381,"['P22', '0.013715093672675857']"
382,"['P23', '0.6752916224814423']"
383,"['P24', '0.6417108518911276']"
