,0
0,"['A1', '0.007869800310509129']"
1,"['A2', '0.011403180041758124']"
2,"['A3', '0.009422345949997323']"
3,"['A4', '0.011189035815621822']"
4,"['A5', '0.01108196370255367']"
5,"['A6', '0.021628566839766585']"
6,"['A7', '0.00985063440226993']"
7,"['A8', '0.013865838642325606']"
8,"['A9', '0.012473901172439638']"
9,"['A10', '0.011510252154826275']"
10,"['A11', '0.011670860324428503']"
11,"['A12', '0.011563788211360351']"
12,"['A13', '0.010867819476417366']"
13,"['A14', '0.012420365115905562']"
14,"['A15', '0.011242571872155898']"
15,"['A16', '0.011885004550564805']"
16,"['A17', '0.011135499759087746']"
17,"['A18', '0.012045612720167033']"
18,"['A19', '0.010278922854542535']"
19,"['A20', '0.012366829059371486']"
20,"['A21', '0.014133518924995985']"
21,"['A22', '0.023127576422720703']"
22,"['A23', '1.0']"
23,"['A24', '0.9848492960008566']"
24,"['B1', '0.010278922854542535']"
25,"['B2', '0.009368809893463248']"
26,"['B3', '0.008512232988918036']"
27,"['B4', '0.010011242571872156']"
28,"['B5', '0.013223405963916697']"
29,"['B6', '0.009261737780395097']"
30,"['B7', '0.01022538679800846']"
31,"['B8', '0.01295572568124632']"
32,"['B9', '0.011028427646019594']"
33,"['B10', '0.01193854060709888']"
34,"['B11', '0.012848653568178168']"
35,"['B12', '0.009047593554258793']"
36,"['B13', '0.011189035815621822']"
37,"['B14', '0.012795117511644092']"
38,"['B15', '0.009743562289201778']"
39,"['B16', '0.010439531024144761']"
40,"['B17', '0.010278922854542535']"
41,"['B18', '0.00995770651533808']"
42,"['B19', '0.010171850741474383']"
43,"['B20', '0.011189035815621822']"
44,"['B21', '0.011670860324428503']"
45,"['B22', '0.019861876974142084']"
46,"['B23', '0.9922908078590931']"
47,"['B24', '0.9095776005139461']"
48,"['C1', '0.011510252154826275']"
49,"['C2', '0.010118314684940307']"
50,"['C3', '0.010011242571872156']"
51,"['C4', '0.011724396380962579']"
52,"['C5', '0.011670860324428503']"
53,"['C6', '0.013009261737780395']"
54,"['C7', '0.011563788211360351']"
55,"['C8', '0.014829487659938969']"
56,"['C9', '0.012366829059371486']"
57,"['C10', '0.013491086246587077']"
58,"['C11', '0.012634509342041866']"
59,"['C12', '0.006745543123293538']"
60,"['C13', '0.012045612720167033']"
61,"['C14', '0.013919374698859682']"
62,"['C15', '0.014775951603404893']"
63,"['C16', '0.013009261737780395']"
64,"['C17', '0.011617324267894427']"
65,"['C18', '0.01108196370255367']"
66,"['C19', '0.012634509342041866']"
67,"['C20', '0.011296107928689974']"
68,"['C21', '0.011028427646019594']"
69,"['C22', '0.023341720648857006']"
70,"['C23', '0.9760158466727341']"
71,"['C24', '0.9541731356068311']"
72,"['D1', '0.010118314684940307']"
73,"['D2', '0.009636490176133626']"
74,"['D3', '0.008030408480111354']"
75,"['D4', '0.010171850741474383']"
76,"['D5', '0.011296107928689974']"
77,"['D6', '0.011885004550564805']"
78,"['D7', '0.011777932437496655']"
79,"['D8', '0.011777932437496655']"
80,"['D9', '0.011724396380962579']"
81,"['D10', '0.013223405963916697']"
82,"['D11', '0.012848653568178168']"
83,"['D12', '0.012045612720167033']"
84,"['D13', '0.015364848225279726']"
85,"['D14', '0.012527437228973714']"
86,"['D15', '0.01070721130681514']"
87,"['D16', '0.012527437228973714']"
88,"['D17', '0.013437550190053']"
89,"['D18', '0.012688045398575942']"
90,"['D19', '0.013919374698859682']"
91,"['D20', '0.013437550190053']"
92,"['D21', '0.013116333850848547']"
93,"['D22', '0.020129557256812463']"
94,"['D23', '0.9521387654585364']"
95,"['D24', '0.9156807109588307']"
96,"['E1', '0.010867819476417366']"
97,"['E2', '0.010974891589485518']"
98,"['E3', '0.012045612720167033']"
99,"['E4', '0.013062797794314471']"
100,"['E5', '0.008940521441190641']"
101,"['E6', '0.012420365115905562']"
102,"['E7', '0.013062797794314471']"
103,"['E8', '0.013437550190053']"
104,"['E9', '0.013116333850848547']"
105,"['E10', '0.013009261737780395']"
106,"['E11', '0.008940521441190641']"
107,"['E12', '0.014294127094598211']"
108,"['E13', '0.012848653568178168']"
109,"['E14', '0.01493655977300712']"
110,"['E15', '0.011670860324428503']"
111,"['E16', '0.013491086246587077']"
112,"['E17', '0.010600139193746989']"
113,"['E18', '0.011189035815621822']"
114,"['E19', '0.010332458911076611']"
115,"['E20', '0.015097167942609348']"
116,"['E21', '0.011349643985224048']"
117,"['E22', '0.019005300069596873']"
118,"['E23', '0.8638578082338455']"
119,"['E24', '0.8533647411531666']"
120,"['F1', '0.012848653568178168']"
121,"['F2', '0.008994057497724717']"
122,"['F3', '0.010493067080678837']"
123,"['F4', '0.008833449328122491']"
124,"['F5', '0.011242571872155898']"
125,"['F6', '0.00958295411959955']"
126,"['F7', '0.010760747363349216']"
127,"['F8', '0.009475882006531398']"
128,"['F9', '0.011831468494030729']"
