,0
52,"['C5', '0.02084408879710893']"
53,"['C6', '0.020005162622612288']"
54,"['C7', '0.020198760970573052']"
55,"['C8', '0.01955343314403717']"
56,"['C9', '0.018327310273619']"
57,"['C10', '0.017488384099122355']"
58,"['C11', '0.01916623644811564']"
59,"['C12', '0.018391843056272585']"
60,"['C13', '0.02245740836344863']"
61,"['C14', '0.0167139907072793']"
62,"['C15', '0.01768198244708312']"
63,"['C16', '0.02348993288590604']"
64,"['C17', '0.017423851316468765']"
65,"['C18', '0.018456375838926176']"
66,"['C19', '0.01826277749096541']"
67,"['C20', '0.016584925141972122']"
68,"['C21', '0.01664945792462571']"
69,"['C22', '0.032266391326794014']"
70,"['C23', '0.9930304594734125']"
71,"['C24', '1.0']"
72,"['D1', '0.01864997418688694']"
73,"['D2', '0.015294269488900362']"
74,"['D3', '0.016778523489932886']"
75,"['D4', '0.016197728446050594']"
76,"['D5', '0.015875064532782653']"
77,"['D6', '0.018714506969540527']"
78,"['D7', '0.018714506969540527']"
79,"['D8', '0.01626226122870418']"
80,"['D9', '0.01729478575116159']"
81,"['D10', '0.016584925141972122']"
82,"['D11', '0.01761744966442953']"
83,"['D12', '0.016907589055240063']"
84,"['D13', '0.017875580795043883']"
85,"['D14', '0.017101187403200827']"
86,"['D15', '0.020069695405265875']"
87,"['D16', '0.019101703665462055']"
88,"['D17', '0.012519359834796077']"
89,"['D18', '0.014907072792978834']"
90,"['D19', '0.011874032008260196']"
91,"['D20', '0.018391843056272585']"
92,"['D21', '0.017359318533815178']"
93,"['D22', '0.02342540010325245']"
94,"['D23', '0.984641197728446']"
95,"['D24', '0.9142359318533815']"
96,"['E1', '0.017230252968508']"
97,"['E2', '0.018520908621579762']"
98,"['E3', '0.015616933402168302']"
99,"['E4', '0.01826277749096541']"
100,"['E5', '0.017875580795043883']"
101,"['E6', '0.0167139907072793']"
102,"['E7', '0.018391843056272585']"
103,"['E8', '0.016907589055240063']"
104,"['E9', '0.017230252968508']"
105,"['E10', '0.019682498709344347']"
106,"['E11', '0.017746515229736706']"
107,"['E12', '0.018456375838926176']"
108,"['E13', '0.018069179143004648']"
109,"['E14', '0.017811048012390293']"
110,"['E15', '0.01858544140423335']"
111,"['E16', '0.02058595766649458']"
112,"['E17', '0.016843056272586473']"
113,"['E18', '0.018520908621579762']"
114,"['E19', '0.017165720185854414']"
115,"['E20', '0.016068662880743417']"
116,"['E21', '0.017875580795043883']"
117,"['E22', '0.02484512132163139']"
118,"['E23', '0.9229478575116159']"
119,"['E24', '0.9581182240578213']"
120,"['F1', '0.018327310273619']"
121,"['F2', '0.017036654620547237']"
122,"['F3', '0.01768198244708312']"
123,"['F4', '0.016455859576664945']"
124,"['F5', '0.01826277749096541']"
125,"['F6', '0.016520392359318535']"
126,"['F7', '0.019101703665462055']"
127,"['F8', '0.01768198244708312']"
128,"['F9', '0.018714506969540527']"
129,"['F10', '0.01568146618482189']"
130,"['F11', '0.017359318533815178']"
131,"['F12', '0.0215539494062984']"
132,"['F13', '0.017811048012390293']"
133,"['F14', '0.013164687661331956']"
134,"['F15', '0.01600413009808983']"
135,"['F16', '0.016455859576664945']"
136,"['F17', '0.02058595766649458']"
137,"['F18', '0.01664945792462571']"
138,"['F19', '0.011551368094992256']"
139,"['F20', '0.018069179143004648']"
140,"['F21', '0.020134228187919462']"
141,"['F22', '0.02542591636551368']"
142,"['F23', '0.953794527620031']"
143,"['F24', '0.8869385647909138']"
144,"['G1', '0.019488900361383583']"
145,"['G2', '0.017230252968508']"
146,"['G3', '0.015487867836861126']"
147,"['G4', '0.022005678884873515']"
148,"['G5', '0.016520392359318535']"
149,"['G6', '0.019359834796076406']"
150,"['G7', '0.015939597315436243']"
151,"['G8', '0.016391326794011358']"
152,"['G9', '0.008453794527620032']"
153,"['G10', '0.018456375838926176']"
154,"['G11', '0.018133711925658234']"
155,"['G12', '0.01729478575116159']"
156,"['G13', '0.015294269488900362']"
157,"['G14', '0.018327310273619']"
158,"['G15', '0.014390810531750129']"
159,"['G16', '0.018327310273619']"
160,"['G17', '0.015616933402168302']"
161,"['G18', '0.014584408879710893']"
162,"['G19', '0.01794011357769747']"
163,"['G20', '0.016520392359318535']"
164,"['G21', '0.010906040268456376']"
165,"['G22', '0.023683531233866805']"
166,"['G23', '0.9528910686628808']"
167,"['G24', '0.9190758905524006']"
168,"['H1', '0.018069179143004648']"
169,"['H2', '0.015294269488900362']"
170,"['H3', '0.016907589055240063']"
171,"['H4', '0.015616933402168302']"
172,"['H5', '0.0']"
173,"['H6', '0.015875064532782653']"
174,"['H7', '0.016907589055240063']"
175,"['H8', '0.01574599896747548']"
176,"['H9', '0.01729478575116159']"
177,"['H10', '0.018456375838926176']"
178,"['H11', '0.017811048012390293']"
179,"['H12', '0.018520908621579762']"
180,"['H13', '0.017359318533815178']"
181,"['H14', '0.017359318533815178']"
182,"['H15', '0.015100671140939598']"
183,"['H16', '0.019230769230769232']"
184,"['H17', '0.014197212183789365']"
185,"['H18', '0.01697212183789365']"
186,"['H19', '0.01729478575116159']"
187,"['H20', '0.016455859576664945']"
188,"['H21', '0.014390810531750129']"
189,"['H22', '0.02058595766649458']"
190,"['H23', '0.9255291688177594']"
191,"['H24', '0.9945792462570986']"
192,"['I1', '0.016133195663397007']"
193,"['I2', '0.019359834796076406']"
194,"['I3', '0.017811048012390293']"
195,"['I4', '0.0140036138358286']"
196,"['I5', '0.01600413009808983']"
197,"['I6', '0.01961796592669076']"
198,"['I7', '0.014971605575632421']"
199,"['I8', '0.018843572534847704']"
200,"['I9', '0.01890810531750129']"
201,"['I10', '0.015552400619514713']"
202,"['I11', '0.017552916881775942']"
203,"['I12', '0.018779039752194113']"
204,"['I13', '0.017165720185854414']"
205,"['I14', '0.01794011357769747']"
206,"['I15', '0.01632679401135777']"
207,"['I16', '0.013874548270521425']"
208,"['I17', '0.017423851316468765']"
209,"['I18', '0.018391843056272585']"
210,"['I19', '0.016391326794011358']"
211,"['I20', '0.016068662880743417']"
212,"['I21', '0.016133195663397007']"
213,"['I22', '0.02245740836344863']"
214,"['I23', '0.9183014971605575']"
215,"['I24', '0.9225606608156943']"
216,"['J1', '0.017036654620547237']"
217,"['J2', '0.017101187403200827']"
218,"['J3', '0.01600413009808983']"
219,"['J4', '0.015165203923593185']"
220,"['J5', '0.015487867836861126']"
221,"['J6', '0.015358802271553949']"
222,"['J7', '0.01768198244708312']"
223,"['J8', '0.01503613835828601']"
224,"['J9', '0.015294269488900362']"
225,"['J10', '0.015358802271553949']"
226,"['J11', '0.016778523489932886']"
227,"['J12', '0.01600413009808983']"
228,"['J13', '0.017359318533815178']"
229,"['J14', '0.017488384099122355']"
230,"['J15', '0.014197212183789365']"
231,"['J16', '0.007227671657201859']"
232,"['J17', '0.01729478575116159']"
233,"['J18', '0.017488384099122355']"
234,"['J19', '0.017746515229736706']"
235,"['J20', '0.0167139907072793']"
236,"['J21', '0.01819824470831182']"
237,"['J22', '0.023038203407330923']"
238,"['J23', '0.9126871450696954']"
239,"['J24', '0.9696050593701601']"
240,"['K1', '0.015875064532782653']"
241,"['K2', '0.019359834796076406']"
242,"['K3', '0.018069179143004648']"
243,"['K4', '0.01890810531750129']"
244,"['K5', '0.016197728446050594']"
245,"['K6', '0.01768198244708312']"
246,"['K7', '0.01768198244708312']"
247,"['K8', '0.016843056272586473']"
248,"['K9', '0.016455859576664945']"
249,"['K10', '0.011486835312338668']"
250,"['K11', '0.017552916881775942']"
251,"['K12', '0.017552916881775942']"
252,"['K13', '0.007098606091894682']"
253,"['K14', '0.01916623644811564']"
254,"['K15', '0.01574599896747548']"
255,"['K16', '0.017746515229736706']"
256,"['K17', '0.014455343314403717']"
257,"['K18', '0.012196695921528136']"
258,"['K19', '0.01632679401135777']"
259,"['K20', '0.015810531750129066']"
260,"['K21', '0.01819824470831182']"
261,"['K22', '0.02445792462570986']"
262,"['K23', '0.9177852348993288']"
263,"['K24', '0.8755807950438823']"
264,"['L1', '0.014648941662364481']"
265,"['L2', '0.015358802271553949']"
266,"['L3', '0.016907589055240063']"
267,"['L4', '0.016455859576664945']"
268,"['L5', '0.016197728446050594']"
269,"['L6', '0.014584408879710893']"
270,"['L7', '0.01574599896747548']"
271,"['L8', '0.016133195663397007']"
272,"['L9', '0.01600413009808983']"
273,"['L10', '0.01503613835828601']"
274,"['L11', '0.017875580795043883']"
275,"['L12', '0.01632679401135777']"
276,"['L13', '0.012261228704181724']"
277,"['L14', '0.017036654620547237']"
278,"['L15', '0.014648941662364481']"
279,"['L16', '0.014261744966442953']"
280,"['L17', '0.01626226122870418']"
281,"['L18', '0.01729478575116159']"
282,"['L19', '0.017101187403200827']"
283,"['L20', '0.014778007227671657']"
284,"['L21', '0.016520392359318535']"
285,"['L22', '0.02278007227671657']"
286,"['L23', '0.925271037687145']"
287,"['L24', '0.8636422302529685']"
288,"['M1', '0.01406814661848219']"
289,"['M2', '0.01471347444501807']"
290,"['M3', '0.016068662880743417']"
291,"['M4', '0.01374548270521425']"
292,"['M5', '0.01568146618482189']"
293,"['M6', '0.015100671140939598']"
294,"['M7', '0.015423335054207538']"
295,"['M8', '0.015939597315436243']"
296,"['M9', '0.01406814661848219']"
297,"['M10', '0.015100671140939598']"
298,"['M11', '0.01568146618482189']"
299,"['M12', '0.014132679401135778']"
300,"['M13', '0.01600413009808983']"
301,"['M14', '0.016391326794011358']"
302,"['M15', '0.014971605575632421']"
303,"['M16', '0.017165720185854414']"
304,"['M17', '0.01503613835828601']"
305,"['M18', '0.01826277749096541']"
306,"['M19', '0.015875064532782653']"
307,"['M20', '0.01600413009808983']"
308,"['M21', '0.015939597315436243']"
309,"['M22', '0.020005162622612288']"
310,"['M23', '0.8615771812080537']"
311,"['M24', '0.8683531233866805']"
312,"['N1', '0.014261744966442953']"
313,"['N2', '0.013100154878678369']"
314,"['N3', '0.015810531750129066']"
315,"['N4', '0.015810531750129066']"
316,"['N5', '0.017230252968508']"
317,"['N6', '0.015229736706246774']"
318,"['N7', '0.015616933402168302']"
319,"['N8', '0.014390810531750129']"
320,"['N9', '0.016391326794011358']"
321,"['N10', '0.012777490965410428']"
322,"['N11', '0.014971605575632421']"
323,"['N12', '0.01374548270521425']"
324,"['N13', '0.017552916881775942']"
325,"['N14', '0.016197728446050594']"
326,"['N15', '0.016391326794011358']"
327,"['N16', '0.014390810531750129']"
328,"['N17', '0.014197212183789365']"
329,"['N18', '0.015165203923593185']"
330,"['N19', '0.014907072792978834']"
331,"['N20', '0.016778523489932886']"
332,"['N21', '0.017230252968508']"
333,"['N22', '0.020650490449148167']"
334,"['N23', '0.9317888487351574']"
335,"['N24', '0.8939081053175013']"
336,"['O1', '0.015423335054207538']"
337,"['O2', '0.015423335054207538']"
338,"['O3', '0.013939081053175014']"
339,"['O4', '0.01568146618482189']"
340,"['O5', '0.016133195663397007']"
341,"['O6', '0.014648941662364481']"
342,"['O7', '0.013616417139907072']"
343,"['O8', '0.013616417139907072']"
344,"['O9', '0.015939597315436243']"
345,"['O10', '0.015229736706246774']"
346,"['O11', '0.016197728446050594']"
347,"['O12', '0.015939597315436243']"
348,"['O13', '0.017359318533815178']"
349,"['O14', '0.014842540010325245']"
350,"['O15', '0.016068662880743417']"
351,"['O16', '0.016584925141972122']"
352,"['O17', '0.014648941662364481']"
353,"['O18', '0.017230252968508']"
354,"['O19', '0.015358802271553949']"
355,"['O20', '0.017811048012390293']"
356,"['O21', '0.017359318533815178']"
357,"['O22', '0.02278007227671657']"
358,"['O23', '0.856995353639649']"
359,"['O24', '0.8076923076923077']"
360,"['P1', '0.013939081053175014']"
361,"['P2', '0.011874032008260196']"
362,"['P3', '0.011551368094992256']"
363,"['P4', '0.013293753226639133']"
364,"['P5', '0.01600413009808983']"
365,"['P6', '0.015165203923593185']"
366,"['P7', '0.014261744966442953']"
367,"['P8', '0.012261228704181724']"
368,"['P9', '0.01471347444501807']"
369,"['P10', '0.010712441920495612']"
370,"['P11', '0.01406814661848219']"
371,"['P12', '0.012132163138874549']"
372,"['P13', '0.014390810531750129']"
373,"['P14', '0.014778007227671657']"
374,"['P15', '0.015616933402168302']"
375,"['P16', '0.014390810531750129']"
376,"['P17', '0.018069179143004648']"
377,"['P18', '0.013293753226639133']"
378,"['P19', '0.018391843056272585']"
379,"['P20', '0.01600413009808983']"
380,"['P21', '0.08821631388745482']"
381,"['P22', '0.02219927723283428']"
382,"['P23', '0.9617965926690759']"
383,"['P24', '0.9097186370676303']"
