,Unnamed: 0,Unnamed: 1,Plate information ,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
91,91.0,B,0.02390438247011952,0.02656042496679947,0.4767596281540505,0.03054448871181939,0.03054448871181939,0.02656042496679947,0.01859229747675963,0.02656042496679947,0.025232403718459494,0.009296148738379814,0.02390438247011952,0.0199203187250996,0.025232403718459494,0.02656042496679947,0.02656042496679947,0.025232403718459494,0.010624169986719787,0.02257636122177955,0.021248339973439574,0.02257636122177955,0.01195219123505976,0.025232403718459494,0.7450199203187251,0.7171314741035857
92,92.0,C,0.021248339973439574,0.013280212483399735,0.02390438247011952,0.02390438247011952,0.021248339973439574,0.0,0.0199203187250996,0.01195219123505976,0.027888446215139442,0.02257636122177955,0.027888446215139442,0.02390438247011952,0.033200531208499334,0.02390438247011952,0.01593625498007968,0.0199203187250996,0.0199203187250996,0.01593625498007968,0.00796812749003984,0.014608233731739707,0.02390438247011952,0.01859229747675963,0.6706507304116865,0.6879150066401063
93,93.0,D,0.027888446215139442,0.014608233731739707,0.03187250996015936,0.03851261620185923,0.0199203187250996,0.021248339973439574,0.03054448871181939,0.017264276228419653,0.03187250996015936,0.021248339973439574,0.03054448871181939,0.021248339973439574,0.02656042496679947,0.025232403718459494,0.027888446215139442,0.02257636122177955,0.014608233731739707,0.02390438247011952,0.014608233731739707,0.00398406374501992,0.0650730411686587,0.021248339973439574,0.6786188579017264,0.7171314741035857
94,94.0,E,0.025232403718459494,0.0451527224435591,0.034528552456839307,0.03054448871181939,0.0451527224435591,0.041168658698539175,0.05179282868525897,0.0398406374501992,0.03718459495351926,0.033200531208499334,0.049136786188579015,0.034528552456839307,0.04249667994687915,0.03718459495351926,0.049136786188579015,0.03187250996015936,0.02656042496679947,0.0451527224435591,0.01859229747675963,0.03054448871181939,0.04780876494023904,0.021248339973439574,0.8114209827357237,0.8738379814077025
95,95.0,F,0.04249667994687915,0.01593625498007968,0.034528552456839307,0.027888446215139442,0.04249667994687915,0.043824701195219126,0.034528552456839307,0.041168658698539175,0.034528552456839307,0.041168658698539175,0.04249667994687915,0.04780876494023904,0.057104913678618856,0.041168658698539175,0.043824701195219126,0.03851261620185923,0.029216467463479414,0.03851261620185923,0.03187250996015936,0.0398406374501992,0.041168658698539175,0.0199203187250996,0.8432934926958832,0.8725099601593626
96,96.0,G,0.014608233731739707,0.02390438247011952,0.035856573705179286,0.03054448871181939,0.035856573705179286,0.033200531208499334,0.0199203187250996,0.055776892430278883,0.02656042496679947,0.03054448871181939,0.034528552456839307,0.03054448871181939,0.033200531208499334,0.025232403718459494,0.02257636122177955,0.0199203187250996,0.02257636122177955,0.033200531208499334,0.01195219123505976,0.02390438247011952,0.7330677290836654,0.021248339973439574,0.8220451527224436,0.7649402390438247
97,97.0,H,0.021248339973439574,0.03054448871181939,0.02656042496679947,0.029216467463479414,0.03054448871181939,0.033200531208499334,0.033200531208499334,0.033200531208499334,0.021248339973439574,0.03851261620185923,0.0451527224435591,0.03054448871181939,0.041168658698539175,0.0199203187250996,0.025232403718459494,0.10225763612217796,0.02656042496679947,0.034528552456839307,0.03718459495351926,0.03054448871181939,0.033200531208499334,0.029216467463479414,0.8047808764940239,0.7848605577689243
98,98.0,I,0.025232403718459494,0.2948207171314741,0.027888446215139442,0.021248339973439574,0.010624169986719787,0.03718459495351926,0.0398406374501992,0.035856573705179286,0.029216467463479414,0.027888446215139442,0.057104913678618856,0.021248339973439574,0.01593625498007968,0.021248339973439574,0.025232403718459494,0.0398406374501992,0.027888446215139442,0.03054448871181939,0.013280212483399735,0.025232403718459494,0.009296148738379814,0.013280212483399735,0.7596281540504648,0.7131474103585658
99,99.0,J,0.029216467463479414,0.017264276228419653,0.010624169986719787,0.025232403718459494,0.01593625498007968,0.034528552456839307,0.02257636122177955,0.027888446215139442,0.021248339973439574,0.021248339973439574,0.02257636122177955,0.04780876494023904,0.025232403718459494,0.027888446215139442,0.00796812749003984,0.03718459495351926,0.01859229747675963,0.006640106241699867,0.03851261620185923,0.014608233731739707,0.00796812749003984,0.033200531208499334,0.7450199203187251,0.7556440903054449
100,100.0,K,0.033200531208499334,0.03054448871181939,0.0398406374501992,0.03187250996015936,0.0451527224435591,0.03054448871181939,0.03718459495351926,0.055776892430278883,0.035856573705179286,0.01859229747675963,0.03054448871181939,0.033200531208499334,0.0398406374501992,0.03187250996015936,0.03054448871181939,0.02656042496679947,0.017264276228419653,0.04249667994687915,0.02656042496679947,0.029216467463479414,0.02390438247011952,0.025232403718459494,0.8552456839309429,0.7450199203187251
