,0
128,"['F9', '0.008771929824561403']"
129,"['F10', '0.0']"
130,"['F11', '0.00903145437558393']"
131,"['F12', '0.00602096958372262']"
132,"['F13', '0.009446693657219974']"
133,"['F14', '0.008200975812311845']"
134,"['F15', '0.00892764455517492']"
135,"['F16', '0.0069552579674037164']"
136,"['F17', '0.009550503477628983']"
137,"['F18', '0.008045261081698328']"
138,"['F19', '0.009602408387833489']"
139,"['F20', '0.006851448146994706']"
140,"['F21', '0.009342883836810962']"
141,"['F22', '0.017959098930758848']"
142,"['F23', '1.0']"
143,"['F24', '0.5885497768088861']"
144,"['G1', '0.006591923595972179']"
145,"['G2', '0.006540018685767673']"
146,"['G3', '0.006384303955154157']"
147,"['G4', '0.0067995432367902']"
148,"['G5', '0.004048582995951417']"
149,"['G6', '0.0067995432367902']"
150,"['G7', '0.0067995432367902']"
151,"['G8', '0.007733831620471297']"
152,"['G9', '0.013235752102148864']"
153,"['G10', '0.009446693657219974']"
154,"['G11', '0.00747430706944877']"
155,"['G12', '0.008408595453129867']"
156,"['G13', '0.008771929824561403']"
157,"['G14', '0.01058860168171909']"
158,"['G15', '0.0056576352122910826']"
159,"['G16', '0.010069552579674037']"
160,"['G17', '0.007889546351084813']"
161,"['G18', '0.011315270424582165']"
162,"['G19', '0.007266687428630748']"
163,"['G20', '0.010121457489878543']"
164,"['G21', '0.008979549465379424']"
165,"['G22', '0.014273850306238971']"
166,"['G23', '0.6093636458008928']"
167,"['G24', '0.6380670611439843']"
168,"['H1', '0.006851448146994706']"
169,"['H2', '0.005761445032700093']"
170,"['H3', '0.008356690542925361']"
171,"['H4', '0.005605730302086578']"
172,"['H5', '0.00524239593065504']"
173,"['H6', '0.007266687428630748']"
174,"['H7', '0.007681926710266791']"
175,"['H8', '0.005917159763313609']"
176,"['H9', '0.008200975812311845']"
177,"['H10', '0.008512405273538876']"
178,"['H11', '0.007422402159244264']"
179,"['H12', '0.007837641440880307']"
180,"['H13', '0.009498598567424478']"
181,"['H14', '0.00814907090210734']"
182,"['H15', '0.008875739644970414']"
183,"['H16', '0.007266687428630748']"
184,"['H17', '0.008720024914356897']"
185,"['H18', '0.008720024914356897']"
186,"['H19', '0.008408595453129867']"
187,"['H20', '0.008045261081698328']"
188,"['H21', '0.006228589224540642']"
189,"['H22', '0.011626699885809198']"
190,"['H23', '0.6444513650991384']"
191,"['H24', '0.5769230769230769']"
192,"['I1', '0.007318592338835254']"
193,"['I2', '0.008668120004152393']"
194,"['I3', '0.008512405273538876']"
195,"['I4', '0.007422402159244264']"
196,"['I5', '0.004982871379632514']"
197,"['I6', '0.008097165991902834']"
198,"['I7', '0.00825288072251635']"
199,"['I8', '0.008097165991902834']"
200,"['I9', '0.008097165991902834']"
201,"['I10', '0.007318592338835254']"
202,"['I11', '0.009446693657219974']"
203,"['I12', '0.00825288072251635']"
204,"['I13', '0.009550503477628983']"
205,"['I14', '0.00814907090210734']"
206,"['I15', '0.006228589224540642']"
207,"['I16', '0.008823834734765909']"
208,"['I17', '0.009446693657219974']"
209,"['I18', '0.010225267310287554']"
210,"['I19', '0.008720024914356897']"
211,"['I20', '0.010329077130696564']"
212,"['I21', '0.00892764455517492']"
213,"['I22', '0.014792899408284023']"
214,"['I23', '0.6218208242499741']"
215,"['I24', '0.6528599605522682']"
216,"['J1', '0.007889546351084813']"
217,"['J2', '0.006747638326585695']"
218,"['J3', '0.00825288072251635']"
219,"['J4', '0.008045261081698328']"
220,"['J5', '0.006643828506176684']"
221,"['J6', '0.007422402159244264']"
222,"['J7', '0.007993356171493823']"
223,"['J8', '0.00446382227758746']"
224,"['J9', '0.006747638326585695']"
225,"['J10', '0.006124779404131631']"
226,"['J11', '0.006591923595972179']"
227,"['J12', '0.009290978926606457']"
228,"['J13', '0.00892764455517492']"
229,"['J14', '0.008564310183743382']"
230,"['J15', '0.00903145437558393']"
231,"['J16', '0.006436208865358663']"
232,"['J17', '0.007526211979653275']"
233,"['J18', '0.008460500363334372']"
234,"['J19', '0.009913837849060522']"
235,"['J20', '0.008512405273538876']"
236,"['J21', '0.008200975812311845']"
237,"['J22', '0.007837641440880307']"
238,"['J23', '0.6871172012872417']"
239,"['J24', '0.6176165265234091']"
240,"['K1', '0.008097165991902834']"
241,"['K2', '0.007889546351084813']"
242,"['K3', '0.006332399044949652']"
243,"['K4', '0.0067995432367902']"
244,"['K5', '0.008460500363334372']"
245,"['K6', '0.008200975812311845']"
246,"['K7', '0.007941451261289319']"
247,"['K8', '0.009861932938856016']"
248,"['K9', '0.008200975812311845']"
249,"['K10', '0.004723346828609987']"
250,"['K11', '0.0069552579674037164']"
251,"['K12', '0.00814907090210734']"
252,"['K13', '0.00825288072251635']"
253,"['K14', '0.007993356171493823']"
254,"['K15', '0.003425724073497353']"
255,"['K16', '0.00825288072251635']"
256,"['K17', '0.009758123118447004']"
257,"['K18', '0.008771929824561403']"
258,"['K19', '0.009550503477628983']"
259,"['K20', '0.008771929824561403']"
260,"['K21', '0.009498598567424478']"
261,"['K22', '0.012664798089899305']"
262,"['K23', '0.5905221633966573']"
263,"['K24', '0.6039655351396243']"
264,"['L1', '0.006332399044949652']"
265,"['L2', '0.0058652548531091045']"
266,"['L3', '0.007785736530675802']"
267,"['L4', '0.001505242395930655']"
268,"['L5', '0.0069552579674037164']"
269,"['L6', '0.007941451261289319']"
270,"['L7', '0.008097165991902834']"
271,"['L8', '0.007526211979653275']"
272,"['L9', '0.008616215093947888']"
273,"['L10', '0.00602096958372262']"
274,"['L11', '0.006540018685767673']"
275,"['L12', '0.007318592338835254']"
276,"['L13', '0.008875739644970414']"
277,"['L14', '0.007630021800062286']"
278,"['L15', '0.007630021800062286']"
279,"['L16', '0.007630021800062286']"
280,"['L17', '0.007630021800062286']"
281,"['L18', '0.007007162877608222']"
282,"['L19', '0.0075781168898577805']"
283,"['L20', '0.01038098204090107']"
284,"['L21', '0.007733831620471297']"
285,"['L22', '0.013806706114398421']"
286,"['L23', '0.7888508252880723']"
287,"['L24', '0.5864216754905014']"
288,"['M1', '0.005761445032700093']"
289,"['M2', '0.006384303955154157']"
290,"['M3', '0.00602096958372262']"
291,"['M4', '0.006643828506176684']"
292,"['M5', '0.006540018685767673']"
293,"['M6', '0.008875739644970414']"
294,"['M7', '0.007059067787812727']"
295,"['M8', '0.007837641440880307']"
296,"['M9', '0.00669573341638119']"
297,"['M10', '0.007993356171493823']"
298,"['M11', '0.007266687428630748']"
299,"['M12', '0.00747430706944877']"
300,"['M13', '0.0075781168898577805']"
301,"['M14', '0.006851448146994706']"
302,"['M15', '0.011315270424582165']"
303,"['M16', '0.007889546351084813']"
304,"['M17', '0.009602408387833489']"
305,"['M18', '0.008304785632720855']"
306,"['M19', '0.008045261081698328']"
307,"['M20', '0.009861932938856016']"
308,"['M21', '0.009550503477628983']"
309,"['M22', '0.011211460604173155']"
310,"['M23', '0.6253503581438804']"
311,"['M24', '0.660438077442126']"
312,"['N1', '0.005086681200041524']"
313,"['N2', '0.005709540122495588']"
314,"['N3', '0.006436208865358663']"
315,"['N4', '0.005398110661268556']"
316,"['N5', '0.006384303955154157']"
317,"['N6', '0.00602096958372262']"
318,"['N7', '0.005190491020450535']"
319,"['N8', '0.004775251738814492']"
320,"['N9', '0.007214782518426243']"
321,"['N10', '0.0067995432367902']"
322,"['N11', '0.0073704972490397595']"
323,"['N12', '0.007318592338835254']"
324,"['N13', '0.0097062182082425']"
325,"['N14', '0.00669573341638119']"
326,"['N15', '0.009446693657219974']"
327,"['N16', '0.007059067787812727']"
328,"['N17', '0.009239074016401951']"
329,"['N18', '0.007059067787812727']"
330,"['N19', '0.006747638326585695']"
331,"['N20', '0.008875739644970414']"
332,"['N21', '0.00814907090210734']"
333,"['N22', '0.012197653898058757']"
334,"['N23', '0.7194020554344441']"
335,"['N24', '0.606924115021281']"
336,"['O1', '0.005709540122495588']"
337,"['O2', '0.005553825391882072']"
338,"['O3', '0.006280494134745147']"
339,"['O4', '0.006436208865358663']"
340,"['O5', '0.004567632097996471']"
341,"['O6', '0.00669573341638119']"
342,"['O7', '0.00669573341638119']"
343,"['O8', '0.0075781168898577805']"
344,"['O9', '0.007630021800062286']"
345,"['O10', '0.007318592338835254']"
346,"['O11', '0.005086681200041524']"
347,"['O12', '0.007266687428630748']"
348,"['O13', '0.005190491020450535']"
349,"['O14', '0.007526211979653275']"
350,"['O15', '0.0073704972490397595']"
351,"['O16', '0.007681926710266791']"
352,"['O17', '0.006176684314336136']"
353,"['O18', '0.00903145437558393']"
354,"['O19', '0.00223191113879373']"
355,"['O20', '0.007889546351084813']"
356,"['O21', '0.006903353057199211']"
357,"['O22', '0.010329077130696564']"
358,"['O23', '0.5946226513028132']"
359,"['O24', '0.6258694072459254']"
360,"['P1', '0.005605730302086578']"
361,"['P2', '0.005346205751064051']"
362,"['P3', '0.004671441918405481']"
363,"['P4', '0.0050347762898370185']"
364,"['P5', '0.006124779404131631']"
365,"['P6', '0.006488113775563169']"
366,"['P7', '0.0050347762898370185']"
367,"['P8', '0.006072874493927126']"
368,"['P9', '0.005813349942904599']"
369,"['P10', '0.004930966469428008']"
370,"['P11', '0.006072874493927126']"
371,"['P12', '0.004827156649018997']"
372,"['P13', '0.006747638326585695']"
373,"['P14', '0.0034776289837018582']"
374,"['P15', '0.007733831620471297']"
375,"['P16', '0.007110972698017233']"
376,"['P17', '0.0012976227551126337']"
377,"['P18', '0.005138586110246029']"
378,"['P19', '0.00669573341638119']"
379,"['P20', '0.006228589224540642']"
380,"['P21', '0.007681926710266791']"
381,"['P22', '0.013080037371535347']"
382,"['P23', '0.5986193293885601']"
383,"['P24', '0.5506591923595973']"
