,0
56,"['C9', '0.00032293497363796136']"
57,"['C10', '0.0004349736379613357']"
58,"['C11', '0.00036687170474516696']"
59,"['C12', '0.00036687170474516696']"
60,"['C13', '0.0002438488576449912']"
61,"['C14', '0.00041520210896309315']"
62,"['C15', '0.00041080843585237256']"
63,"['C16', '0.0003251318101933216']"
64,"['C17', '5.4920913884007027e-05']"
65,"['C18', '0.0003778558875219684']"
66,"['C19', '0.00013400702987697715']"
67,"['C20', '0.0003295254833040422']"
68,"['C21', '0.0002789982425307557']"
69,"['C22', '0.0003405096660808436']"
70,"['C23', '0.03513400702987698']"
71,"['C24', '0.03582601054481547']"
72,"['D1', '0.00029876977152899824']"
73,"['D2', '0.0002570298769771529']"
74,"['D3', '0.00034490333919156413']"
75,"['D4', '0.0003383128295254833']"
76,"['D5', '0.00016695957820738136']"
77,"['D6', '0.0003427065026362039']"
78,"['D7', '0.000406414762741652']"
79,"['D8', '0.0003031634446397188']"
80,"['D9', '0.0003471001757469244']"
81,"['D10', '0.0003273286467486819']"
82,"['D11', '0.00041520210896309315']"
83,"['D12', '0.00032293497363796136']"
84,"['D13', '0.00038005272407732867']"
85,"['D14', '0.0003976274165202109']"
86,"['D15', '0.0004986818980667839']"
87,"['D16', '0.00025043936731107205']"
88,"['D17', '0.0003339191564147627']"
89,"['D18', '0.00030755711775043936']"
90,"['D19', '0.000406414762741652']"
91,"['D20', '0.00020869947275922672']"
92,"['D21', '0.0003427065026362039']"
93,"['D22', '0.00047231985940246045']"
94,"['D23', '0.042559314586994725']"
95,"['D24', '0.04066564147627417']"
96,"['E1', '0.00023066783831282952']"
97,"['E2', '0.000351493848857645']"
98,"['E3', '0.0003163444639718805']"
99,"['E4', '0.0003251318101933216']"
100,"['E5', '0.000406414762741652']"
101,"['E6', '0.00038005272407732867']"
102,"['E7', '0.00038005272407732867']"
103,"['E8', '0.0003932337434094903']"
104,"['E9', '0.00035369068541300525']"
105,"['E10', '0.0003866432337434095']"
106,"['E11', '0.0003163444639718805']"
107,"['E12', '0.00037126537785588755']"
108,"['E13', '0.00041300527240773285']"
109,"['E14', '0.000351493848857645']"
110,"['E15', '0.0003888400702987698']"
111,"['E16', '0.00041080843585237256']"
112,"['E17', '0.0002877855887521968']"
113,"['E18', '0.0001515817223198594']"
114,"['E19', '0.00029876977152899824']"
115,"['E20', '0.0003317223198594025']"
116,"['E21', '0.00025483304042179264']"
117,"['E22', '0.0005514059753954306']"
118,"['E23', '0.04844244288224956']"
119,"['E24', '0.051843145869947274']"
120,"['F1', '0.0002943760984182777']"
121,"['F2', '0.0002746045694200352']"
122,"['F3', '0.00035588752196836555']"
123,"['F4', '0.0003405096660808436']"
124,"['F5', '0.0004086115992970123']"
125,"['F6', '0.00025483304042179264']"
126,"['F7', '0.00036687170474516696']"
127,"['F8', '0.00030536028119507907']"
128,"['F9', '0.00039103690685413']"
129,"['F10', '0.00036028119507908613']"
130,"['F11', '0.0003734622144112478']"
131,"['F12', '0.0002943760984182777']"
132,"['F13', '0.0003295254833040422']"
133,"['F14', '0.0003251318101933216']"
134,"['F15', '0.0003954305799648506']"
135,"['F16', '0.00030096660808435853']"
136,"['F17', '0.0002592267135325132']"
137,"['F18', '0.0002724077328646749']"
138,"['F19', '0.0002789982425307557']"
139,"['F20', '0.0003295254833040422']"
140,"['F21', '0.0005008787346221441']"
141,"['F22', '0.0007249560632688927']"
142,"['F23', '0.059813268892794376']"
143,"['F24', '0.05462214411247803']"
144,"['G1', '0.00023506151142355008']"
145,"['G2', '0.00034490333919156413']"
146,"['G3', '0.00030096660808435853']"
147,"['G4', '0.00024165202108963093']"
148,"['G5', '0.0002240773286467487']"
149,"['G6', '0.00035369068541300525']"
150,"['G7', '0.0003866432337434095']"
151,"['G8', '0.0003844463971880492']"
152,"['G9', '0.0003954305799648506']"
153,"['G10', '0.00037126537785588755']"
154,"['G11', '0.0003756590509666081']"
155,"['G12', '0.0004789103690685413']"
156,"['G13', '0.0003492970123022847']"
157,"['G14', '0.0003778558875219684']"
158,"['G15', '0.00048330404217926187']"
159,"['G16', '0.00029657293497363795']"
160,"['G17', '0.00042179261862917397']"
161,"['G18', '0.00032073813708260107']"
162,"['G19', '0.00025043936731107205']"
163,"['G20', '0.00030755711775043936']"
164,"['G21', '0.00036247803163444637']"
165,"['G22', '0.0007293497363796133']"
166,"['G23', '0.05578866432337434']"
167,"['G24', '0.06382029876977154']"
168,"['H1', '0.00024824253075571176']"
169,"['H2', '0.0002680140597539543']"
170,"['H3', '0.0005162565905096661']"
171,"['H4', '0.0002899824253075571']"
172,"['H5', '0.0003383128295254833']"
173,"['H6', '0.0003427065026362039']"
174,"['H7', '0.0003339191564147627']"
175,"['H8', '0.00042618629173989456']"
176,"['H9', '0.00034490333919156413']"
177,"['H10', '0.00030975395430579965']"
178,"['H11', '0.0003383128295254833']"
179,"['H12', '0.0002899824253075571']"
180,"['H13', '0.0003822495606326889']"
181,"['H14', '0.00032073813708260107']"
182,"['H15', '0.0004459578207381371']"
183,"['H16', '0.0003339191564147627']"
184,"['H17', '0.0002789982425307557']"
185,"['H18', '0.00023725834797891037']"
186,"['H19', '0.0003998242530755712']"
187,"['H20', '0.00034490333919156413']"
188,"['H21', '0.0003471001757469244']"
189,"['H22', '0.00078207381370826']"
190,"['H23', '0.07986379613356766']"
191,"['H24', '1.0']"
192,"['I1', '0.0003339191564147627']"
193,"['I2', '0.00036687170474516696']"
194,"['I3', '0.0003427065026362039']"
195,"['I4', '0.0003251318101933216']"
196,"['I5', '0.000351493848857645']"
197,"['I6', '0.0003756590509666081']"
198,"['I7', '0.00036028119507908613']"
199,"['I8', '0.0003822495606326889']"
200,"['I9', '0.00015377855887521968']"
201,"['I10', '0.0005206502636203867']"
202,"['I11', '0.00040202108963093144']"
203,"['I12', '0.00041739894551845344']"
204,"['I13', '0.00042179261862917397']"
205,"['I14', '0.00039103690685413']"
206,"['I15', '0.00039103690685413']"
207,"['I16', '0.00037126537785588755']"
208,"['I17', '0.00030755711775043936']"
209,"['I18', '0.0004525483304042179']"
210,"['I19', '0.0002921792618629174']"
211,"['I20', '0.0004086115992970123']"
212,"['I21', '0.00036467486818980667']"
213,"['I22', '0.0007996485061511424']"
214,"['I23', '0.07862258347978911']"
215,"['I24', '0.07736818980667838']"
216,"['J1', '0.00029657293497363795']"
217,"['J2', '0.00024824253075571176']"
218,"['J3', '0.0003317223198594025']"
219,"['J4', '0.00029876977152899824']"
220,"['J5', '0.00041300527240773285']"
221,"['J6', '0.0002833919156414763']"
222,"['J7', '0.0003163444639718805']"
223,"['J8', '0.00031195079086115995']"
224,"['J9', '0.0003273286467486819']"
225,"['J10', '0.00032073813708260107']"
226,"['J11', '0.00042179261862917397']"
227,"['J12', '0.0003251318101933216']"
228,"['J13', '0.00040202108963093144']"
229,"['J14', '0.0003844463971880492']"
230,"['J15', '0.0003778558875219684']"
231,"['J16', '0.00030536028119507907']"
232,"['J17', '0.00041080843585237256']"
233,"['J18', '0.0003756590509666081']"
234,"['J19', '0.0003998242530755712']"
235,"['J20', '0.00029876977152899824']"
236,"['J21', '0.0003844463971880492']"
237,"['J22', '0.0007776801405975396']"
238,"['J23', '0.08723418277680141']"
239,"['J24', '0.079048769771529']"
240,"['K1', '0.00025483304042179264']"
241,"['K2', '0.0002877855887521968']"
242,"['K3', '0.0003185413005272408']"
243,"['K4', '0.00034490333919156413']"
244,"['K5', '0.00032293497363796136']"
245,"['K6', '0.00023945518453427064']"
246,"['K7', '0.00035588752196836555']"
247,"['K8', '0.00029876977152899824']"
248,"['K9', '0.00040421792618629173']"
249,"['K10', '0.0003954305799648506']"
250,"['K11', '0.0002943760984182777']"
251,"['K12', '0.0004569420035149385']"
252,"['K13', '0.00037126537785588755']"
253,"['K14', '0.0003492970123022847']"
254,"['K15', '0.000336115992970123']"
255,"['K16', '0.00038005272407732867']"
256,"['K17', '0.00036028119507908613']"
257,"['K18', '0.00034490333919156413']"
258,"['K19', '0.00031195079086115995']"
259,"['K20', '0.0002943760984182777']"
260,"['K21', '0.0003141476274165202']"
261,"['K22', '0.0007754833040421792']"
262,"['K23', '0.07706063268892795']"
263,"['K24', '0.08165641476274166']"
264,"['L1', '0.0002746045694200352']"
265,"['L2', '0.00026142355008787347']"
266,"['L3', '0.0003251318101933216']"
267,"['L4', '0.0002724077328646749']"
268,"['L5', '0.00037126537785588755']"
269,"['L6', '0.0002833919156414763']"
270,"['L7', '0.000351493848857645']"
271,"['L8', '0.0003383128295254833']"
272,"['L9', '0.00048110720562390157']"
273,"['L10', '0.0003141476274165202']"
274,"['L11', '0.00035808435852372584']"
275,"['L12', '0.00036687170474516696']"
276,"['L13', '0.0004437609841827768']"
277,"['L14', '0.0003734622144112478']"
278,"['L15', '0.00032293497363796136']"
279,"['L16', '0.0003295254833040422']"
280,"['L17', '0.00032073813708260107']"
281,"['L18', '0.0002240773286467487']"
282,"['L19', '0.0004349736379613357']"
283,"['L20', '0.00036687170474516696']"
284,"['L21', '0.0002943760984182777']"
285,"['L22', '0.0009270650263620387']"
286,"['L23', '0.08047671353251318']"
287,"['L24', '0.06309973637961336']"
288,"['M1', '0.0002196836555360281']"
289,"['M2', '0.0002438488576449912']"
290,"['M3', '0.0002724077328646749']"
291,"['M4', '0.00012082601054481547']"
292,"['M5', '0.00029657293497363795']"
293,"['M6', '0.00030096660808435853']"
294,"['M7', '0.0003339191564147627']"
295,"['M8', '0.0003866432337434095']"
296,"['M9', '0.0003844463971880492']"
297,"['M10', '0.00036028119507908613']"
298,"['M11', '0.0003492970123022847']"
299,"['M12', '0.00036247803163444637']"
300,"['M13', '0.0003492970123022847']"
301,"['M14', '0.0003734622144112478']"
302,"['M15', '0.0002789982425307557']"
303,"['M16', '0.00035588752196836555']"
304,"['M17', '0.00034490333919156413']"
305,"['M18', '0.0003163444639718805']"
306,"['M19', '0.0003427065026362039']"
307,"['M20', '0.0003427065026362039']"
308,"['M21', '0.00040202108963093144']"
309,"['M22', '0.0007139718804920914']"
310,"['M23', '0.06507469244288225']"
311,"['M24', '0.0664543057996485']"
312,"['N1', '0.0002833919156414763']"
313,"['N2', '0.00023725834797891037']"
314,"['N3', '0.00036028119507908613']"
315,"['N4', '0.00028558875219683653']"
316,"['N5', '0.0002592267135325132']"
317,"['N6', '0.0001515817223198594']"
318,"['N7', '0.00035808435852372584']"
319,"['N8', '0.00032293497363796136']"
320,"['N9', '0.00017794376098418277']"
321,"['N10', '0.00023066783831282952']"
322,"['N11', '0.00030755711775043936']"
323,"['N12', '0.0004547451669595782']"
324,"['N13', '0.0004327768014059754']"
325,"['N14', '0.0003339191564147627']"
326,"['N15', '0.00045913884007029875']"
327,"['N16', '0.0002702108963093146']"
328,"['N17', '0.0003339191564147627']"
329,"['N18', '0.0003163444639718805']"
330,"['N19', '0.0003866432337434095']"
331,"['N20', '0.0002218804920913884']"
332,"['N21', '0.0003251318101933216']"
333,"['N22', '0.0006832161687170474']"
334,"['N23', '0.05722100175746925']"
335,"['N24', '0.05531634446397188']"
336,"['O1', '0.0003756590509666081']"
337,"['O2', '0.00036247803163444637']"
338,"['O3', '0.00028558875219683653']"
339,"['O4', '0.00030975395430579965']"
340,"['O5', '0.00036687170474516696']"
341,"['O6', '0.00032293497363796136']"
342,"['O7', '0.00041520210896309315']"
343,"['O8', '0.0002921792618629174']"
344,"['O9', '0.00023725834797891037']"
345,"['O10', '0.0002877855887521968']"
346,"['O11', '0.00029657293497363795']"
347,"['O12', '0.0003163444639718805']"
348,"['O13', '0.00030096660808435853']"
349,"['O14', '0.0']"
350,"['O15', '0.0003141476274165202']"
351,"['O16', '0.0003778558875219684']"
352,"['O17', '0.00032073813708260107']"
353,"['O18', '0.0002833919156414763']"
354,"['O19', '0.00026142355008787347']"
355,"['O20', '0.0002724077328646749']"
356,"['O21', '0.0002789982425307557']"
357,"['O22', '0.0005184534270650263']"
358,"['O23', '0.03665641476274165']"
359,"['O24', '0.0401493848857645']"
360,"['P1', '0.00029657293497363795']"
361,"['P2', '0.0002592267135325132']"
362,"['P3', '0.00021089630931458699']"
363,"['P4', '0.00022627416520210896']"
364,"['P5', '0.00032293497363796136']"
365,"['P6', '0.00026362038664323376']"
366,"['P7', '0.0002768014059753954']"
367,"['P8', '0.00016915641476274165']"
368,"['P9', '0.0003339191564147627']"
369,"['P10', '0.000195518453427065']"
370,"['P11', '0.0002592267135325132']"
371,"['P12', '0.00014938488576449912']"
372,"['P13', '0.000265817223198594']"
373,"['P14', '0.0002592267135325132']"
374,"['P15', '0.0003471001757469244']"
375,"['P16', '0.00030975395430579965']"
376,"['P17', '0.0002899824253075571']"
377,"['P18', '0.00025483304042179264']"
378,"['P19', '0.00030975395430579965']"
379,"['P20', '0.00016695957820738136']"
380,"['P21', '0.00015817223198594024']"
381,"['P22', '0.0005579964850615114']"
382,"['P23', '0.03749780316344464']"
383,"['P24', '0.03224077328646749']"
