,0
0,"['A1', '0.0033875028610666057']"
1,"['A2', '0.00494392309452964']"
2,"['A3', '0.004669260700389105']"
3,"['A4', '0.005218585488670176']"
4,"['A5', '0.006591897459372854']"
5,"['A6', '0.004440375371938659']"
6,"['A7', '0.0031128404669260703']"
7,"['A8', '0.005493247882810712']"
8,"['A9', '0.0049897001602197295']"
9,"['A10', '0.006363012130922408']"
10,"['A11', '0.005676356145571069']"
11,"['A12', '0.0067750057221332115']"
12,"['A13', '0.005127031357289998']"
13,"['A14', '0.005218585488670176']"
14,"['A15', '0.005996795605401694']"
15,"['A16', '0.004028381780727856']"
16,"['A17', '0.004486152437628748']"
17,"['A18', '0.005355916685740444']"
18,"['A19', '0.004211490043488212']"
19,"['A20', '0.004898146028839551']"
20,"['A21', '0.0055848020141908905']"
21,"['A22', '0.011352712291142137']"
22,"['A23', '0.5350881208514534']"
23,"['A24', '0.5480430304417487']"
24,"['B1', '0.005493247882810712']"
25,"['B2', '0.004531929503318838']"
26,"['B3', '0.006363012130922408']"
27,"['B4', '0.003616388189517052']"
28,"['B5', '0.004119935912108034']"
29,"['B6', '0.0043945983062485695']"
30,"['B7', '0.005722133211261158']"
31,"['B8', '0.0061799038681620505']"
32,"['B9', '0.007415884641794461']"
33,"['B10', '0.00494392309452964']"
34,"['B11', '0.005859464408331426']"
35,"['B12', '0.005401693751430533']"
36,"['B13', '0.005813687342641337']"
37,"['B14', '0.00434882124055848']"
38,"['B15', '0.00627145799954223']"
39,"['B16', '0.005264362554360266']"
40,"['B17', '0.006912336919203479']"
41,"['B18', '0.005401693751430533']"
42,"['B19', '0.005172808422980087']"
43,"['B20', '0.005355916685740444']"
44,"['B21', '0.005355916685740444']"
45,"['B22', '0.010437170977340352']"
46,"['B23', '0.6677500572213321']"
47,"['B24', '0.5982604715037766']"
48,"['C1', '0.007003891050583658']"
49,"['C2', '0.0061341268024719614']"
50,"['C3', '0.002883955138475624']"
51,"['C4', '0.006546120393682765']"
52,"['C5', '0.006591897459372854']"
53,"['C6', '0.006637674525062943']"
54,"['C7', '0.00686655985351339']"
55,"['C8', '0.008331425955596246']"
56,"['C9', '0.007965209430075532']"
57,"['C10', '0.0073243305104142824']"
58,"['C11', '0.004577706569008927']"
59,"['C12', '0.006683451590753032']"
60,"['C13', '0.005813687342641337']"
61,"['C14', '0.007644769970244907']"
62,"['C15', '0.006088349736781872']"
63,"['C16', '0.006408789196612497']"
64,"['C17', '0.008789196612497139']"
65,"['C18', '0.007690547035934997']"
66,"['C19', '0.009063859006637675']"
67,"['C20', '0.006500343327992676']"
68,"['C21', '0.006454566262302586']"
69,"['C22', '0.010803387502861066']"
70,"['C23', '0.6386816205081254']"
71,"['C24', '0.6286564431219959']"
72,"['D1', '0.005218585488670176']"
73,"['D2', '0.00494392309452964']"
74,"['D3', '0.004898146028839551']"
75,"['D4', '0.005310139620050355']"
76,"['D5', '0.00563057907988098']"
77,"['D6', '0.005447470817120622']"
78,"['D7', '0.002014190890363928']"
79,"['D8', '0.006500343327992676']"
80,"['D9', '0.0061341268024719614']"
81,"['D10', '0.004806591897459373']"
82,"['D11', '0.007186999313344014']"
83,"['D12', '0.006729228656443122']"
84,"['D13', '0.005127031357289998']"
85,"['D14', '0.004715037766079194']"
86,"['D15', '0.004211490043488212']"
87,"['D16', '0.006729228656443122']"
88,"['D17', '0.007095445181963836']"
89,"['D18', '0.007644769970244907']"
90,"['D19', '0.007598992904554818']"
91,"['D20', '0.0055848020141908905']"
92,"['D21', '0.008239871824216068']"
93,"['D22', '0.013641565575646601']"
94,"['D23', '0.8483863584344243']"
95,"['D24', '0.6739299610894942']"
96,"['E1', '0.0067750057221332115']"
97,"['E2', '0.006820782787823301']"
98,"['E3', '0.007278553444724193']"
99,"['E4', '0.008239871824216068']"
100,"['E5', '0.0067750057221332115']"
101,"['E6', '0.005310139620050355']"
102,"['E7', '0.005218585488670176']"
103,"['E8', '0.006042572671091783']"
104,"['E9', '0.005813687342641337']"
105,"['E10', '0.00494392309452964']"
106,"['E11', '0.005172808422980087']"
107,"['E12', '0.006820782787823301']"
108,"['E13', '0.006637674525062943']"
109,"['E14', '0.00801098649576562']"
110,"['E15', '0.006546120393682765']"
111,"['E16', '0.007965209430075532']"
112,"['E17', '0.008285648889906157']"
113,"['E18', '0.003616388189517052']"
114,"['E19', '0.005905241474021515']"
115,"['E20', '0.005493247882810712']"
116,"['E21', '0.007965209430075532']"
117,"['E22', '0.01254291599908446']"
118,"['E23', '0.7082627603570611']"
119,"['E24', '0.7040054932478829']"
120,"['F1', '0.006729228656443122']"
121,"['F2', '0.006454566262302586']"
122,"['F3', '0.005493247882810712']"
123,"['F4', '0.007461661707484551']"
124,"['F5', '0.005951018539711604']"
125,"['F6', '0.004669260700389105']"
126,"['F7', '0.005813687342641337']"
127,"['F8', '0.004623483634699016']"
128,"['F9', '0.004119935912108034']"
129,"['F10', '0.005813687342641337']"
130,"['F11', '0.0061341268024719614']"
131,"['F12', '0.005081254291599909']"
132,"['F13', '0.007003891050583658']"
133,"['F14', '0.007553215838864729']"
134,"['F15', '0.006088349736781872']"
135,"['F16', '0.0027008468757152666']"
136,"['F17', '0.008560311284046693']"
137,"['F18', '0.00627145799954223']"
138,"['F19', '0.0061341268024719614']"
139,"['F20', '0.006088349736781872']"
140,"['F21', '0.006729228656443122']"
141,"['F22', '0.01181048294804303']"
142,"['F23', '0.7506065461203937']"
143,"['F24', '1.0']"
144,"['G1', '0.006683451590753032']"
145,"['G2', '0.007690547035934997']"
146,"['G3', '0.005996795605401694']"
147,"['G4', '0.007644769970244907']"
148,"['G5', '0.00563057907988098']"
149,"['G6', '0.008880750743877317']"
150,"['G7', '0.005676356145571069']"
151,"['G8', '0.00750743877317464']"
152,"['G9', '0.007736324101625086']"
153,"['G10', '0.005722133211261158']"
154,"['G11', '0.006363012130922408']"
155,"['G12', '0.006958113984893569']"
156,"['G13', '0.007232776379034104']"
157,"['G14', '0.004119935912108034']"
158,"['G15', '0.006912336919203479']"
159,"['G16', '0.007095445181963836']"
160,"['G17', '0.004852368963149462']"
161,"['G18', '0.0073701075761043715']"
162,"['G19', '0.0061799038681620505']"
163,"['G20', '0.007827878233005264']"
164,"['G21', '0.007461661707484551']"
165,"['G22', '0.00988784618905928']"
166,"['G23', '0.7408102540627146']"
167,"['G24', '0.772808422980087']"
168,"['H1', '0.005127031357289998']"
169,"['H2', '0.004715037766079194']"
170,"['H3', '0.0062256809338521405']"
171,"['H4', '0.0050354772259098195']"
172,"['H5', '0.007141222247653925']"
173,"['H6', '0.004119935912108034']"
174,"['H7', '0.004852368963149462']"
175,"['H8', '0.004074158846417945']"
176,"['H9', '0.005859464408331426']"
177,"['H10', '0.00434882124055848']"
178,"['H11', '0.007415884641794461']"
179,"['H12', '0.005813687342641337']"
180,"['H13', '0.006958113984893569']"
181,"['H14', '0.00686655985351339']"
182,"['H15', '0.007553215838864729']"
183,"['H16', '0.006042572671091783']"
184,"['H17', '0.006454566262302586']"
185,"['H18', '0.00814831769283589']"
186,"['H19', '0.007415884641794461']"
187,"['H20', '0.006591897459372854']"
188,"['H21', '0.007690547035934997']"
189,"['H22', '0.013000686655985352']"
190,"['H23', '0.8291599908445869']"
191,"['H24', '0.7455710688944839']"
192,"['I1', '0.0050354772259098195']"
193,"['I2', '0.005996795605401694']"
194,"['I3', '0.0050354772259098195']"
195,"['I4', '0.0081025406271458']"
196,"['I5', '0.0055848020141908905']"
197,"['I6', '0.006546120393682765']"
198,"['I7', '0.005905241474021515']"
199,"['I8', '0.0062256809338521405']"
200,"['I9', '0.006729228656443122']"
201,"['I10', '0.005676356145571069']"
202,"['I11', '0.0062256809338521405']"
203,"['I12', '0.00750743877317464']"
204,"['I13', '0.008880750743877317']"
205,"['I14', '0.009246967269398032']"
206,"['I15', '0.0061799038681620505']"
207,"['I16', '0.006591897459372854']"
208,"['I17', '0.005401693751430533']"
209,"['I18', '0.008468757152666513']"
210,"['I19', '0.005859464408331426']"
211,"['I20', '0.002975509269855802']"
212,"['I21', '0.007003891050583658']"
213,"['I22', '0.016617074845502403']"
214,"['I23', '0.8423895628290227']"
215,"['I24', '0.8389105058365759']"
216,"['J1', '0.0062256809338521405']"
217,"['J2', '0.005951018539711604']"
218,"['J3', '0.007644769970244907']"
219,"['J4', '0.007186999313344014']"
220,"['J5', '0.007003891050583658']"
221,"['J6', '0.005172808422980087']"
222,"['J7', '0.007095445181963836']"
223,"['J8', '0.006317235065232319']"
224,"['J9', '0.007095445181963836']"
225,"['J10', '0.0061341268024719614']"
226,"['J11', '0.008560311284046693']"
227,"['J12', '0.0061341268024719614']"
228,"['J13', '0.006912336919203479']"
229,"['J14', '0.003250171663996338']"
230,"['J15', '0.008926527809567406']"
231,"['J16', '0.005218585488670176']"
232,"['J17', '0.008239871824216068']"
233,"['J18', '0.005996795605401694']"
234,"['J19', '0.0073243305104142824']"
235,"['J20', '0.006591897459372854']"
236,"['J21', '0.007415884641794461']"
237,"['J22', '0.012451361867704281']"
238,"['J23', '0.8919203479056993']"
239,"['J24', '0.8932021057450218']"
240,"['K1', '0.00494392309452964']"
241,"['K2', '0.005539024948500801']"
242,"['K3', '0.0038452735179674985']"
243,"['K4', '0.005905241474021515']"
244,"['K5', '0.0036621652552071412']"
245,"['K6', '0.0073243305104142824']"
