264,0.25452196382428943,0.25839793281653745,0.2842377260981912,0.2661498708010336,0.29844961240310075,0.2842377260981912,0.27648578811369506,0.28294573643410853,0.2739018087855297,0.28811369509043927,0.29844961240310075,0.29328165374677,0.32041343669250644,0.28036175710594313,0.2958656330749354,0.27260981912144705,0.2958656330749354,0.2777777777777778,0.25064599483204136,0.2751937984496124,0.2441860465116279,0.9341085271317829,1.0,0.0,0.0,0.0,0.2545219638242894
265,0.24031007751937986,0.2596899224806202,0.2558139534883721,0.26356589147286824,0.26744186046511625,0.2739018087855297,0.27648578811369506,0.27648578811369506,0.28940568475452194,0.2661498708010336,0.2739018087855297,0.2622739018087855,0.26098191214470284,0.28294573643410853,0.2777777777777778,0.2777777777777778,0.28294573643410853,0.2571059431524548,0.26356589147286824,0.2467700258397933,0.2467700258397933,0.8901808785529716,0.8578811369509044,0.0,0.0,0.0,0.2338501291989664
266,0.23385012919896642,0.25064599483204136,0.26744186046511625,0.2622739018087855,0.27648578811369506,0.23901808785529716,0.25064599483204136,0.25064599483204136,0.26098191214470284,0.28165374677002586,0.28165374677002586,0.22868217054263565,0.25452196382428943,0.25064599483204136,0.268733850129199,0.2532299741602067,0.25193798449612403,0.25193798449612403,0.24935400516795866,0.24806201550387597,0.24160206718346253,0.8850129198966409,0.9315245478036176,0.0,0.0,0.0,0.2377260981912144
267,0.24289405684754523,0.2558139534883721,0.22609819121447028,0.2558139534883721,0.23772609819121446,0.2532299741602067,0.26356589147286824,0.2558139534883721,0.2842377260981912,0.2467700258397933,0.25193798449612403,0.2661498708010336,0.24289405684754523,0.25452196382428943,0.2532299741602067,0.2364341085271318,0.24289405684754523,0.23772609819121446,0.2571059431524548,0.2532299741602067,0.22868217054263565,0.9483204134366925,0.8914728682170543,0.0,0.0,0.0,0.2260981912144702
268,,,,,,,,,,,,,,,,,,,,,,,,,,,8320.0
269,,,,,,,,,,,,,,,,,,,,,,,,,,,8280.0
270,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,,,,,,,,,,,,,,,,,7800.0
271,H2060260,,,,,,,,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,3/30/23 17:56,,,,,,,,,,,,,,,,,7640.0
272,,,,,,,,,,,,,,,,,,,,,,,,,,,7640.0
273,,,,,,,,,,,,,,,,,,,,,,,,,,,7800.0
274,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,7520.0
275,0,8,0.1,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,,,,,7680.0
276,,,,,,,,,,,,,,,,,,,,,,,,,,,7840.0
277,,,,,,,,,,,,,,,,,,,,,,,,,,,7640.0
278,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,7440.0
279,0.491046157,,,,,,,,,,,,,,,,,,,,,0.491046157,0.491046157,,,,
280,0.491046157,,,,,,,,,,,,,,,,,,,,,0.491046157,0.491046157,,,,
281,0.491046157,,,,,,,,,,,,,,,,,,,,,0.491046157,0.491046157,,,,
282,0.491046157,,,,,,,,,,,,,,,,,,,,,0.491046157,0.491046157,,,,
283,0.491046157,,,,,,,,,,,,,,,,,,,,,0.491046157,0.491046157,,,,
284,0.491046157,,,,,,,,,,,,,,,,,,,,,0.491046157,0.491046157,,,,
285,0.491046157,,,,,,,,,,,,,,,,,,,,,0.491046157,0.491046157,,,,
286,0.491046157,,,,,,,,,,,,,,,,,,,,,0.491046157,0.491046157,,,,
287,0.491046157,,,,,,,,,,,,,,,,,,,,,0.491046157,0.491046157,,,,
288,0.491046157,,,,,,,,,,,,,,,,,,,,,0.491046157,0.491046157,,,,
289,0.491046157,,,,,,,,,,,,,,,,,,,,,0.491046157,0.491046157,,,,
290,0.491046157,,,,,,,,,,,,,,,,,,,,,0.491046157,0.491046157,,,,
291,0.491046157,,,,,,,,,,,,,,,,,,,,,0.491046157,0.491046157,,,,
292,0.491046157,,,,,,,,,,,,,,,,,,,,,0.491046157,0.491046157,,,,
293,0.491046157,,,,,,,,,,,,,,,,,,,,,0.491046157,0.491046157,,,,
294,0.491046157,,,,,,,,,,,,,,,,,,,,,0.491046157,0.491046157,,,,
295,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,,,,,
298,H2060260,14.01,17.51,17.62,43.4,43.1,17.9,17.92,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,3/30/23 17:56,,,,,,,,,,,,
299,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,
302,0,8,0.1,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,,,,,
303,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,
306,0.20512820512820512,0.2365967365967366,0.2261072261072261,0.22727272727272727,0.2202797202797203,0.23076923076923078,0.22377622377622378,0.22377622377622378,0.23426573426573427,0.23426573426573427,0.21678321678321677,0.2331002331002331,0.24358974358974358,0.23892773892773891,0.23193473193473194,0.22727272727272727,0.22494172494172493,0.19347319347319347,0.21794871794871795,0.20862470862470864,0.1993006993006993,0.7237762237762237,0.7156177156177156,0.0,0.0,0.0,0.0
307,0.21445221445221446,0.22494172494172493,0.2202797202797203,0.22144522144522144,0.23076923076923078,0.2191142191142191,0.24825174825174826,0.23076923076923078,0.2331002331002331,0.24825174825174826,0.23543123543123542,0.24125874125874125,0.2191142191142191,0.23076923076923078,0.2296037296037296,0.23193473193473194,0.2331002331002331,0.22261072261072262,0.2296037296037296,0.19696969696969696,0.20512820512820512,0.7121212121212122,0.7004662004662005,0.0,0.0,0.0,0.0
308,0.20862470862470864,0.23892773892773891,0.22843822843822845,0.23892773892773891,0.2365967365967366,0.22377622377622378,0.2540792540792541,0.2400932400932401,0.2692307692307692,0.22494172494172493,0.2331002331002331,0.2517482517482518,0.24592074592074592,0.22727272727272727,0.23543123543123542,0.21794871794871795,0.22494172494172493,0.21445221445221446,0.2202797202797203,0.2365967365967366,0.21328671328671328,0.6899766899766899,0.7342657342657343,0.0,0.0,0.0,0.0
309,0.21794871794871795,0.22261072261072262,0.23193473193473194,0.22843822843822845,0.23193473193473194,0.25990675990675993,0.23892773892773891,0.26456876456876455,0.2529137529137529,0.2529137529137529,0.2400932400932401,0.24825174825174826,0.24358974358974358,0.21328671328671328,0.25524475524475526,0.23543123543123542,0.22727272727272727,0.23543123543123542,0.2331002331002331,0.2365967365967366,0.20745920745920746,0.7575757575757576,0.7319347319347319,0.0,0.0,0.0,0.0
310,0.2529137529137529,0.25874125874125875,0.2762237762237762,0.2517482517482518,0.2925407925407925,0.25874125874125875,0.2867132867132867,0.2773892773892774,0.2902097902097902,0.2867132867132867,0.2692307692307692,0.289044289044289,0.39044289044289043,0.2738927738927739,0.28088578088578087,0.2540792540792541,0.26223776223776224,0.26223776223776224,0.24242424242424243,0.2529137529137529,0.2261072261072261,0.8473193473193473,0.7738927738927739,0.0,0.0,0.0,0.0
311,0.26223776223776224,0.27505827505827507,0.2634032634032634,0.28088578088578087,0.2773892773892774,0.26223776223776224,0.2773892773892774,0.28088578088578087,0.2680652680652681,0.28205128205128205,0.289044289044289,0.28321678321678323,0.2634032634032634,0.2948717948717949,0.26107226107226106,0.2773892773892774,0.23892773892773891,0.25874125874125875,0.2529137529137529,0.24592074592074592,0.23543123543123542,1.0,0.8752913752913752,0.0,0.0,0.0,0.0
312,0.22494172494172493,0.2703962703962704,0.2564102564102564,0.27505827505827507,0.28438228438228436,0.25990675990675993,0.27972027972027974,0.28088578088578087,0.2668997668997669,0.2867132867132867,0.2773892773892774,0.28088578088578087,0.2762237762237762,0.26107226107226106,0.2634032634032634,0.2564102564102564,0.24825174825174826,0.28088578088578087,0.23776223776223776,0.22494172494172493,0.2202797202797203,0.8916083916083916,0.8636363636363636,0.0,0.0,0.0,0.0
313,0.23426573426573427,0.2296037296037296,0.25874125874125875,0.25524475524475526,0.2680652680652681,0.2668997668997669,0.27855477855477856,0.26107226107226106,0.28088578088578087,0.28088578088578087,0.26223776223776224,0.2727272727272727,0.2692307692307692,0.27972027972027974,0.26573426573426573,0.2738927738927739,0.2529137529137529,0.2529137529137529,0.24825174825174826,0.24242424242424243,0.22727272727272727,0.8414918414918415,0.8519813519813519,0.0,0.0,0.0,0.0
314,0.21794871794871795,0.24242424242424243,0.24242424242424243,0.2494172494172494,0.24475524475524477,0.2715617715617716,0.26456876456876455,0.2668997668997669,0.26573426573426573,0.25990675990675993,0.26223776223776224,0.27505827505827507,0.2517482517482518,0.26107226107226106,0.26107226107226106,0.24242424242424243,0.24708624708624707,0.24592074592074592,0.25757575757575757,0.2202797202797203,0.2365967365967366,0.872960372960373,0.8624708624708625,0.0,0.0,0.0,0.0
315,0.21678321678321677,0.22377622377622378,0.26107226107226106,0.24592074592074592,0.2738927738927739,0.24358974358974358,0.25757575757575757,0.2762237762237762,0.25874125874125875,0.5664335664335665,0.26573426573426573,0.2564102564102564,0.25874125874125875,0.25524475524475526,0.2529137529137529,0.23193473193473194,0.25524475524475526,0.3298368298368298,0.23776223776223776,0.23543123543123542,0.21678321678321677,0.8671328671328671,0.8368298368298368,0.0,0.0,0.0,0.0
316,0.22144522144522144,0.2400932400932401,0.24242424242424243,0.2529137529137529,0.2762237762237762,0.25990675990675993,0.2867132867132867,0.2773892773892774,0.2668997668997669,0.24358974358974358,0.2680652680652681,0.2692307692307692,0.26107226107226106,0.28088578088578087,0.2400932400932401,0.24125874125874125,0.27505827505827507,0.2505827505827506,0.24358974358974358,0.23426573426573427,0.2331002331002331,0.8578088578088578,0.8566433566433567,0.0,0.0,0.0,0.0
317,0.22494172494172493,0.21678321678321677,0.24242424242424243,0.24242424242424243,0.2634032634032634,0.25757575757575757,0.25990675990675993,0.24475524475524477,0.2494172494172494,0.2738927738927739,0.24242424242424243,0.25874125874125875,0.2540792540792541,0.24475524475524477,0.2540792540792541,0.24592074592074592,0.23193473193473194,0.23776223776223776,0.23892773892773891,0.24708624708624707,0.2296037296037296,0.8321678321678322,0.8741258741258742,0.0,0.0,0.0,0.0
318,0.24592074592074592,0.22494172494172493,0.23892773892773891,0.23543123543123542,0.2703962703962704,0.24708624708624707,0.2738927738927739,0.23892773892773891,0.24708624708624707,0.25874125874125875,0.24358974358974358,0.2738927738927739,0.25757575757575757,0.2517482517482518,0.26456876456876455,0.24592074592074592,0.24825174825174826,0.24358974358974358,0.2296037296037296,0.24358974358974358,0.22727272727272727,0.9440559440559441,0.8263403263403264,0.0,0.0,0.0,0.0
319,0.2191142191142191,0.21561771561771562,0.24708624708624707,0.2296037296037296,0.2762237762237762,0.23776223776223776,0.23892773892773891,0.27505827505827507,0.24358974358974358,0.25874125874125875,0.23776223776223776,0.25757575757575757,0.2564102564102564,0.23193473193473194,0.24125874125874125,0.2331002331002331,0.24708624708624707,0.21794871794871795,0.23076923076923078,0.23193473193473194,0.22261072261072262,0.9533799533799534,0.8869463869463869,0.0,0.0,0.0,0.0
320,0.21794871794871795,0.24825174825174826,0.23076923076923078,0.2400932400932401,0.2634032634032634,0.23776223776223776,0.25757575757575757,0.23076923076923078,0.2494172494172494,0.2634032634032634,0.2540792540792541,0.2540792540792541,0.25524475524475526,0.24825174825174826,0.25524475524475526,0.2331002331002331,0.23892773892773891,0.22843822843822845,0.2365967365967366,0.23076923076923078,0.2261072261072261,0.9312354312354313,0.9055944055944056,0.0,0.0,0.0,0.0
321,0.20279720279720279,0.20279720279720279,0.22727272727272727,0.22377622377622378,0.23543123543123542,0.21561771561771562,0.2517482517482518,0.22494172494172493,0.23076923076923078,0.2517482517482518,0.23892773892773891,0.23193473193473194,0.2261072261072261,0.21794871794871795,0.24358974358974358,0.2261072261072261,0.22843822843822845,0.21445221445221446,0.2191142191142191,0.22144522144522144,0.21212121212121213,0.993006993006993,1.0,0.0,0.0,0.0,0.0
322,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,,,,,,,,,,,,,,,,,
325,H2060262,,,,,,,,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,3/30/23 17:58,,,,,,,,,,,,,,,,,
326,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,
329,0,12,0.1,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,,,,,
330,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,
333,0.573747568,,,,,,,,,,,,,,,,,,,,,0.573747568,0.573747568,,,,
334,0.573747568,,,,,,,,,,,,,,,,,,,,,0.573747568,0.573747568,,,,
335,0.573747568,,,,,,,,,,,,,,,,,,,,,0.573747568,0.573747568,,,,
336,0.573747568,,,,,,,,,,,,,,,,,,,,,0.573747568,0.573747568,,,,
337,0.573747568,,,,,,,,,,,,,,,,,,,,,0.573747568,0.573747568,,,,
338,0.573747568,,,,,,,,,,,,,,,,,,,,,0.573747568,0.573747568,,,,
339,0.573747568,,,,,,,,,,,,,,,,,,,,,0.573747568,0.573747568,,,,
340,0.573747568,,,,,,,,,,,,,,,,,,,,,0.573747568,0.573747568,,,,
341,0.573747568,,,,,,,,,,,,,,,,,,,,,0.573747568,0.573747568,,,,
342,0.573747568,,,,,,,,,,,,,,,,,,,,,0.573747568,0.573747568,,,,
343,0.573747568,,,,,,,,,,,,,,,,,,,,,0.573747568,0.573747568,,,,
344,0.573747568,,,,,,,,,,,,,,,,,,,,,0.573747568,0.573747568,,,,
345,0.573747568,,,,,,,,,,,,,,,,,,,,,0.573747568,0.573747568,,,,
346,0.573747568,,,,,,,,,,,,,,,,,,,,,0.573747568,0.573747568,,,,
347,0.573747568,,,,,,,,,,,,,,,,,,,,,0.573747568,0.573747568,,,,
348,0.573747568,,,,,,,,,,,,,,,,,,,,,0.573747568,0.573747568,,,,
349,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,,,,,
352,H2060262,14.01,17.62,17.52,42.9,42.3,17.92,17.82,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,3/30/23 17:58,,,,,,,,,,,,
353,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,
356,0,12,0.1,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,,,,,
357,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,
360,0.2593144560357675,0.2727272727272727,0.2667660208643815,0.2757078986587183,0.28912071535022354,0.28912071535022354,0.2965722801788376,0.29508196721311475,0.30402384500745155,0.29806259314456035,0.29806259314456035,0.29806259314456035,0.26527570789865873,0.2965722801788376,0.2563338301043219,0.2757078986587183,0.26527570789865873,0.2578241430700447,0.2563338301043219,0.2414307004470939,0.2667660208643815,0.7868852459016393,0.842026825633383,0.0,0.0,0.0,0.0
361,0.2667660208643815,0.28614008941877794,0.31892697466467956,0.27719821162444114,0.29210134128166915,0.2906110283159464,0.3025335320417288,0.30104321907600595,0.2965722801788376,0.30402384500745155,0.2846497764530551,0.30998509687034276,0.30402384500745155,0.29210134128166915,0.28614008941877794,0.2727272727272727,0.2667660208643815,0.2757078986587183,0.2533532041728763,0.2593144560357675,0.2816691505216095,0.7749627421758569,0.8062593144560357,0.0,0.0,0.0,0.0
362,0.27421758569299554,0.27421758569299554,0.27123695976154993,0.31296572280178836,0.3055141579731744,0.3263785394932936,0.30998509687034276,0.2906110283159464,0.32488822652757077,0.32190760059612517,0.3144560357675112,0.29806259314456035,0.3114754098360656,0.30104321907600595,0.28912071535022354,0.2906110283159464,0.2697466467958271,0.2578241430700447,0.27719821162444114,0.2697466467958271,0.2488822652757079,0.7421758569299552,0.7764530551415797,0.0,0.0,0.0,0.0
363,0.2816691505216095,0.28017883755588674,0.30849478390462,0.31296572280178836,0.32190760059612517,0.3025335320417288,0.3144560357675112,0.30998509687034276,0.31296572280178836,0.31296572280178836,0.32190760059612517,0.28912071535022354,0.3114754098360656,0.30700447093889716,0.30700447093889716,0.29508196721311475,0.29806259314456035,0.27123695976154993,0.26229508196721313,0.26229508196721313,0.26825633383010433,0.8092399403874814,0.8673621460506706,0.0,0.0,0.0,0.0
364,0.3204172876304024,0.3323397913561848,0.35171385991058124,0.35171385991058124,0.338301043219076,0.38002980625931443,0.3561847988077496,0.34873323397913564,0.37257824143070045,0.3293591654247392,0.33979135618479883,0.33681073025335323,0.3710879284649776,0.3979135618479881,0.33681073025335323,0.33084947839046197,0.3502235469448584,0.368107302533532,0.2995529061102832,0.2816691505216095,0.29806259314456035,0.8897168405365127,0.9284649776453056,0.0,0.0,0.0,0.0
365,0.31892697466467956,0.2906110283159464,0.3293591654247392,0.34575260804769004,0.3561847988077496,0.32488822652757077,0.33681073025335323,0.35469448584202684,0.3710879284649776,0.3621460506706408,0.3591654247391952,0.3174366616989568,0.3621460506706408,0.3412816691505216,0.338301043219076,0.3412816691505216,0.32786885245901637,0.32786885245901637,0.3144560357675112,0.3293591654247392,0.30402384500745155,1.0,0.9359165424739195,0.0,0.0,0.0,0.0
366,0.30104321907600595,0.3055141579731744,0.3204172876304024,0.32488822652757077,0.33681073025335323,0.3442622950819672,0.3591654247391952,0.5096870342771982,0.35469448584202684,0.338301043219076,0.3412816691505216,0.3323397913561848,0.3323397913561848,0.33681073025335323,0.3293591654247392,0.32488822652757077,0.30849478390462,0.2906110283159464,0.29508196721311475,0.2757078986587183,0.2906110283159464,0.9642324888226528,0.842026825633383,0.0,0.0,0.0,0.0
367,0.29210134128166915,0.30402384500745155,0.31892697466467956,0.323397913561848,0.31594634873323396,0.3561847988077496,0.353204172876304,0.3591654247391952,0.35469448584202684,0.31892697466467956,0.3442622950819672,0.3293591654247392,0.33383010432190763,0.32786885245901637,0.3412816691505216,0.3144560357675112,0.31892697466467956,0.30849478390462,0.30402384500745155,0.27123695976154993,0.2846497764530551,0.9090909090909091,0.9076005961251863,0.0,0.0,0.0,0.0
368,0.2846497764530551,0.31892697466467956,0.2965722801788376,0.3353204172876304,0.31296572280178836,0.32190760059612517,0.3353204172876304,0.34575260804769004,0.34575260804769004,0.338301043219076,0.31892697466467956,0.30700447093889716,0.3472429210134128,0.3114754098360656,0.30700447093889716,0.30700447093889716,0.29210134128166915,0.2786885245901639,0.31296572280178836,0.2608047690014903,0.29806259314456035,0.940387481371088,0.8763040238450075,0.0,0.0,0.0,0.0
369,0.2995529061102832,0.28315946348733234,0.3114754098360656,0.31892697466467956,0.3412816691505216,0.32190760059612517,0.2995529061102832,0.31892697466467956,0.32190760059612517,0.3502235469448584,0.3263785394932936,0.34277198211624443,0.3323397913561848,0.3114754098360656,0.27123695976154993,0.323397913561848,0.2816691505216095,0.3144560357675112,0.2786885245901639,0.30104321907600595,0.29508196721311475,0.9180327868852459,0.9269746646795827,0.0,0.0,0.0,0.0
370,0.29210134128166915,0.31296572280178836,0.30402384500745155,0.2995529061102832,0.32190760059612517,0.3770491803278688,0.33979135618479883,0.33681073025335323,0.33979135618479883,0.3353204172876304,0.35469448584202684,0.3263785394932936,0.2697466467958271,0.32190760059612517,0.30402384500745155,0.2965722801788376,0.34277198211624443,0.28315946348733234,0.28763040238450077,0.2846497764530551,0.2757078986587183,0.9314456035767511,0.827123695976155,0.0,0.0,0.0,0.0
371,0.30700447093889716,0.2965722801788376,0.3353204172876304,0.30104321907600595,0.32488822652757077,0.3055141579731744,0.33383010432190763,0.32488822652757077,0.3263785394932936,0.32786885245901637,0.3323397913561848,0.3204172876304024,0.3114754098360656,0.30402384500745155,0.32190760059612517,0.29806259314456035,0.29508196721311475,0.30402384500745155,0.27123695976154993,0.2816691505216095,0.2727272727272727,0.8882265275707899,0.9120715350223547,0.0,0.0,0.0,0.0
372,0.2816691505216095,0.30402384500745155,0.31594634873323396,0.3204172876304024,0.31296572280178836,0.33383010432190763,0.338301043219076,0.30700447093889716,0.3204172876304024,0.31594634873323396,0.2965722801788376,0.26527570789865873,0.30700447093889716,0.3174366616989568,0.3055141579731744,0.3174366616989568,0.2757078986587183,0.30998509687034276,0.28763040238450077,0.28315946348733234,0.29508196721311475,0.9657228017883756,0.8688524590163934,0.0,0.0,0.0,0.0
373,0.2995529061102832,0.28912071535022354,0.29806259314456035,0.26229508196721313,0.30104321907600595,0.30104321907600595,0.30700447093889716,0.3025335320417288,0.30402384500745155,0.3323397913561848,0.29210134128166915,0.3204172876304024,0.293591654247392,0.29508196721311475,0.31892697466467956,0.28614008941877794,0.27123695976154993,0.293591654247392,0.27421758569299554,0.2533532041728763,0.2846497764530551,0.8256333830104322,0.8181818181818182,0.0,0.0,0.0,0.0
374,0.28315946348733234,0.3025335320417288,0.28017883755588674,0.33084947839046197,0.29806259314456035,0.2906110283159464,0.30700447093889716,0.3114754098360656,0.32190760059612517,0.30849478390462,0.30700447093889716,0.31296572280178836,0.30402384500745155,0.33383010432190763,0.21907600596125187,0.28017883755588674,0.29210134128166915,0.27421758569299554,0.2757078986587183,0.29806259314456035,0.29210134128166915,0.789865871833085,0.8077496274217586,0.0,0.0,0.0,0.0
375,0.2786885245901639,0.2637853949329359,0.29806259314456035,0.2995529061102832,0.28614008941877794,0.28315946348733234,0.28763040238450077,0.293591654247392,0.2608047690014903,0.29806259314456035,0.2995529061102832,0.28912071535022354,0.31594634873323396,0.2965722801788376,0.2846497764530551,0.28315946348733234,0.2906110283159464,0.2786885245901639,0.2816691505216095,0.2846497764530551,0.2578241430700447,0.842026825633383,0.8554396423248882,0.0,0.0,0.0,0.0
376,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,,,,,,,,,,,,,,,,,
379,H2060264,,,,,,,,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,3/30/23 17:59,,,,,,,,,,,,,,,,,
380,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,
383,0,4,0.1,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,,,,,
384,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,
387,0.607191607,,,,,,,,,,,,,,,,,,,,,0.607191607,0.607191607,,,,
388,0.607191607,,,,,,,,,,,,,,,,,,,,,0.607191607,0.607191607,,,,
389,0.607191607,,,,,,,,,,,,,,,,,,,,,0.607191607,0.607191607,,,,
390,0.607191607,,,,,,,,,,,,,,,,,,,,,0.607191607,0.607191607,,,,
391,0.607191607,,,,,,,,,,,,,,,,,,,,,0.607191607,0.607191607,,,,
392,0.607191607,,,,,,,,,,,,,,,,,,,,,0.607191607,0.607191607,,,,
393,0.607191607,,,,,,,,,,,,,,,,,,,,,0.607191607,0.607191607,,,,
394,0.607191607,,,,,,,,,,,,,,,,,,,,,0.607191607,0.607191607,,,,
395,0.607191607,,,,,,,,,,,,,,,,,,,,,0.607191607,0.607191607,,,,
396,0.607191607,,,,,,,,,,,,,,,,,,,,,0.607191607,0.607191607,,,,
397,0.607191607,,,,,,,,,,,,,,,,,,,,,0.607191607,0.607191607,,,,
398,0.607191607,,,,,,,,,,,,,,,,,,,,,0.607191607,0.607191607,,,,
399,0.607191607,,,,,,,,,,,,,,,,,,,,,0.607191607,0.607191607,,,,
400,0.607191607,,,,,,,,,,,,,,,,,,,,,0.607191607,0.607191607,,,,
401,0.607191607,,,,,,,,,,,,,,,,,,,,,0.607191607,0.607191607,,,,
402,0.607191607,,,,,,,,,,,,,,,,,,,,,0.607191607,0.607191607,,,,
403,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,,,,,
406,H2060264,14.01,17.51,17.62,42.3,42,17.9,17.92,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,3/30/23 17:59,,,,,,,,,,,,
407,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,
410,0,4,0.1,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,,,,,
411,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,
414,0.2249690976514215,0.22867737948084055,0.2311495673671199,0.2360939431396786,0.22744128553770088,0.2484548825710754,0.22991347342398022,0.23980222496909764,0.2323856613102596,0.24598269468479605,0.25339925834363414,0.22126081582200247,0.22744128553770088,0.22620519159456118,0.21508034610630408,0.2323856613102596,0.22126081582200247,0.2323856613102596,0.22991347342398022,0.22620519159456118,0.21878862793572312,0.8368355995055624,0.9555006180469716,0.0,0.0,0.0,0.0
