,0
102,"['E7', '0.006376429199648197']"
103,"['E8', '0.006431398416886543']"
104,"['E9', '0.006239006156552331']"
105,"['E10', '0.0069536059806508356']"
106,"['E11', '0.006843667546174143']"
107,"['E12', '0.006788698328935796']"
108,"['E13', '0.006623790677220756']"
109,"['E14', '0.00640391380826737']"
110,"['E15', '0.0058267370272647315']"
111,"['E16', '0.006623790677220756']"
112,"['E17', '0.0071459982409850485']"
113,"['E18', '0.007805628847845207']"
114,"['E19', '0.005881706244503078']"
115,"['E20', '0.0066787598944591025']"
116,"['E21', '0.006981090589270009']"
117,"['E22', '0.00934476693051891']"
118,"['E23', '0.33525725593667544']"
119,"['E24', '0.359608619173263']"
120,"['F1', '0.0073383905013192615']"
121,"['F2', '0.006513852242744063']"
122,"['F3', '0.006541336851363237']"
123,"['F4', '0.005496921723834653']"
124,"['F5', '0.006788698328935796']"
125,"['F6', '0.006458883025505717']"
126,"['F7', '0.005991644678979772']"
127,"['F8', '0.0062939753737906775']"
128,"['F9', '0.006981090589270009']"
129,"['F10', '0.0062939753737906775']"
130,"['F11', '0.006431398416886543']"
131,"['F12', '0.005909190853122252']"
132,"['F13', '0.006761213720316623']"
133,"['F14', '0.005991644678979772']"
134,"['F15', '0.006074098504837291']"
135,"['F16', '0.006156552330694811']"
136,"['F17', '0.00640391380826737']"
137,"['F18', '0.005771767810026385']"
138,"['F19', '0.0062939753737906775']"
139,"['F20', '0.004012752858399297']"
140,"['F21', '0.0060191292875989445']"
141,"['F22', '0.009674582233948988']"
142,"['F23', '0.38769788918205805']"
143,"['F24', '0.3176396218117854']"
144,"['G1', '0.007448328935795954']"
145,"['G2', '0.0077231750219876865']"
146,"['G3', '0.004947229551451188']"
147,"['G4', '0.006623790677220756']"
148,"['G5', '0.006046613896218118']"
149,"['G6', '0.0062939753737906775']"
150,"['G7', '0.006843667546174143']"
151,"['G8', '0.007200967458223395']"
152,"['G9', '0.00632145998240985']"
153,"['G10', '0.00632145998240985']"
154,"['G11', '0.0051396218117854']"
155,"['G12', '0.006596306068601583']"
156,"['G13', '0.006458883025505717']"
157,"['G14', '0.007008575197889182']"
158,"['G15', '0.006513852242744063']"
159,"['G16', '0.006458883025505717']"
160,"['G17', '0.0052495602462620935']"
161,"['G18', '0.006156552330694811']"
162,"['G19', '0.005579375549692172']"
163,"['G20', '0.006431398416886543']"
164,"['G21', '0.0058267370272647315']"
165,"['G22', '0.009482189973614776']"
166,"['G23', '0.3326187335092348']"
167,"['G24', '0.7935905892700088']"
168,"['H1', '0.006898636763412489']"
169,"['H2', '0.006129067722075637']"
170,"['H3', '0.006239006156552331']"
171,"['H4', '0.005689313984168866']"
172,"['H5', '0.006458883025505717']"
173,"['H6', '0.0060191292875989445']"
174,"['H7', '0.004425021987686895']"
175,"['H8', '0.006348944591029024']"
176,"['H9', '0.006816182937554969']"
177,"['H10', '0.006239006156552331']"
178,"['H11', '0.0073383905013192615']"
179,"['H12', '0.00489226033421284']"
180,"['H13', '0.006898636763412489']"
181,"['H14', '0.005744283201407212']"
182,"['H15', '0.006816182937554969']"
183,"['H16', '0.006431398416886543']"
184,"['H17', '0.006156552330694811']"
185,"['H18', '0.0060191292875989445']"
186,"['H19', '0.0061015831134564645']"
187,"['H20', '0.005469437115215479']"
188,"['H21', '0.007530782761653474']"
189,"['H22', '0.009592128408091469']"
190,"['H23', '0.36730430958663146']"
191,"['H24', '0.6310740985048373']"
192,"['I1', '0.008052990325417767']"
193,"['I2', '0.007585751978891821']"
194,"['I3', '0.007365875109938434']"
195,"['I4', '0.007118513632365875']"
196,"['I5', '0.006541336851363237']"
197,"['I6', '0.007036059806508356']"
198,"['I7', '0.00673372911169745']"
199,"['I8', '0.007558267370272647']"
200,"['I9', '0.007008575197889182']"
201,"['I10', '0.00656882145998241']"
202,"['I11', '0.005964160070360598']"
203,"['I12', '0.006458883025505717']"
204,"['I13', '0.006129067722075637']"
205,"['I14', '0.0066787598944591025']"
206,"['I15', '0.006596306068601583']"
207,"['I16', '0.007530782761653474']"
208,"['I17', '0.006458883025505717']"
209,"['I18', '0.006348944591029024']"
210,"['I19', '0.006623790677220756']"
211,"['I20', '0.007255936675461741']"
212,"['I21', '0.007365875109938434']"
213,"['I22', '0.00934476693051891']"
214,"['I23', '0.35422163588390504']"
215,"['I24', '0.9502803430079155']"
216,"['J1', '0.007558267370272647']"
217,"['J2', '0.006596306068601583']"
218,"['J3', '0.00673372911169745']"
219,"['J4', '0.006926121372031662']"
220,"['J5', '0.007778144239226034']"
221,"['J6', '0.006431398416886543']"
222,"['J7', '0.007008575197889182']"
223,"['J8', '0.0']"
224,"['J9', '0.007173482849604221']"
225,"['J10', '0.005964160070360598']"
226,"['J11', '0.006843667546174143']"
227,"['J12', '0.005469437115215479']"
228,"['J13', '0.007283421284080915']"
229,"['J14', '0.006513852242744063']"
230,"['J15', '0.006816182937554969']"
231,"['J16', '0.00632145998240985']"
232,"['J17', '0.006623790677220756']"
233,"['J18', '0.005854221635883905']"
234,"['J19', '0.006761213720316623']"
235,"['J20', '0.006596306068601583']"
236,"['J21', '0.006156552330694811']"
237,"['J22', '0.007255936675461741']"
238,"['J23', '0.4176561125769569']"
239,"['J24', '1.0']"
240,"['K1', '0.009317282321899736']"
241,"['K2', '0.008327836411609498']"
242,"['K3', '0.008217897977132805']"
243,"['K4', '0.006046613896218118']"
244,"['K5', '0.007255936675461741']"
245,"['K6', '0.007585751978891821']"
246,"['K7', '0.007695690413368514']"
247,"['K8', '0.008355321020228672']"
248,"['K9', '0.006211521547933157']"
249,"['K10', '0.0061015831134564645']"
250,"['K11', '0.005881706244503078']"
251,"['K12', '0.0062939753737906775']"
252,"['K13', '0.005716798592788039']"
253,"['K14', '0.007118513632365875']"
254,"['K15', '0.0061015831134564645']"
255,"['K16', '0.005386983289357959']"
256,"['K17', '0.006458883025505717']"
257,"['K18', '0.006239006156552331']"
258,"['K19', '0.006074098504837291']"
259,"['K20', '0.007805628847845207']"
260,"['K21', '0.00656882145998241']"
261,"['K22', '0.00901495162708883']"
262,"['K23', '0.3455090149516271']"
263,"['K24', '0.3595811345646438']"
264,"['L1', '0.007558267370272647']"
265,"['L2', '0.006239006156552331']"
266,"['L3', '0.00665127528583993']"
267,"['L4', '0.006816182937554969']"
268,"['L5', '0.00656882145998241']"
269,"['L6', '0.005551890941072999']"
270,"['L7', '0.007640721196130167']"
271,"['L8', '0.005909190853122252']"
272,"['L9', '0.004809806508355321']"
273,"['L10', '0.005551890941072999']"
274,"['L11', '0.00665127528583993']"
275,"['L12', '0.006211521547933157']"
276,"['L13', '0.006239006156552331']"
277,"['L14', '0.006046613896218118']"
278,"['L15', '0.006348944591029024']"
279,"['L16', '0.0032156992084432716']"
280,"['L17', '0.0060191292875989445']"
281,"['L18', '0.004232629727352682']"
282,"['L19', '0.006816182937554969']"
283,"['L20', '0.006458883025505717']"
284,"['L21', '0.006596306068601583']"
285,"['L22', '0.00665127528583993']"
286,"['L23', '0.3833553210202287']"
287,"['L24', '0.34317282321899734']"
288,"['M1', '0.008217897977132805']"
289,"['M2', '0.007063544415127528']"
290,"['M3', '0.007585751978891821']"
291,"['M4', '0.006788698328935796']"
292,"['M5', '0.007255936675461741']"
293,"['M6', '0.006926121372031662']"
294,"['M7', '0.0061015831134564645']"
295,"['M8', '0.007173482849604221']"
296,"['M9', '0.0064863676341248904']"
297,"['M10', '0.0039028144239226033']"
298,"['M11', '0.006816182937554969']"
299,"['M12', '0.007860598065083553']"
300,"['M13', '0.007118513632365875']"
301,"['M14', '0.005277044854881266']"
302,"['M15', '0.006788698328935796']"
303,"['M16', '0.007173482849604221']"
304,"['M17', '0.006541336851363237']"
305,"['M18', '0.006431398416886543']"
306,"['M19', '0.006431398416886543']"
307,"['M20', '0.007888082673702727']"
308,"['M21', '0.0062939753737906775']"
309,"['M22', '0.00909740545294635']"
310,"['M23', '0.3449593227792436']"
311,"['M24', '0.38533421284080915']"
312,"['N1', '0.00665127528583993']"
313,"['N2', '0.006788698328935796']"
314,"['N3', '0.007475813544415127']"
315,"['N4', '0.005799252418645559']"
316,"['N5', '0.006788698328935796']"
317,"['N6', '0.005771767810026385']"
318,"['N7', '0.007091029023746702']"
319,"['N8', '0.0062939753737906775']"
320,"['N9', '0.0069536059806508356']"
321,"['N10', '0.005579375549692172']"
322,"['N11', '0.006458883025505717']"
323,"['N12', '0.006706244503078276']"
324,"['N13', '0.006156552330694811']"
325,"['N14', '0.0056343447669305186']"
326,"['N15', '0.006348944591029024']"
327,"['N16', '0.0047823218997361475']"
328,"['N17', '0.006541336851363237']"
329,"['N18', '0.006074098504837291']"
330,"['N19', '0.006458883025505717']"
331,"['N20', '0.006596306068601583']"
332,"['N21', '0.006596306068601583']"
333,"['N22', '0.008795074758135445']"
334,"['N23', '0.3974824098504837']"
335,"['N24', '0.5285290237467019']"
336,"['O1', '0.006843667546174143']"
337,"['O2', '0.007255936675461741']"
338,"['O3', '0.006816182937554969']"
339,"['O4', '0.007091029023746702']"
340,"['O5', '0.003518029903254178']"
341,"['O6', '0.006816182937554969']"
342,"['O7', '0.007888082673702727']"
343,"['O8', '0.007558267370272647']"
344,"['O9', '0.0066787598944591025']"
345,"['O10', '0.006513852242744063']"
346,"['O11', '0.0062939753737906775']"
347,"['O12', '0.007228452066842568']"
348,"['O13', '0.004287598944591029']"
349,"['O14', '0.007036059806508356']"
350,"['O15', '0.0062939753737906775']"
351,"['O16', '0.007860598065083553']"
352,"['O17', '0.00783311345646438']"
353,"['O18', '0.0066787598944591025']"
354,"['O19', '0.007173482849604221']"
355,"['O20', '0.006761213720316623']"
356,"['O21', '0.0079155672823219']"
357,"['O22', '0.009839489885664028']"
358,"['O23', '0.4825197889182058']"
359,"['O24', '0.37950747581354444']"
360,"['P1', '0.006706244503078276']"
361,"['P2', '0.005414467897977133']"
362,"['P3', '0.007008575197889182']"
363,"['P4', '0.006184036939313984']"
364,"['P5', '0.005881706244503078']"
365,"['P6', '0.005881706244503078']"
366,"['P7', '0.006623790677220756']"
367,"['P8', '0.0043975373790677225']"
368,"['P9', '0.0061015831134564645']"
369,"['P10', '0.006184036939313984']"
370,"['P11', '0.006239006156552331']"
371,"['P12', '0.006156552330694811']"
372,"['P13', '0.006129067722075637']"
373,"['P14', '0.006184036939313984']"
374,"['P15', '0.00673372911169745']"
375,"['P16', '0.0064863676341248904']"
376,"['P17', '0.006898636763412489']"
377,"['P18', '0.005277044854881266']"
378,"['P19', '0.006788698328935796']"
379,"['P20', '0.006129067722075637']"
380,"['P21', '0.007888082673702727']"
381,"['P22', '0.00901495162708883']"
382,"['P23', '0.35941622691292874']"
383,"['P24', '0.5930079155672823']"
