,0
156,"['G13', '0.0013946808804440884']"
157,"['G14', '0.0018503686928664144']"
158,"['G15', '0.0018227512496893038']"
159,"['G16', '0.00041426164765665993']"
160,"['G17', '0.002002264630340523']"
161,"['G18', '0.0015051506531525312']"
162,"['G19', '0.0017675163633350825']"
163,"['G20', '0.0016984727553923057']"
164,"['G21', '0.001960838465574857']"
165,"['G22', '0.002982683863127952']"
166,"['G23', '0.18358695351984314']"
167,"['G24', '0.2027672678063465']"
168,"['H1', '0.0017398989201579719']"
169,"['H2', '0.0017951338065121932']"
170,"['H3', '0.0017675163633350825']"
171,"['H4', '0.0010632715623187605']"
172,"['H5', '0.0015327680963296419']"
173,"['H6', '0.0008561407384904305']"
174,"['H7', '0.0022232041757574085']"
175,"['H8', '0.0014775332099754206']"
176,"['H9', '0.0017537076417465272']"
177,"['H10', '0.001201358778204314']"
178,"['H11', '0.0024441437211742936']"
179,"['H12', '0.0014637244883868653']"
180,"['H13', '0.0016432378690380844']"
181,"['H14', '0.0014084896020326438']"
182,"['H15', '0.001422298323621199']"
183,"['H16', '0.0012980198293242012']"
184,"['H17', '0.0017675163633350825']"
185,"['H18', '0.0020160733519290785']"
186,"['H19', '0.0020160733519290785']"
187,"['H20', '0.0013118285509127565']"
188,"['H21', '0.001988455908751968']"
189,"['H22', '0.003700737385732829']"
190,"['H23', '0.27214228506724847']"
191,"['H24', '0.21124582286171947']"
192,"['I1', '0.0021817780109917423']"
193,"['I2', '0.0018365599712778591']"
194,"['I3', '0.002002264630340523']"
195,"['I4', '0.0017537076417465272']"
196,"['I5', '0.0014637244883868653']"
197,"['I6', '0.001919412300809191']"
198,"['I7', '0.0016018117042724185']"
199,"['I8', '0.002126543124637521']"
200,"['I9', '0.0013670634372669778']"
201,"['I10', '0.002085116959871855']"
202,"['I11', '0.0013946808804440884']"
203,"['I12', '0.0015189593747410865']"
204,"['I13', '0.0007870971305476539']"
205,"['I14', '0.0025131873291170705']"
206,"['I15', '0.0018641774144549698']"
207,"['I16', '0.0015051506531525312']"
208,"['I17', '0.0020713082382832998']"
209,"['I18', '0.001712281476980861']"
210,"['I19', '0.0016846640338037504']"
211,"['I20', '0.0018503686928664144']"
212,"['I21', '0.0021541605678146317']"
213,"['I22', '0.0030103013063050624']"
214,"['I23', '0.19294926675688365']"
215,"['I24', '0.19325305863183187']"
216,"['J1', '0.001629429147449529']"
217,"['J2', '0.001491341931563976']"
218,"['J3', '0.002043690795106189']"
219,"['J4', '0.0011599326134386478']"
220,"['J5', '0.002457952442762849']"
221,"['J6', '0.0018365599712778591']"
222,"['J7', '0.0021403518462260766']"
223,"['J8', '0.001712281476980861']"
224,"['J9', '0.0018227512496893038']"
225,"['J10', '0.0012289762213814246']"
226,"['J11', '0.002375100113231517']"
227,"['J12', '0.0014084896020326438']"
228,"['J13', '0.0020713082382832998']"
229,"['J14', '0.001877986136043525']"
230,"['J15', '0.001629429147449529']"
231,"['J16', '0.0016570465906266397']"
232,"['J17', '0.00033140931812532796']"
233,"['J18', '0.001988455908751968']"
234,"['J19', '0.0017951338065121932']"
235,"['J20', '0.0015327680963296419']"
236,"['J21', '0.0014084896020326438']"
237,"['J22', '0.0032312408517219476']"
238,"['J23', '0.1997017316136872']"
239,"['J24', '0.19007705266646413']"
240,"['K1', '0.0011323151702615371']"
241,"['K2', '0.0018641774144549698']"
242,"['K3', '0.0012289762213814246']"
243,"['K4', '0.0022646303405230743']"
244,"['K5', '0.001629429147449529']"
245,"['K6', '0.0020574995166947442']"
246,"['K7', '0.0015880029826838631']"
247,"['K8', '0.0014637244883868653']"
248,"['K9', '0.0013256372725013118']"
249,"['K10', '0.0015465768179181972']"
250,"['K11', '0.0016018117042724185']"
251,"['K12', '0.0018089425281007485']"
252,"['K13', '0.001877986136043525']"
253,"['K14', '0.0020160733519290785']"
254,"['K15', '0.0020160733519290785']"
255,"['K16', '0.0018641774144549698']"
256,"['K17', '0.002402717556408628']"
257,"['K18', '0.0016846640338037504']"
258,"['K19', '0.0013946808804440884']"
259,"['K20', '0.002043690795106189']"
260,"['K21', '0.0014361070452097544']"
261,"['K22', '0.0025960396586484024']"
262,"['K23', '0.19075368002430335']"
263,"['K24', '0.20077881189759453']"
264,"['L1', '0.0015465768179181972']"
265,"['L2', '0.0013808721588555331']"
266,"['L3', '0.0016984727553923057']"
267,"['L4', '0.0012842111077356459']"
268,"['L5', '0.0016156204258609738']"
269,"['L6', '0.004280703692452153']"
270,"['L7', '0.0016432378690380844']"
271,"['L8', '0.0013256372725013118']"
272,"['L9', '0.0013670634372669778']"
273,"['L10', '0.001422298323621199']"
274,"['L11', '0.0022232041757574085']"
275,"['L12', '0.0016432378690380844']"
276,"['L13', '0.0015465768179181972']"
277,"['L14', '0.002085116959871855']"
278,"['L15', '0.0019470297439863017']"
279,"['L16', '0.0017813250849236378']"
280,"['L17', '0.0017813250849236378']"
281,"['L18', '0.0014084896020326438']"
282,"['L19', '0.0019332210223977464']"
283,"['L20', '0.0015741942610953078']"
284,"['L21', '0.002195586732580298']"
285,"['L22', '0.003617885056201497']"
286,"['L23', '0.20413433124361346']"
287,"['L24', '0.19097461956972023']"
288,"['M1', '0.0015465768179181972']"
289,"['M2', '0.001877986136043525']"
290,"['M3', '0.0015603855395067525']"
291,"['M4', '0.0019470297439863017']"
292,"['M5', '0.0013808721588555331']"
293,"['M6', '0.001712281476980861']"
294,"['M7', '0.0013256372725013118']"
295,"['M8', '0.0011599326134386478']"
296,"['M9', '0.0011323151702615371']"
297,"['M10', '0.0013256372725013118']"
298,"['M11', '0.0015880029826838631']"
299,"['M12', '0.0016432378690380844']"
300,"['M13', '0.001712281476980861']"
301,"['M14', '0.001491341931563976']"
302,"['M15', '0.001877986136043525']"
303,"['M16', '0.0015465768179181972']"
304,"['M17', '0.0013394459940898672']"
305,"['M18', '0.0016570465906266397']"
306,"['M19', '0.0013670634372669778']"
307,"['M20', '0.0016018117042724185']"
308,"['M21', '0.0012980198293242012']"
309,"['M22', '0.0028031704824767324']"
310,"['M23', '0.1932392499102433']"
311,"['M24', '0.19895606064790522']"
312,"['N1', '0.001629429147449529']"
313,"['N2', '0.0015603855395067525']"
314,"['N3', '0.0009251843464332072']"
315,"['N4', '0.001422298323621199']"
316,"['N5', '0.0014084896020326438']"
317,"['N6', '0.0013808721588555331']"
318,"['N7', '0.0011875500566157584']"
319,"['N8', '0.0004833052555994366']"
320,"['N9', '0.001712281476980861']"
321,"['N10', '0.0012842111077356459']"
322,"['N11', '0.00124278494296998']"
323,"['N12', '0.0012289762213814246']"
324,"['N13', '0.0019332210223977464']"
325,"['N14', '0.0011461238918500925']"
326,"['N15', '0.0015880029826838631']"
327,"['N16', '0.0013670634372669778']"
328,"['N17', '0.0014775332099754206']"
329,"['N18', '0.006904360794277665']"
330,"['N19', '0.0019056035792206357']"
331,"['N20', '0.0016018117042724185']"
332,"['N21', '0.001201358778204314']"
333,"['N22', '0.0031621972437791707']"
334,"['N23', '0.21458753348614984']"
335,"['N24', '0.1881438316440664']"
336,"['O1', '0.0014499157667983097']"
337,"['O2', '0.0013256372725013118']"
338,"['O3', '0.001712281476980861']"
339,"['O4', '0.0012980198293242012']"
340,"['O5', '0.0']"
341,"['O6', '0.0011599326134386478']"
342,"['O7', '0.0013532547156784225']"
343,"['O8', '0.0013394459940898672']"
344,"['O9', '0.0010632715623187605']"
345,"['O10', '0.0014775332099754206']"
346,"['O11', '0.0010632715623187605']"
347,"['O12', '0.0013532547156784225']"
348,"['O13', '0.0015327680963296419']"
349,"['O14', '0.0012842111077356459']"
350,"['O15', '0.001173741335027203']"
351,"['O16', '0.0015603855395067525']"
352,"['O17', '0.007042448010163219']"
353,"['O18', '1.0']"
354,"['O19', '0.006766273578392113']"
355,"['O20', '0.001919412300809191']"
356,"['O21', '0.0012980198293242012']"
357,"['O22', '0.0023060565052887404']"
358,"['O23', '0.18963517357563037']"
359,"['O24', '0.20101356016459995']"
360,"['P1', '0.001491341931563976']"
361,"['P2', '0.0013946808804440884']"
362,"['P3', '0.0013808721588555331']"
363,"['P4', '0.0012980198293242012']"
364,"['P5', '0.001491341931563976']"
365,"['P6', '0.0011461238918500925']"
366,"['P7', '0.0017398989201579719']"
367,"['P8', '0.0011323151702615371']"
368,"['P9', '0.0012565936645585352']"
369,"['P10', '0.0016156204258609738']"
370,"['P11', '0.0013808721588555331']"
371,"['P12', '0.0012842111077356459']"
372,"['P13', '0.0013946808804440884']"
373,"['P14', '0.0012704023861470906']"
374,"['P15', '0.0014775332099754206']"
375,"['P16', '0.0010908890054958712']"
376,"['P17', '0.0015880029826838631']"
377,"['P18', '0.00665580380568367']"
378,"['P19', '0.0013532547156784225']"
379,"['P20', '0.0013808721588555331']"
380,"['P21', '0.0019332210223977464']"
381,"['P22', '0.0032174321301333924']"
382,"['P23', '0.2215333204451932']"
383,"['P24', '0.19011847883122981']"
