,index,z-score
0,A1,0.08778413269084051
1,A2,0.0772868047525153
2,A3,0.09128324200361555
3,A4,0.06088472984888214
4,A5,0.08362894038192009
5,A6,0.08450371771011388
6,A7,-0.058959764113664076
7,A8,0.08384763471396854
8,A9,0.06613339381804474
9,A10,0.07772419341661216
10,A11,0.09128324200361555
11,A12,0.08362894038192009
12,A13,0.0772868047525153
13,A14,0.05672953753996174
14,A15,-0.009972233734813074
15,A16,0.0991562379573595
16,A17,0.056510843207913296
17,A18,0.011022422141837358
18,A19,0.09018977034337337
19,A20,0.06329036750141499
20,A21,0.04448265494524899
21,A22,0.05432389988742888
22,A23,-0.0434324665382247
23,A24,1.0388857827695146
24,B1,-0.05484945042072191
25,B2,-0.05484945042072191
26,B3,-0.05484945042072191
27,B4,-0.05484945042072191
28,B5,-0.05484945042072191
29,B6,-0.05484945042072191
30,B7,-0.05484945042072191
31,B8,-0.05484945042072191
32,B9,-0.05484945042072191
33,B10,-0.05484945042072191
34,B11,-0.05484945042072191
35,B12,-0.05484945042072191
36,B13,-0.05484945042072191
37,B14,-0.05484945042072191
38,B15,-0.05484945042072191
39,B16,-0.05484945042072191
40,B17,-0.05484945042072191
41,B18,-0.05484945042072191
42,B19,-0.05484945042072191
43,B20,-0.05484945042072191
44,B21,-0.05484945042072191
45,B22,-0.05484945042072191
46,B23,-0.05484945042072191
47,B24,-0.05484945042072191
48,C1,-0.058283378512146634
49,C2,-0.058283378512146634
50,C3,-0.058283378512146634
51,C4,-0.058283378512146634
52,C5,-0.058283378512146634
53,C6,-0.058283378512146634
54,C7,19.54127830419108
55,C8,-0.058283378512146634
56,C9,-0.058283378512146634
57,C10,-0.058283378512146634
58,C11,-0.058283378512146634
59,C12,-0.058283378512146634
60,C13,-0.058283378512146634
61,C14,-0.058283378512146634
62,C15,-0.058283378512146634
63,C16,-0.058283378512146634
64,C17,-0.058283378512146634
65,C18,-0.058283378512146634
66,C19,-0.058283378512146634
67,C20,-0.058283378512146634
68,C21,-0.058283378512146634
69,C22,-0.058283378512146634
70,C23,-0.058283378512146634
71,C24,-0.058283378512146634
72,D1,-0.058283378512146634
73,D2,-0.058283378512146634
74,D3,-0.058283378512146634
75,D4,-0.058283378512146634
76,D5,-0.058283378512146634
77,D6,-0.058283378512146634
78,D7,-0.058283378512146634
79,D8,-0.058283378512146634
80,D9,-0.058283378512146634
81,D10,-0.058283378512146634
82,D11,-0.058283378512146634
83,D12,-0.058283378512146634
84,D13,-0.058283378512146634
85,D14,-0.058283378512146634
86,D15,-0.058283378512146634
87,D16,-0.058283378512146634
88,D17,-0.058283378512146634
89,D18,-0.058283378512146634
90,D19,-0.058283378512146634
91,D20,-0.058283378512146634
92,D21,-0.058283378512146634
93,D22,-0.058283378512146634
94,D23,-0.058283378512146634
95,D24,-0.058283378512146634
96,E1,-0.058283378512146634
97,E2,-0.058283378512146634
98,E3,-0.058283378512146634
99,E4,-0.058283378512146634
100,E5,-0.058283378512146634
101,E6,-0.058283378512146634
102,E7,-0.058283378512146634
103,E8,-0.058283378512146634
104,E9,-0.058283378512146634
105,E10,-0.058283378512146634
106,E11,-0.058283378512146634
107,E12,-0.058283378512146634
108,E13,-0.058283378512146634
109,E14,-0.058283378512146634
110,E15,-0.058283378512146634
111,E16,-0.058283378512146634
112,E17,-0.058283378512146634
113,E18,-0.058283378512146634
114,E19,-0.058283378512146634
115,E20,-0.058283378512146634
116,E21,-0.058283378512146634
117,E22,-0.058283378512146634
118,E23,-0.058283378512146634
119,E24,-0.058283378512146634
120,F1,-0.058283378512146634
121,F2,-0.058283378512146634
122,F3,-0.058283378512146634
123,F4,-0.058283378512146634
124,F5,-0.058283378512146634
125,F6,-0.058283378512146634
126,F7,-0.058283378512146634
127,F8,-0.058283378512146634
128,F9,-0.058283378512146634
129,F10,-0.058283378512146634
130,F11,-0.058283378512146634
131,F12,-0.058283378512146634
132,F13,-0.058283378512146634
133,F14,-0.058283378512146634
134,F15,-0.058283378512146634
135,F16,-0.058283378512146634
136,F17,-0.058283378512146634
137,F18,-0.058283378512146634
138,F19,-0.058283378512146634
139,F20,-0.058283378512146634
140,F21,-0.058283378512146634
141,F22,-0.058283378512146634
142,F23,-0.058283378512146634
143,F24,-0.058283378512146634
144,G1,-0.058283378512146634
145,G2,-0.058283378512146634
146,G3,-0.058283378512146634
147,G4,-0.058283378512146634
148,G5,-0.058283378512146634
149,G6,-0.058283378512146634
150,G7,-0.058283378512146634
151,G8,-0.058283378512146634
152,G9,-0.058283378512146634
153,G10,-0.058283378512146634
154,G11,-0.058283378512146634
155,G12,-0.058283378512146634
156,G13,-0.058283378512146634
157,G14,-0.058283378512146634
158,G15,-0.058283378512146634
159,G16,-0.058283378512146634
160,G17,-0.058283378512146634
161,G18,-0.058283378512146634
162,G19,-0.058283378512146634
163,G20,-0.058283378512146634
164,G21,-0.058283378512146634
165,G22,-0.058283378512146634
166,G23,-0.058283378512146634
167,G24,-0.058283378512146634
168,H1,-0.058283378512146634
169,H2,-0.058283378512146634
170,H3,-0.058283378512146634
171,H4,-0.058283378512146634
172,H5,-0.058283378512146634
173,H6,-0.058283378512146634
174,H7,-0.058283378512146634
175,H8,-0.058283378512146634
176,H9,-0.058283378512146634
177,H10,-0.058283378512146634
178,H11,-0.058283378512146634
179,H12,-0.058283378512146634
180,H13,-0.058283378512146634
181,H14,-0.058283378512146634
182,H15,-0.058283378512146634
183,H16,-0.058283378512146634
184,H17,-0.058283378512146634
185,H18,-0.058283378512146634
186,H19,-0.058283378512146634
187,H20,-0.058283378512146634
188,H21,-0.058283378512146634
189,H22,-0.058283378512146634
190,H23,-0.058283378512146634
191,H24,-0.058283378512146634
192,I1,-0.058283378512146634
193,I2,-0.058283378512146634
194,I3,-0.058283378512146634
195,I4,-0.058283378512146634
196,I5,-0.058283378512146634
197,I6,-0.058283378512146634
198,I7,-0.058283378512146634
199,I8,-0.058283378512146634
200,I9,-0.058283378512146634
201,I10,-0.058283378512146634
202,I11,-0.058283378512146634
203,I12,-0.058283378512146634
204,I13,-0.058283378512146634
205,I14,-0.058283378512146634
206,I15,-0.058283378512146634
207,I16,-0.058283378512146634
208,I17,-0.058283378512146634
209,I18,-0.058283378512146634
210,I19,-0.058283378512146634
211,I20,-0.058283378512146634
212,I21,-0.058283378512146634
213,I22,-0.058283378512146634
