,index,z-score
0,A1,0.1398610114679241
1,A2,0.07775319132117674
2,A3,-0.05089872183994281
3,A4,0.21416858200063982
4,A5,-0.3869463915625226
5,A6,-0.004317856729882321
6,A7,0.10104362387620698
7,A8,0.1631514440229545
8,A9,-0.06531660865972345
9,A10,-0.06864381331044217
10,A11,-0.05422592649066153
11,A12,0.1088071013945505
12,A13,-0.24498565979852854
13,A14,-0.27936677452262076
14,A15,0.024517916909678965
15,A16,0.7942112594425842
16,A17,0.09438921457476986
17,A18,-0.15515113422912602
18,A19,-0.3337111171510248
19,A20,-0.26494888770284014
20,A21,-0.1518239295784074
21,A22,-0.215040817942061
22,A23,-0.8571913155307529
23,A24,4.714767406206014
24,B1,0.07886225953808297
25,B2,-0.06198940400900489
26,B3,0.22082299130207708
27,B4,-0.11411561020359642
28,B5,-0.09304331408237866
29,B6,-0.019844811766569204
30,B7,-0.05977126757519241
31,B8,-0.2305677729787479
32,B9,0.002336552571554961
33,B10,-0.08971610943165993
34,B11,-0.6653225140059797
35,B12,-0.08749797299784762
36,B13,-0.11522467842050266
37,B14,-0.4279819155880521
38,B15,-0.11300654198669019
39,B16,-0.4989622814700491
40,B17,-0.1252062923726585
41,B18,-0.22502243189421683
42,B19,-0.20284106755609277
43,B20,-0.44461793884164513
44,B21,-0.3292748442834
45,B22,-0.2727123652211836
46,B23,-0.8527550426631281
47,B24,4.5251167411150535
48,C1,-0.016517607115850482
49,C2,0.18866001301179708
50,C3,0.13653380681720556
51,C4,-0.7030308333807906
52,C5,0.012318166523710802
53,C6,0.07775319132117674
54,C7,-0.055334994707567614
55,C8,-0.015408538898944404
56,C9,-0.07862542726259801
57,C10,-0.004317856729882321
58,C11,0.015645371174429365
59,C12,-0.503398554337674
60,C13,-0.7407391527556015
61,C14,-0.11078840555287786
62,C15,-0.06642567687662969
63,C16,-0.19618665825465556
64,C17,-0.10635213268525306
65,C18,-0.13296976989100187
66,C19,-0.24942193266615334
67,C20,-0.20173199933918654
68,C21,-0.20173199933918654
69,C22,-0.2893483884747766
70,C23,-0.8549731790969406
71,C24,4.9221631627674745
72,D1,-0.11855188307122122
73,D2,-0.07973449547950409
74,D3,-0.39803707373158465
75,D4,-0.04978965362303673
76,D5,-0.13740604275862667
77,D6,-0.2305677729787479
78,D7,-0.05866219935828633
79,D8,-0.1629146117474694
80,D9,-0.20395013577299892
81,D10,-0.11300654198669019
82,D11,-0.10857026911906538
83,D12,-0.32705670784958757
84,D13,-0.08306170013022282
85,D14,-0.08860704121475386
86,D15,-0.14627858849387634
87,D16,-0.22280429546040445
88,D17,-0.27936677452262076
89,D18,-0.26273075126902773
90,D19,-0.2194770908096858
91,D20,-0.2516400690999657
92,D21,-0.23944031871399749
93,D22,-0.27936677452262076
94,D23,-0.8549731790969406
95,D24,4.861164410837633
96,E1,0.031172326211116246
97,E2,0.020081644042054165
98,E3,0.04115394016327209
99,E4,-0.4135640287682715
100,E5,-0.17622343035034388
101,E6,-0.10524306446834682
102,E7,-0.09969772338381579
103,E8,-0.10191585981762827
