,index,z-score
0,A1,-0.3491929147465674
1,A2,-0.08944028595531972
2,A3,-0.34322158994676855
3,A4,-0.29147010834851234
4,A5,-0.26957525074925004
5,A6,0.067804600439382
6,A7,-0.2825131211488141
7,A8,-0.2626087051494848
8,A9,-0.2307616395505579
9,A10,-0.05460755795649337
10,A11,-0.23872340595028962
11,A12,0.19419764203512319
12,A13,-0.2019002363515304
13,A14,0.9286705924103753
14,A15,0.001124806841628731
15,A16,-0.11233036435454843
16,A17,0.2399777988335806
17,A18,-0.4148774875443542
18,A19,0.03297187244055565
19,A20,0.07278070443921429
20,A21,0.7405738612167132
21,A22,0.9127470596109121
22,A23,-0.6726396747356689
23,A24,5.505691051456155
24,B1,-0.13123955955391123
25,B2,-0.24071384755022257
26,B3,-0.25066605554988725
27,B4,-0.2685800299492836
28,B5,-0.12029213075428016
29,B6,-0.31834106994760697
30,B7,-0.3292884987472381
31,B8,0.7833683556152713
32,B9,-0.23772818515032315
33,B10,-0.18299104115216752
34,B11,-0.17602449555240227
35,B12,-0.19891457395163098
36,B13,-0.17701971635236874
37,B14,-0.08944028595531972
38,B15,-0.2208094315508932
39,B16,-0.16308662515283814
40,B17,-0.20389067795146326
41,B18,-0.1780149371523352
42,B19,0.5813385332220786
43,B20,-0.3531737979464333
44,B21,-0.08446418195548733
45,B22,-0.05361233715652689
46,B23,-0.6716444539357025
47,B24,5.781367213046865
48,C1,-0.3521785771464668
49,C2,-0.33028371954720454
50,C3,-0.34222636914680216
51,C4,-0.4716050731424428
52,C5,-0.29246532914847884
53,C6,-0.3272980571473051
54,C7,0.04690496364008624
55,C8,-0.026741375557432275
56,C9,0.37134694442915417
57,C10,-0.38701130514529314
58,C11,-0.2795274587489147
59,C12,-0.2626087051494848
60,C13,-0.2536517179497866
61,C14,-0.29246532914847884
62,C15,-0.2247903147507591
63,C16,-0.4258249163439853
64,C17,-0.1461678715534083
65,C18,-0.2845035627487471
66,C19,-0.2068763403513627
67,C20,-0.20886678195129565
68,C21,-0.17104839155256987
69,C22,0.21907816203428485
70,C23,-0.6756253371355684
71,C24,5.0628177954710765
72,D1,-0.30241753714814346
73,D2,-0.31236974514780813
74,D3,-0.28549878354871355
75,D4,-0.25265649714982014
76,D5,-0.30241753714814346
77,D6,0.6231378068206702
78,D7,-0.26061826354955187
79,D8,-0.2556421595497195
80,D9,-0.11332558515451491
81,D10,0.8898569812116831
82,D11,-0.14019654675360943
83,D12,-0.057593220356392714
84,D13,0.34547120363002615
85,D14,-0.2675848091493172
86,D15,-0.44672455314328113
87,D16,-0.23872340595028962
88,D17,-0.17701971635236874
89,D18,-0.0765024155557556
90,D19,-0.2765417963490153
91,D20,-0.10138293555491727
92,D21,0.22405426603411716
93,D22,0.3892609188285506
94,D23,-0.6756253371355684
95,D24,4.817993478679326
96,E1,-0.37506865554569546
97,E2,-0.3362550443470033
98,E3,-0.30042709554821057
99,E4,-0.3223219531474728
100,E5,0.6838462756186247
101,E6,0.3594042948295566
102,E7,0.10860865323800711
103,E8,-0.24170906835018904
104,E9,0.40518445162801403
105,E10,-0.3929826299450919
106,E11,-0.2964462123483447
107,E12,-0.3063984203480093
108,E13,-0.2944557707484117
109,E14,-0.1780149371523352
110,E15,0.05884761323968379
111,E16,-0.2934605499484453
112,E17,-0.31137452434784163
113,E18,-0.2944557707484117
114,E19,-0.2795274587489147
115,E20,-0.2436995099501219
116,E21,-0.3332693819471039
117,E22,-0.049631453956660986
118,E23,-0.6766205579355348
119,E24,4.644825059485161
120,F1,-0.2765417963490153
121,F2,-0.29246532914847884
122,F3,-0.14915353395330763
123,F4,-0.17204361235253635
124,F5,-0.20389067795146326
125,F6,-0.21881898995096033
126,F7,0.33850465803026086
127,F8,-0.22578553555072559
128,F9,-0.00982262195800234
129,F10,-0.18597670355206694
130,F11,-0.25066605554988725
131,F12,-0.31137452434784163
132,F13,-0.1979193531516645
133,F14,0.12552740683743704
134,F15,-0.24967083474992077
135,F16,-0.20787156115132918
136,F17,-0.21483810675109444
137,F18,-0.09441638995515202
138,F19,-0.03669358355709696
139,F20,-0.18100059955223455
140,F21,-0.16209140435287175
141,F22,-0.4099013835445218
142,F23,-0.6796062203354343
143,F24,4.365168014694584
144,G1,-0.3840256427453937
145,G2,-0.3919874091451254
146,G3,-0.34521203154670155
147,G4,-0.36213078514613145
148,G5,-0.29843665394827756
149,G6,-0.33028371954720454
150,G7,-0.34521203154670155
151,G8,-0.33824548594693626
152,G9,-0.29943187474824406
153,G10,0.45594071242630396
154,G11,-0.24568995155005488
155,G12,-0.34421681074673505
156,G13,-0.26559436754938426
157,G14,-0.29246532914847884
158,G15,-0.29843665394827756
159,G16,-0.3571546811462991
160,G17,-0.34222636914680216
161,G18,-0.31336496594777463
162,G19,-0.4298057995438511
163,G20,-0.24170906835018904
164,G21,-0.21981421075092672
165,G22,-0.12626345555407895
166,G23,-0.6825918827353336
167,G24,4.300478662696763
168,H1,-0.28549878354871355
169,H2,-0.258627821949619
170,H3,-0.258627821949619
171,H4,-0.28947966674857945
172,H5,-0.04067446675696287
173,H6,-0.21682854835102738
174,H7,-0.1043685979548167
175,H8,-0.24768039314998783
176,H9,-0.25763260114965253
177,H10,-0.27057047154921654
178,H11,-0.2596230427495855
179,H12,0.7813779140153384
180,H13,-0.23374730195045731
181,H14,-0.3720829931457961
182,H15,0.6659323012192282
183,H16,-0.24668517235002135
184,H17,-0.2536517179497866
185,H18,-0.28748922514864644
186,H19,-0.28848444594861294
187,H20,-0.31137452434784163
188,H21,-0.3342646027470704
189,H22,-0.3054031995480429
190,H23,-0.6746301163356019
191,H24,5.272809384264002
192,I1,-0.24469473075008838
193,I2,-0.030722258757298185
