,index,z-score
0,A1,-0.18887405673884242
1,A2,-0.10688669393589048
2,A3,-0.19233831150516434
3,A4,-0.13460073206646578
4,A5,-0.13921973842156168
5,A6,-0.14152924159910962
6,A7,-0.090720171693055
7,A8,-0.1600052670194932
8,A9,0.5178339155908273
9,A10,-0.090720171693055
10,A11,0.0513142737261433
11,A12,-0.0156613184227468
12,A13,-0.0006495477686857
13,A14,-0.0179708216002949
14,A15,-0.0826369105716375
15,A16,0.0039694585864104
16,A17,0.1425396492392869
17,A18,0.1794917000800542
18,A19,0.2580148081166842
19,A20,0.2083604897994034
20,A21,0.3630972026951153
21,A22,0.4554773297970327
22,A23,-0.5179782595394244
23,A24,4.885104424333986
24,B1,-0.08263691057163712
25,B2,-0.16808852814091094
26,B3,-0.20273107580413008
27,B4,-0.3020397124386916
28,B5,-0.0941844264593768
29,B6,-0.17270753449600684
30,B7,-0.1831002987949731
31,B8,-0.1796360440286512
32,B9,-0.1958025662714867
33,B10,-0.1392197384215622
34,B11,-0.1969573178602604
35,B12,-0.0953391780481512
36,B13,-0.1080414455246649
37,B14,-0.0710893946838976
38,B15,-0.1819455472061987
39,B16,-0.0225898279553912
40,B17,-0.0491491144971922
41,B18,-0.0376015986094522
42,B19,0.0339929998945334
43,B20,-0.0214350763666167
44,B21,-0.0630061335624796
45,B22,0.0005052038200887
46,B23,-0.5237520174832944
47,B24,4.586023762841528
48,C1,0.3654067058726636
49,C2,-0.1634695217858151
50,C3,-0.29511120290604775
51,C4,-0.19926682103780816
52,C5,-0.24776638776631496
53,C6,-0.2339093687010273
54,C7,-0.1553862606643977
55,C8,-0.1507672543093014
56,C9,-0.1761717892623287
57,C10,-0.1923383115051649
58,C11,-0.1923383115051649
59,C12,-0.1958025662714867
60,C13,-0.1415292415991096
61,C14,-0.104577190758343
62,C15,-0.1611600186082676
63,C16,-0.1784812924398768
64,C17,-0.1542315090756232
65,C18,0.7129869340936283
66,C19,0.0247549871843416
67,C20,-0.1149699550573086
68,C21,-0.0953391780481512
69,C22,-0.1195889614124041
70,C23,-0.5272162722496162
71,C24,3.980933930323967
72,D1,-0.20504057898167802
73,D2,-0.20504057898167802
74,D3,-0.19811206944903417
75,D4,-0.23621887187857524
76,D5,-0.21658809486941774
77,D6,-0.2096595853367739
78,D7,-0.4163601197273151
79,D8,-0.245456884588767
80,D9,-0.1865645535612949
81,D10,-0.2177428464581922
82,D11,-0.2061953305704523
83,D12,-0.2743256743081168
84,D13,0.0339929998945334
85,D14,-0.2558496488877332
86,D15,-0.2951112029060478
87,D16,-0.1253627193562741
88,D17,-0.1519220058980758
89,D18,-0.1646242733745894
90,D19,-0.1634695217858151
91,D20,-0.1576957638419458
92,D21,-0.1357554836552403
93,D22,-0.1415292415991096
94,D23,-0.5237520174832944
95,D24,4.253455305274624
96,E1,-0.18079079561742464
97,E2,-0.245456884588767
98,E3,-0.24661163617754098
99,E4,-0.2512306425326369
100,E5,-0.24661163617754098
101,E6,-0.325134744214171
102,E7,-0.1981120694490342
103,E8,-0.270861419541795
104,E9,-0.2050405789816785
105,E10,-0.3147419799152059
106,E11,-0.0780179042165413
107,E12,-0.2489211393550895
108,E13,-0.2373736234673496
109,E14,-0.2246713559908359
110,E15,-0.1900288083276168
111,E16,-0.1923383115051649
112,E17,-0.1334459804776922
113,E18,-0.4325266419701506
114,E19,-0.2962659544948223
115,E20,-0.3736343109426779
116,E21,-0.2061953305704523
117,E22,-0.245456884588767
118,E23,-0.5225972658945206
119,E24,4.840069112371801
120,F1,0.28572884624725964
121,F2,-0.2108143369255479
122,F3,-0.21774284645819172
123,F4,-0.22467135599083554
124,F5,-0.24199262982244507
125,F6,-0.2789446806632122
126,F7,-0.226980859168384
127,F8,-0.2396831266448977
128,F9,-0.3470750244008769
129,F10,-0.2050405789816785
130,F11,-0.0999581844032468
131,F12,-0.2339093687010277
132,F13,-0.2235166044020622
133,F14,-0.1958025662714867
134,F15,-0.2523853941214113
135,F16,-0.3343727569243632
136,F17,-0.1773265408511031
137,F18,-0.1946478146827123
138,F19,-0.3643962982324861
139,F20,-0.1888740567388424
140,F21,-0.2466116361775414
