index,z-score
A1,-0.20678514705251844
A2,-0.1769965766565755
A3,-0.21490930261504823
A4,-0.19053683592745868
A5,-0.09033891732292353
A6,-0.041593983947744245
A7,-0.03888593209356765
A8,-0.19324488778163526
A9,-0.041593983947744245
A10,-0.11200333215633647
A11,-0.07950670990621696
A12,-0.0984630728854533
A13,-0.05784229507280401
A14,-0.10658722844798328
A15,-0.17428852480239893
A16,-0.16616436923986894
A17,-0.1363757988439262
A18,-0.35843605088640934
A19,-0.3476038434697029
A20,-0.1363757988439262
A21,-0.25553008042769754
A22,-0.24198982115681456
A23,-1.076069792243215
A24,4.326493656839151
B1,-0.20407709519834166
B2,-0.22844956188593138
B3,-0.11741943586468967
B4,-0.1851207322191053
B5,-0.1769965766565755
B6,0.015275104989964818
B7,0.08568445319855704
B8,-0.052426191364450814
B9,0.03152341611502458
B10,0.0586039346567909
B11,0.11005691988614677
B12,-0.04971813951027422
B13,-0.0632583987811572
B14,-0.23928176930263795
B15,-0.003681257989271538
B16,-0.1472080062606326
B17,-0.0632583987811572
B18,-0.144499954406456
B19,-0.0984630728854533
B20,-0.40176488055323534
B21,-0.3042750138028768
B22,-0.25282202857352093
B23,-1.103150310784981
B24,3.400339922710746
C1,-0.27448644340693407
C2,-0.20407709519834166
C3,-0.2230334581775782
C4,-0.11471138401051308
C5,-0.20949319890669502
C6,-0.12283553957304304
C7,-0.28802670267781705
C8,-0.11200333215633647
C9,-0.1472080062606326
C10,-0.0009732061350949414
C11,-0.7321472067627836
C12,1.477623106245342
C13,-0.09304696917710012
C14,-0.006389309843448134
C15,-0.1417919025522794
C16,-0.05784229507280401
C17,-0.1472080062606326
C18,-0.23386566559428457
C19,-0.26365423599022747
C20,-0.19324488778163526
C21,-0.20407709519834166
C22,-0.20136904334416506
C23,-1.076069792243215
C24,4.6054229978193435
D1,-0.231157613740108
D2,-0.25282202857352093
D3,-0.1390838506981028
D4,-0.16887242109404554
D5,-0.0605503469269806
D6,-0.022637620968507893
D7,-0.08492281361457032
D8,-0.12554359142721963
D9,0.017983156844141413
D10,-0.10929528030215988
D11,-0.20949319890669502
D12,0.009859001281611624
D13,-0.07679865805204036
D14,-0.08763086546874693
D15,-0.022637620968507893
D16,-0.17158047294822232
D17,-0.10387917659380669
D18,-0.1851207322191053
D19,-0.1472080062606326
D20,-0.25553008042769754
D21,-0.19595293963581187
D22,-0.06867450248951057
D23,-1.1004422589308045
D24,3.925701982421011
E1,-0.2176173544692248
E2,-0.2501139767193443
E3,-0.24469787301099113
E4,-0.11741943586468967
E5,-0.11741943586468967
E6,0.0017348457190816552
E7,-0.46946617690765097
E8,0.007150949427435028
E9,-0.022637620968507893
E10,0.01256705313578822
E11,0.06943614207349728
E12,0.03152341611502458
E13,-0.11200333215633647
E14,-0.011805413551801328
E15,-0.014513465405978103
E16,-0.052426191364450814
E17,-0.08221476176039355
E18,-0.0984630728854533
E19,-0.20136904334416506
E20,-0.40176488055323534
E21,-0.13095969513557282
E22,-0.19053683592745868
E23,-1.1004422589308045
E24,4.786862472049178
F1,-0.1417919025522794
F2,-0.21220125076087162
F3,-0.17428852480239893
F4,-0.46946617690765097
F5,-0.10387917659380669
F6,-0.07138255434368716
F7,0.009859001281611624
F8,-0.06867450248951057
F9,0.023399260552494788
F10,-0.03346982838521446
F11,0.10193276432361681
F12,0.0640200383651441
F13,0.08839250505273365
F14,0.01256705313578822
F15,0.13442938657373632
F16,0.028815364260847978
F17,-0.382808517573999
F18,-0.11741943586468967
F19,0.004442897573258431
