,index,z-score
0,A1,-0.348992728308653
1,A2,-0.3431177904422498
2,A3,-0.36368007297466093
3,A4,-0.26086866031260536
4,A5,-0.23443143991379126
5,A6,-0.1521823097841468
6,A7,-0.33724285257584663
7,A8,-0.25205625351300065
8,A9,0.05050304660676248
9,A10,-0.14336990298454208
10,A11,-0.3930547623066768
11,A12,-0.23443143991379126
12,A13,0.13275217673640693
13,A14,-0.2902433496446214
14,A15,-0.2667435981790086
15,A16,-0.23443143991379126
16,A17,-0.25793119137940385
17,A18,-0.2814309428450165
18,A19,-0.17861953018296112
19,A20,-0.1698071233833564
20,A21,-0.34605525937545145
21,A22,-0.2990557564442261
22,A23,-1.0745475548094443
23,A24,4.859139690257756
24,B1,-0.20505675058177542
25,B2,-0.16393218551695318
26,B3,-0.11987015151892945
27,B4,-0.10224533791971985
28,B5,-0.011183800990470862
29,B6,-0.13455749618493737
30,B7,-0.019996207790075573
31,B8,-0.031746083522881795
32,B9,-0.040558490322486686
33,B10,-0.08462052432051043
34,B11,-0.2873058807114197
35,B12,-0.0611207728548978
36,B13,0.029940764074351367
37,B14,-0.34018032150904826
38,B15,0.01231595047514194
39,B16,-0.058183303921696114
40,B17,-0.037621021389285
41,B18,-0.09930786898651835
42,B19,-0.09930786898651835
43,B20,-0.22561903311418655
44,B21,-0.11693268258572777
45,B22,-0.2638061292458071
46,B23,-1.0951098373418555
47,B24,3.69883946164313
48,C1,-0.2696810671122103
49,C2,-0.2726185360454118
50,C3,-0.21093168844817844
51,C4,-0.18155699911616263
52,C5,-0.22561903311418655
53,C6,-0.15511977871734847
54,C7,-0.1609947165837517
55,C8,0.449998821522178
56,C9,-0.24324384671339597
57,C10,-0.3049306943106292
58,C11,-0.18155699911616263
59,C12,-0.1609947165837517
60,C13,-0.24618131564659748
61,C14,-0.12574508938533266
62,C15,-0.21093168844817844
63,C16,-0.13749496511813888
64,C17,-0.26086866031260536
65,C18,-0.1727445923165579
66,C19,-0.2638061292458071
67,C20,-0.21974409524778332
68,C21,-0.34605525937545145
69,C22,-0.3049306943106292
70,C23,-1.0804224926758474
71,C24,4.838577407725345
72,D1,-0.1609947165837517
73,D2,-0.23149397098058955
74,D3,-0.13749496511813888
75,D4,-0.1316200272517357
76,D5,-0.3783674176406689
77,D6,-0.25793119137940385
78,D7,-0.06993317965450252
79,D8,-0.13749496511813888
80,D9,-0.040558490322486686
81,D10,-0.07580811752090572
82,D11,-0.1463073719177436
83,D12,-0.08462052432051043
84,D13,-0.0552458349884946
85,D14,-0.06405824178809931
86,D15,-0.058183303921696114
87,D16,-0.06405824178809931
88,D17,-0.040558490322486686
89,D18,-0.11105774471932474
90,D19,-0.0552458349884946
91,D20,-0.11105774471932474
92,D21,-0.09343293112011514
93,D22,-0.24618131564659748
94,D23,-1.0686726169430412
95,D24,4.177646897754989
96,E1,-0.2638061292458071
97,E2,-0.26086866031260536
98,E3,-0.2931808185778229
99,E4,-0.1609947165837517
100,E5,-0.1463073719177436
101,E6,-0.0552458349884946
102,E7,-0.08755799325371194
103,E8,-0.06993317965450252
104,E9,-0.0611207728548978
105,E10,-0.008246332057269172
106,E11,-0.11693268258572777
107,E12,-0.17861953018296112
108,E13,-0.1609947165837517
109,E14,-0.09049546218691362
110,E15,-0.06699571072130082
111,E16,-0.09637040005331665
