index,z-score
A1,-0.14787189344859206
A2,-0.05468985105391005
A3,-0.09836893342641727
A4,0.02684443604143663
A5,-0.07216148400291293
A6,-0.10419281107608493
A7,-0.15078383227342593
A8,-0.11584056637542016
A9,-0.1391360769740907
A10,-0.05760178987874393
A11,-0.1245763828499216
A12,-0.031394340455239596
A13,-0.10128087225125106
A14,-0.13040026049958928
A15,-0.1245763828499216
A16,-0.16825546522242882
A17,-0.18281515934659784
A18,-0.11292862755058637
A19,-0.13331219932442304
A20,-0.08672117812708205
A21,-0.08089730047741438
A22,0.032668313691104296
A23,-0.7273477195905208
A24,6.220538316462956
B1,-0.09254505577674971
B2,-0.15951964874792737
B3,-0.10419281107608493
B4,-0.1566077099230935
B5,-0.15078383227342593
B6,-0.14204801579892448
B7,-0.15369577109825971
B8,-0.1245763828499216
B9,-0.14495995462375827
B10,-0.19737485347076694
B11,-0.1100166887257525
B12,-0.15078383227342593
B13,-0.1886390369962655
B14,-0.15951964874792737
B15,-0.1100166887257525
B16,-0.1857270981714317
B17,-0.15078383227342593
B18,-0.19446291464593307
B19,-0.1886390369962655
B20,-0.22358230289427128
B21,-0.21193454759493593
B22,-0.3546195500117928
B23,-0.6865805760428474
B24,4.129766240232279
C1,-0.15951964874792737
C2,-0.1391360769740907
C3,-0.15369577109825971
C4,-0.11584056637542016
C5,-0.16243158757276116
C6,-0.12748832167475538
C7,-0.1391360769740907
C8,-0.11292862755058637
C9,-0.15369577109825971
C10,-0.08963311695191582
C11,-0.20902260877010218
C12,-0.1391360769740907
C13,-0.14787189344859206
C14,-0.1245763828499216
C15,-0.15369577109825971
C16,-0.12748832167475538
C17,-0.11292862755058637
C18,-0.1391360769740907
C19,-0.17699128169693026
C20,-0.1857270981714317
C21,-0.24105393584327406
C22,-0.20902260877010218
C23,-0.7098760866415179
C24,5.294541770165804
D1,-0.1391360769740907
D2,-0.21193454759493593
D3,-0.1711674040472626
D4,-0.18281515934659784
D5,-0.1740793428720964
D6,-0.1711674040472626
D7,-0.06633760635324537
D8,-0.1886390369962655
D9,-0.17990322052176405
D10,-0.19737485347076694
D11,-0.19446291464593307
D12,-0.26434944644194464
D13,-0.19446291464593307
D14,-0.21193454759493593
D15,-0.13331219932442304
D16,-0.20902260877010218
D17,-0.22067036406943738
D18,-0.21193454759493593
D19,-0.18281515934659784
D20,-0.22649424171910504
D21,-0.1740793428720964
D22,-0.2061106699452684
D23,-0.6953163925173489
D24,4.461727266263333
E1,-0.16534352639759495
E2,-0.0954569946015835
E3,-0.11875250520025395
E4,-0.10419281107608493
E5,-0.11292862755058637
E6,-0.12166444402508782
E7,-0.0779853616525806
E8,-0.10710474990091871
E9,-0.12166444402508782
E10,-0.06051372870357771
E11,-0.0954569946015835
E12,-0.41285832650846904
E13,-0.13040026049958928
E14,-0.10128087225125106
E15,-0.16243158757276116
E16,-0.11292862755058637
E17,-0.18281515934659784
E18,-0.14495995462375827
E19,-0.3604434276614604
E20,-0.19737485347076694
E21,-0.19737485347076694
E22,-0.16243158757276116
E23,-0.7273477195905208
E24,5.428490956108159
F1,-0.16534352639759495
F2,-0.17990322052176405
