index,z-score
A1,-0.2208926006361359
A2,-0.2579743248666039
A3,-0.2680875223840043
A4,-0.19055300808393477
A5,-0.2006662056013352
A6,-0.22426366647526932
A7,-0.13998702049693276
A8,-0.10290529626646479
A9,-0.16021341553173363
A10,-0.10290529626646479
A11,-0.2883139174188052
A12,-0.1265027571403989
A13,-0.2411189956709366
A14,-0.16695554721000047
A15,-0.22426366647526932
A16,0.5342261473297591
A17,-0.22426366647526932
A18,-0.15684234969260022
A19,-0.21415046895786888
A20,-0.17032661304913388
A21,-0.26471645654487086
A22,-0.2208926006361359
A23,-1.0805143896151683
A24,5.260460453794871
B1,-0.15347128385346662
B2,-0.21077940311873547
B3,-0.1972951397622016
B4,-0.09616316458819776
B5,-0.18043981056653433
B6,-0.16021341553173363
B7,-0.05233930867946278
B8,-0.05571037451859638
B9,-0.021999716127261648
B10,-0.09616316458819776
B11,-0.05233930867946278
B12,-0.16021341553173363
B13,-0.06245250619686322
B14,-0.3759616292362751
B15,-0.01188651860986139
B16,-0.295056049097072
B17,-0.1265027571403989
B18,-0.2006662056013352
B19,-0.09616316458819776
B20,-0.23437686399266974
B21,-0.15684234969260022
B22,-0.4534961435363447
B23,-1.1108539821673695
B24,4.114298068489495
C1,-0.3220245758101397
C2,-0.2006662056013352
C3,-0.3321377733275402
C4,-0.20403727144046863
C5,-0.18718194224480134
C6,-0.06919463787513024
C7,-0.17369767888826748
C8,-0.08267890123166391
C9,-0.2411189956709366
C10,0.0015977447466724662
C11,-0.19055300808393477
C12,-0.06582357203599663
C13,-0.13998702049693276
C14,-0.07930783539253049
C15,-0.44338294601894424
C16,-0.07593676955339708
C17,-0.10964742794473162
C18,-0.13998702049693276
C19,-0.21752153479700248
C20,-0.06582357203599663
C21,2.293922515357426
C22,-0.2006662056013352
C23,-1.0973697188108356
C24,4.994146252503327
D1,-0.2579743248666039
D2,-0.28157178574053815
D3,-0.23437686399266974
D4,-0.20403727144046863
D5,-0.13661595465779933
D6,-0.19392407392306818
D7,-0.08604996707079751
D8,-0.13324488881866592
D9,-0.11976062546213206
D10,-0.26471645654487086
D11,-0.10627636210559821
D12,-0.10627636210559821
D13,-0.06919463787513024
D14,-0.14335808633606636
D15,-0.09279209874906436
D16,-0.16695554721000047
D17,-0.13324488881866592
D18,-0.16695554721000047
D19,-0.10627636210559821
D20,-0.21415046895786888
D21,-0.14335808633606636
D22,0.05216373233367447
D23,-1.1041118504891028
D24,4.164864056076497
E1,-0.2444900615100702
E2,-0.23437686399266974
E3,-0.2411189956709366
E4,-0.12313169130126549
E5,-0.16021341553173363
E6,-0.11301849378386522
E7,-0.13998702049693276
E8,-0.21415046895786888
E9,-0.14672915217519977
E10,-0.11301849378386522
E11,-0.07593676955339708
E12,-0.17032661304913388
E13,-0.10627636210559821
E14,-0.06582357203599663
E15,-0.08267890123166391
E16,-0.19392407392306818
E17,-0.13998702049693276
E18,-0.10290529626646479
E19,-0.10964742794473162
E20,-0.13661595465779933
E21,-0.21077940311873547
E22,-0.21077940311873547
E23,-1.114225048006503
E24,4.973919857468527
F1,-0.2411189956709366
F2,-0.25460325902747044
F3,-0.14335808633606636
F4,-0.2613453907057375
F5,-0.03211291364466209
F6,-0.08267890123166391
F7,-0.03211291364466209
F8,-0.1298738229795325
F9,-0.09616316458819776
F10,-0.11638955962299864
F11,-0.04559717700119594
F12,-0.04559717700119594
F13,-0.01188651860986139
F14,-0.11976062546213206
F15,-0.26471645654487086
F16,-0.23437686399266974
F17,-0.04559717700119594
F18,-0.31865350997100633
F19,-0.07593676955339708
F20,-0.17369767888826748
F21,-0.06245250619686322
F22,-0.1972951397622016
F23,-1.107482916328236
F24,4.336788413872303
G1,-0.16695554721000047
G2,-0.21415046895786888
G3,-0.3051692466144724
G4,-0.19055300808393477
G5,-0.19055300808393477
G6,-0.10290529626646479
G7,-0.1298738229795325
G8,-0.10627636210559821
G9,-0.07593676955339708
G10,-0.2006662056013352
G11,-0.07593676955339708
G12,-0.19055300808393477
G13,-0.06582357203599663
G14,-0.04222611116206252
G15,-0.10290529626646479
G16,-0.13324488881866592
G17,-0.03211291364466209
G18,-0.10964742794473162
G19,-0.15347128385346662
G20,-0.18718194224480134
G21,-0.20740833727960203
G22,-0.26471645654487086
G23,-1.12096717968477
G24,4.613215812681247
H1,-0.20403727144046863
H2,-0.2579743248666039
H3,-0.17032661304913388
H4,-0.1298738229795325
H5,-0.17706874472740092
H6,-0.09953423042733137
H7,-0.16695554721000047
H8,-0.26471645654487086
H9,-0.18718194224480134
H10,-0.12313169130126549
H11,-0.06582357203599663
H12,-0.09616316458819776
