index,z-score
A1,-0.022831887982846584
A2,0.03843607138412117
A3,-0.05040246969798216
A4,-0.07797305141311764
A5,-0.06265606157137572
A6,-0.09329004125485965
A7,-0.04733907172963372
A8,-0.04733907172963372
A9,-0.1177972250016467
A10,-0.0749096534447693
A11,-0.11167042906494991
A12,-0.04733907172963372
A13,-0.07797305141311764
A14,-0.08103644938146608
A15,-0.16374819452687261
A16,-0.1331142148433887
A17,-0.1177972250016467
A18,-0.15762139859017585
A19,-0.1392410107800855
A20,-0.1331142148433887
A21,-0.1760017864002662
A22,-0.1269874189066919
A23,-0.7182232267979313
A24,5.145120484620889
B1,-0.07797305141311764
B2,-0.1269874189066919
B3,-0.13005081687504028
B4,-0.13617761281173704
B5,-0.10248023515990479
B6,-0.15149460265347905
B7,-0.10248023515990479
B8,-0.09329004125485965
B9,-0.1269874189066919
B10,-0.17293838843191775
B11,-0.12086062296999513
B12,-0.18212858233696297
B13,-0.13617761281173704
B14,-0.1698749904635694
B15,-0.09941683719155643
B16,-0.2342063477988856
B17,-0.17906518436861454
B18,-0.24033314373558237
B19,-0.13617761281173704
B20,-0.11167042906494991
B21,-0.18212858233696297
B22,-0.2342063477988856
B23,-0.6967794410194926
B24,4.41909516612232
C1,-0.11167042906494991
C2,-0.06571945953972408
C3,-0.1606847965585242
C4,-0.1269874189066919
C5,-0.17293838843191775
C6,-0.08716324531816287
C7,-0.15762139859017585
C8,-0.1606847965585242
C9,-0.20357236811540166
C10,-0.15149460265347905
C11,-0.19438217421035656
C12,-0.1698749904635694
C13,-0.20969916405209846
C14,-0.1698749904635694
C15,-0.20050897014705332
C16,-0.17906518436861454
C17,-0.24033314373558237
C18,-0.1698749904635694
C19,-0.3536788685644728
C20,-0.16374819452687261
C21,-0.2801573173241114
C22,-0.15762139859017585
C23,-0.7243500227346281
C24,4.716244769052114
D1,-0.10554363312825321
D2,-0.14230440874843384
D3,-0.13617761281173704
D4,-0.20969916405209846
D5,-0.15762139859017585
D6,-0.20663576608375003
D7,-0.1392410107800855
D8,-0.1331142148433887
D9,-0.1913187762420081
D10,-0.23114294983053715
D11,-0.1760017864002662
D12,-0.1760017864002662
D13,-0.20663576608375003
D14,-0.2127625620204468
D15,-0.22195275592549202
D16,-0.1760017864002662
D17,-0.19438217421035656
D18,-0.2709671234190663
D19,-0.23114294983053715
D20,-0.2495233376406275
D21,-0.1760017864002662
D22,-0.2740305213874146
D23,-0.7059696349245377
D24,4.253671675831507
E1,-0.09941683719155643
E2,-0.13617761281173704
E3,-0.1760017864002662
E4,-0.1606847965585242
E5,-0.22195275592549202
E6,-0.1269874189066919
E7,-0.1269874189066919
E8,-0.18825537827365976
E9,-0.17906518436861454
E10,-0.1269874189066919
E11,-0.16374819452687261
E12,-0.16374819452687261
E13,-0.13617761281173704
E14,-0.15762139859017585
E15,-0.13005081687504028
E16,-0.1177972250016467
E17,-0.14843120468513063
E18,-0.1331142148433887
E19,-0.15762139859017585
E20,-0.09635343922320799
E21,-0.1392410107800855
E22,-0.1331142148433887
E23,-0.7611107983548088
E24,5.488221057075908
F1,-0.1545580006218274
F2,-0.17293838843191775
F3,-0.18212858233696297
F4,-0.20357236811540166
F5,-0.1545580006218274
F6,-0.18212858233696297
F7,-0.16374819452687261
F8,-0.1851919803053113
F9,-0.20050897014705332
F10,-0.2127625620204468
F11,-0.14536780671678226
F12,-0.18212858233696297
F13,-0.1606847965585242
F14,-0.1606847965585242
F15,-0.12392402093834348
F16,-0.1851919803053113
F17,-0.16681159249522096
F18,-0.24645993967227917
F19,-0.2127625620204468
F20,-0.23726974576723395
F21,-0.20663576608375003
F22,-0.31691809294429213
F23,-0.6447016755575699
F24,3.490885581712758
G1,-0.18212858233696297
G2,-0.15149460265347905
G3,-0.15762139859017585
G4,-0.18212858233696297
G5,-0.14536780671678226
G6,-0.14230440874843384
G7,-0.14536780671678226
G8,-0.09941683719155643
G9,-0.1545580006218274
G10,-0.09022664328651121
G11,-0.16681159249522096
G12,-0.09635343922320799
G13,-0.18212858233696297
G14,-0.2587135315456727
G15,-0.08716324531816287
G16,-0.09022664328651121
G17,-0.1974455721787049
G18,-0.17293838843191775
G19,-0.20357236811540166
G20,-0.1760017864002662
G21,-0.13617761281173704
G22,-0.1545580006218274
G23,-0.7457938085130669
G24,5.2523394135130825
H1,-0.1331142148433887
H2,-0.18212858233696297
H3,-0.16374819452687261
H4,-0.1974455721787049
H5,-0.1974455721787049
H6,-0.18825537827365976
H7,-0.18825537827365976
H8,-0.1913187762420081
H9,-0.2587135315456727
H10,-0.2188893579571436
H11,-0.21582595998879525
H12,-0.1974455721787049
H13,-0.18212858233696297
H14,-0.20050897014705332
H15,-0.1974455721787049
H16,-0.21582595998879525
H17,-0.18212858233696297
H18,-0.2188893579571436
H19,-0.18825537827365976
H20,-0.1269874189066919
H21,-0.20663576608375003
H22,-0.2280795518621888
H23,-0.7090330328928861
