,index,z-score
0,A1,-0.21964326073333218
1,A2,-0.17316367838348054
2,A3,-0.382321798957813
3,A4,-0.15282886110542043
4,A5,-0.13830399162109172
5,A6,-0.0918244092712401
6,A7,-0.16154378279601753
7,A8,-0.1092542526524345
8,A9,-0.19349849566154065
9,A10,-0.1266840960336289
10,A11,-0.17897362617721194
11,A12,-0.08601446147750869
12,A13,-0.1295890699304946
13,A14,-0.07729953978691156
14,A15,-0.0918244092712401
15,A16,-0.1092542526524345
16,A17,-0.16444875669288342
17,A18,-0.13830399162109172
18,A19,-0.20221341735213785
19,A20,-0.1092542526524345
20,A21,-0.17606865228034624
21,A22,-0.18478357397094336
22,A23,-1.0156061084745416
23,A24,4.349880679036458
24,B1,-0.23126315632079508
25,B2,-0.21673828683646645
26,B3,-0.1295890699304946
27,B4,-0.34455713829855844
28,B5,-0.08020451368377728
29,B6,-0.08601446147750869
30,B7,-0.1092542526524345
31,B8,-0.10053933096183738
32,B9,-0.010485140158999826
33,B10,-0.1266840960336289
34,B11,-0.02210503574646264
35,B12,-0.1295890699304946
36,B13,-0.025010009643328345
37,B14,-0.16444875669288342
38,B15,-0.0017702184684025297
39,B16,-0.1412089655179576
40,B17,-0.08020451368377728
41,B18,-0.13249404382736032
42,B19,-0.04243985302452275
43,B20,-0.147018913311689
44,B21,-0.039534879127657054
45,B22,-0.1441139394148233
46,B23,-0.9575066305372271
47,B24,3.5800625963670396
48,C1,-0.21673828683646645
49,C2,-0.17897362617721194
50,C3,-0.18478357397094336
51,C4,-0.0947293831681058
52,C5,-0.17897362617721194
53,C6,-0.1034443048587031
54,C7,-0.16735373058974914
55,C8,-0.08891943537437438
56,C9,-0.19640346955840635
57,C10,-0.06277467030258287
58,C11,-0.20802336514586928
59,C12,-0.1179691743430318
60,C13,-0.20221341735213785
61,C14,-0.16444875669288342
62,C15,-0.147018913311689
63,C16,-0.36198698167975285
64,C17,-0.21673828683646645
65,C18,-0.09763435706497169
66,C19,-0.21673828683646645
67,C20,-0.1179691743430318
68,C21,-0.22545320852706366
69,C22,-0.21092833904273497
70,C23,-0.9865563695058843
71,C24,4.585183564682582
72,D1,-0.17025870448661484
73,D2,-0.2864576603612439
74,D3,-0.18187860007407766
75,D4,-0.20511839124900355
76,D5,-0.08310948758064297
77,D6,-0.15573383500228613
78,D7,-0.051154774715120054
79,D8,-0.15282886110542043
80,D9,-0.07148959199317997
81,D10,-0.2370731041145266
82,D11,-0.18478357397094336
83,D12,-0.2370731041145266
84,D13,-0.04243985302452275
85,D14,-0.1266840960336289
86,D15,-0.1179691743430318
87,D16,-0.16444875669288342
88,D17,-0.19059352176467495
89,D18,-0.1295890699304946
90,D19,-0.1237791221367632
91,D20,-0.147018913311689
92,D21,-0.08310948758064297
93,D22,-0.2806477125675124
94,D23,-1.0039862128870787
95,D24,3.9780440202376446
96,E1,-0.13539901772422602
97,E2,-0.16735373058974914
98,E3,-0.17316367838348054
99,E4,-0.13539901772422602
100,E5,-0.1208741482398975
101,E6,-0.3184123732267669
102,E7,-0.08310948758064297
103,E8,-0.06858461809631428
104,E9,-0.17316367838348054
105,E10,-0.06858461809631428
106,E11,-0.13249404382736032
107,E12,-0.0918244092712401
108,E13,-0.18478357397094336
109,E14,-0.08310948758064297
110,E15,-0.16444875669288342
111,E16,-0.08310948758064297
112,E17,-0.15573383500228613
113,E18,-0.06567964419944856
114,E19,-0.147018913311689
115,E20,-0.1237791221367632
116,E21,-0.29807755594870683
117,E22,-0.18187860007407766
118,E23,-1.001081238990213
119,E24,5.07612415325289
120,F1,-0.1441139394148233
121,F2,-0.2515979735988552
122,F3,-0.08891943537437438
123,F4,-0.21673828683646645
124,F5,-0.13830399162109172
125,F6,-0.35617703388602134
126,F7,-0.045344826921388456
127,F8,-0.1092542526524345
128,F9,0.006944703222194582
129,F10,-0.08601446147750869
130,F11,0.006944703222194582
131,F12,-0.17897362617721194
132,F13,-0.02210503574646264
133,F14,-0.045344826921388456
134,F15,0.006944703222194582
135,F16,-0.21383331293960076
136,F17,-0.08020451368377728
137,F18,-0.10053933096183738
138,F19,-0.016295087952731234
139,F20,-0.1266840960336289
140,F21,-0.0017702184684025297
141,F22,-0.23416813021766078
142,F23,-1.0097961606808101
143,F24,4.352785652933323
144,G1,-0.2893626342581096
145,G2,-0.19059352176467495
146,G3,-0.21964326073333218
147,G4,-0.1150642004461659
148,G5,-0.1208741482398975
149,G6,-0.10053933096183738
150,G7,-0.1034443048587031
151,G8,-0.13249404382736032
152,G9,-0.1179691743430318
153,G10,-0.13539901772422602
154,G11,-0.1266840960336289
155,G12,-0.08310948758064297
156,G13,-0.16444875669288342
157,G14,-0.1237791221367632
158,G15,-0.13249404382736032
159,G16,-0.08891943537437438
160,G17,-0.21383331293960076
161,G18,-0.17025870448661484
162,G19,-0.2574079213925866
163,G20,-0.08020451368377728
164,G21,-0.19059352176467495
165,G22,-0.1266840960336289
166,G23,-1.0243210301651389
167,G24,5.639689089244841
168,H1,-0.15282886110542043
169,H2,-0.2603128952894524
170,H3,-0.04243985302452275
171,H4,-0.21383331293960076
172,H5,-0.08310948758064297
173,H6,-0.15573383500228613
174,H7,-0.1412089655179576
175,H8,-0.1150642004461659
176,H9,-0.08020451368377728
177,H10,-0.06277467030258287
178,H11,-0.0918244092712401
179,H12,-0.08020451368377728
180,H13,-0.05405974861198575
181,H14,-0.16444875669288342
182,H15,-0.1063492787555688
183,H16,-0.17316367838348054
184,H17,-0.19930844345527207
185,H18,-0.2399780780113923
186,H19,-0.18478357397094336
187,H20,-0.1412089655179576
188,H21,-0.13539901772422602
189,H22,-0.2370731041145266
190,H23,-1.0127011345776757
191,H24,4.927970484512738
192,I1,-0.19349849566154065
193,I2,-0.14992388720855473
194,I3,-0.1266840960336289
195,I4,-0.1150642004461659
196,I5,-0.18187860007407766
197,I6,0.009849677119060285
198,I7,-0.1063492787555688
199,I8,-0.1237791221367632
200,I9,-0.13830399162109172
201,I10,-0.06567964419944856
202,I11,-0.1121592265493002
203,I12,-0.09763435706497169
204,I13,-0.09763435706497169
205,I14,-0.01920006184959694
206,I15,-0.1295890699304946
207,I16,-0.13830399162109172
208,I17,-0.21964326073333218
209,I18,-0.18768854786780925
210,I19,-0.33874719050482704
211,I20,-0.23416813021766078
212,I21,-0.15573383500228613
213,I22,-0.1266840960336289
214,I23,-1.0068911867839443
215,I24,5.1342236311902045
216,J1,-0.19349849566154065
217,J2,-0.20221341735213785
218,J3,-0.17897362617721194
219,J4,-0.16735373058974914
220,J5,-0.04824980081825416
221,J6,-0.03662990523079135
222,J7,-0.010485140158999826
223,J8,-0.1034443048587031
224,J9,-0.02210503574646264
225,J10,-0.0947293831681058
226,J11,-0.13539901772422602
227,J12,-0.07148959199317997
228,J13,-0.1092542526524345
229,J14,-0.16154378279601753
230,J15,-0.1063492787555688
231,J16,-0.1034443048587031
232,J17,-0.17897362617721194
233,J18,-0.24288305190825799
234,J19,-0.2632178691863181
235,J20,-0.30969745153616973
236,J21,-0.17025870448661484
237,J22,-0.23126315632079508
238,J23,-1.0156061084745416
239,J24,4.466079634911087
240,K1,-0.2399780780113923
241,K2,-0.17316367838348054
242,K3,-0.23416813021766078
243,K4,-0.1266840960336289
244,K5,-0.2632178691863181
245,K6,-0.13830399162109172
246,K7,-0.17025870448661484
247,K8,-0.0918244092712401
248,K9,-0.18187860007407766
249,K10,-0.1208741482398975
250,K11,-0.2893626342581096
251,K12,-0.20511839124900355
252,K13,-0.2777427386706467
253,K14,-0.18478357397094336
254,K15,-0.2864576603612439
255,K16,-0.14992388720855473
256,K17,-0.22835818242392938
257,K18,-0.24288305190825799
258,K19,-0.48399588534811344
259,K20,-0.33003226881422987
260,K21,-0.2806477125675124
261,K22,-0.21673828683646645
262,K23,-1.0127011345776757
