index,z-score
A1,-0.103148661197765
A2,0.0875208680900217
A3,-0.019521674668034054
A4,0.09755610647358942
A5,0.10424626539596797
A6,0.04068975563337227
A7,0.027309437788615373
A8,0.21128880815402354
A9,0.04403483509456164
A10,0.08417578862883253
A11,-0.006141356823276969
A12,0.0005488020991013887
A13,-0.14328961473203589
A14,-0.22357152180057766
A15,-0.15332485311560362
A16,-0.14663469419322517
A17,-0.2336067601841454
A18,-0.11318389958133272
A19,-0.15666993257679288
A20,-0.16001501203798207
A21,-0.2670575547960378
A22,-0.21353628341700995
A23,-0.869171857810101
A24,5.19880228478718
B1,-0.029556913051601776
B2,-0.03624707197398013
B3,-0.042937230896358675
B4,0.0005488020991013887
B5,0.037344676172183094
B6,-0.03624707197398013
B7,0.017274199405047652
B8,-0.04628231035754785
B9,-0.012831515745655511
B10,-0.06969786658587257
B11,-0.06300770766349412
B12,-0.07304294604706184
B13,-0.08642326389181883
B14,-0.12321913796490044
B15,-0.3439943824033903
B16,-0.18008548880511752
B17,-0.116528979042522
B18,-0.20015596557225296
B19,-0.1667051709603606
B20,-0.17005025042154978
B21,-0.17005025042154978
B22,-0.2938181904855517
B23,-0.8992775729608041
B24,4.278905432960139
C1,-0.12656421742608973
C2,-0.09645850227538655
C3,-0.10983882012014345
C4,-0.019521674668034054
C5,-0.056317548741115574
C6,-0.019521674668034054
C7,0.017274199405047652
C8,0.023964358327426195
C9,-0.0763880255082511
C10,0.017274199405047652
C11,-0.13325437634846818
C12,-0.2536772369512808
C13,-0.1667051709603606
C14,-0.14997977365441434
C15,-0.22691660126176694
C16,-0.18677564772749605
C17,-0.22357152180057766
C18,-0.24029691910652384
C19,-0.29047311102436246
C20,-0.27709279317960545
C21,-0.33061406455863335
C22,-0.2436419985677131
C23,-0.869171857810101
C24,5.218872761554316
D1,-0.06635278712468339
D2,-0.14997977365441434
D3,0.7097056478712205
D4,-0.11987405850371118
D5,-0.07973310496944029
D6,-0.11318389958133272
D7,-0.052972469279926396
D8,-0.15332485311560362
D9,-0.08976834335300801
D10,-0.14997977365441434
D11,-0.15666993257679288
D12,-0.2503321574900916
D13,-0.23695183964533464
D14,-0.2971632699467409
D15,-0.18008548880511752
D16,-0.2570223164124701
D17,-0.15332485311560362
D18,-0.29047311102436246
D19,-0.2336067601841454
D20,-0.3105435877914979
D21,-0.2871280315631732
D22,-0.3975156537824181
D23,-0.869171857810101
D24,4.038059711754515
E1,-0.09645850227538655
E2,-0.12321913796490044
E3,-0.08976834335300801
E4,-0.009486436284466333
E5,-0.11987405850371118
E6,0.02061927886623683
E7,-0.1299092968872789
E8,0.07079547078407544
E9,-0.012831515745655511
E10,-0.04628231035754785
E11,-0.2302616807229561
E12,-0.029556913051601776
E13,-0.1667051709603606
E14,-0.2068461244946315
E15,-0.270402634257227
E16,-0.17005025042154978
E17,-0.22357152180057766
E18,-0.2035010450334422
E19,-0.17339532988273906
E20,-0.26371247533484854
E21,-0.283782952101984
E22,-0.3105435877914979
E23,-0.8892423345772364
E24,5.319225145389993
F1,-0.08307818443062956
F2,-0.2336067601841454
F3,-0.08976834335300801
F4,-0.16336009149917133
F5,-0.14328961473203589
F6,-0.14328961473203589
F7,-0.12656421742608973
F8,-0.27709279317960545
F9,-0.14328961473203589
F10,-0.08976834335300801
F11,0.41533865528656716
F12,-0.21019120395582067
F13,-0.31388866725268716
F14,-0.2670575547960378
F15,-0.23695183964533464
F16,-0.21353628341700995
F17,-0.2503321574900916
F18,-0.2737477137184163
F19,-0.24698707802890238
F20,-0.31388866725268716
F21,-0.2971632699467409
F22,-0.39417057432122893
F23,-0.7654743945132346
F24,4.181898128585653
G1,-0.17339532988273906
G2,-0.02621183359041241
G3,-0.05966262820230494
G4,0.060760232400507715
G5,-0.0395921514351695
G6,0.482240244510352
G7,-0.09645850227538655
G8,-0.0395921514351695
G9,-0.01617659520684469
G10,-0.056317548741115574
G11,-0.12656421742608973
G12,-0.17005025042154978
