index,z-score
A1,-0.14834987560187324
A2,-0.0578973890325313
A3,-0.1046831579477081
A4,-0.051659286510507746
A5,-0.06101644029354307
A6,-0.054778337771519525
A7,-0.21696900334413255
A8,-0.151468926862885
A9,-0.1639451319069321
A10,-0.14834987560187324
A11,-0.19513564451705004
A12,-0.13899272181883782
A13,-0.22320710586615608
A14,-0.1639451319069321
A15,-0.27623097730335655
A16,-0.17642133695097928
A17,-0.2325642596491915
A18,-0.1733022856899675
A19,-0.23568331091020328
A20,-0.11715936299175529
A21,-0.17642133695097928
A22,-0.18265943947300284
A23,-0.7908744353703016
A24,5.023037115155672
B1,-0.09532600416467278
B2,-0.15458797812389677
B3,-0.12027841425276707
B4,-0.14834987560187324
B5,-0.151468926862885
B6,-0.210730900822109
B7,-0.13899272181883782
B8,-0.11404031173074351
B9,-0.13587367055782604
B10,-0.13587367055782604
B11,-0.14211177307984957
B12,-0.14211177307984957
B13,-0.12963556803580248
B14,-0.20761184956109713
B15,-0.15770702938490855
B16,-0.1982546957780618
B17,-0.19201659325603826
B18,-0.15458797812389677
B19,0.497293735427567
B20,-0.30118338739145084
B21,-0.14523082434086135
B22,-0.3510882075676394
B23,-0.7596839227601837
B24,4.414822119258373
C1,-0.15458797812389677
C2,-0.12027841425276707
C3,-0.11404031173074351
C4,-0.09532600416467278
C5,-0.1888975419950264
C6,-0.11715936299175529
C7,-0.1046831579477081
C8,-0.07973074785961382
C9,-0.08908790164264922
C10,-0.12027841425276707
C11,-0.1046831579477081
C12,-0.07037359407657849
C13,-0.15458797812389677
C14,-0.12027841425276707
C15,-0.16706418316794386
C16,-0.16706418316794386
C17,-0.151468926862885
C18,-0.13275461929681426
C19,-0.21384995208312077
C20,-0.1639451319069321
C21,-0.24192141343222684
C22,-0.17642133695097928
C23,-0.8064696916753605
C24,5.113489601725013
D1,-0.1733022856899675
D2,-0.1639451319069321
D3,-0.18577849073401462
D4,-0.18265943947300284
D5,-0.16706418316794386
D6,-0.14523082434086135
D7,-0.15458797812389677
D8,-0.20449279830008535
D9,-0.13899272181883782
D10,-0.1982546957780618
D11,-0.18265943947300284
D12,-0.23568331091020328
D13,-0.12963556803580248
D14,-0.18577849073401462
D15,-0.1639451319069321
D16,-0.20449279830008535
D17,-0.17954038821199106
D18,-0.19201659325603826
D19,-0.16706418316794386
D20,-0.24504046469323862
D21,-0.254397618476274
D22,-0.30118338739145084
D23,-0.709779102583995
D24,4.003107352804817
E1,-0.14834987560187324
E2,-0.048540235249495974
E3,-0.14523082434086135
E4,-0.15458797812389677
E5,-0.13587367055782604
E6,-0.08596885038163746
E7,-0.13587367055782604
E8,-0.07973074785961382
E9,-0.1265165167747907
E10,-0.06101644029354307
E11,-0.15770702938490855
E12,-0.10156410668669633
E13,-0.08284979912062558
E14,-0.0578973890325313
E15,-0.151468926862885
E16,-0.16706418316794386
E17,-0.20449279830008535
E18,-0.20761184956109713
E19,-0.17954038821199106
E20,-0.1733022856899675
E21,-0.20137374703907357
E22,-0.1265165167747907
E23,-0.7908744353703016
E24,5.359894651344946
F1,-0.1733022856899675
F2,-0.16082608064592033
F3,-0.151468926862885
F4,-0.20761184956109713
F5,-0.11404031173074351
F6,-0.18577849073401462
F7,-0.1733022856899675
F8,-0.18265943947300284
F9,-0.1982546957780618
F10,-0.18577849073401462
F11,-0.13275461929681426
F12,-0.17018323442895575
F13,-0.1265165167747907
F14,-0.16706418316794386
F15,-0.16082608064592033
F16,-0.22632615712716786
F17,-0.19201659325603826
F18,-0.17954038821199106
F19,-0.13275461929681426
F20,-0.19513564451705004
F21,-0.22320710586615608
F22,-0.22008805460514433
F23,-0.6723504874518536
F24,3.819083328405122
G1,-0.14523082434086135
G2,-0.11092126046973175
G3,-0.14523082434086135
G4,-0.11092126046973175
G5,-0.14834987560187324
G6,-0.10156410668669633
G7,-0.1888975419950264
G8,-0.11715936299175529
G9,-0.11404031173074351
G10,-0.151468926862885
G11,-0.16082608064592033
G12,-0.1046831579477081
G13,-0.1888975419950264
G14,-0.10780220920871997
G15,-0.15770702938490855
G16,-0.08596885038163746
G17,-0.08596885038163746
G18,-0.16706418316794386
G19,-0.26063572099829757
G20,-0.16082608064592033
G21,-0.1888975419950264
G22,-0.16706418316794386
G23,-0.7908744353703016
G24,6.086633595160691
H1,-0.14523082434086135
H2,-0.1888975419950264
H3,-0.18577849073401462
H4,-0.13899272181883782
H5,-0.14211177307984957
H6,-0.17642133695097928
H7,-0.22320710586615608
H8,-0.23880236217121506
H9,-0.151468926862885
H10,-0.19513564451705004
H11,-0.17018323442895575
H12,-0.2949452848694273
H13,-0.210730900822109
H14,-0.20137374703907357
H15,-0.16706418316794386
H16,-0.2575166697372858
H17,-0.1639451319069321
H18,-0.21696900334413255
H19,-0.13899272181883782
H20,-0.20449279830008535
H21,-0.19513564451705004
H22,-0.3136595924354979
H23,-0.6099694622316179
H24,4.1434646595503475
I1,-0.12963556803580248
I2,-0.07037359407657849
I3,0.03567414879782231
I4,-0.08908790164264922
I5,-0.2637547722593093
I6,-0.12963556803580248
I7,-0.1733022856899675
I8,-0.14523082434086135
I9,-0.1265165167747907
I10,-0.0454211839884842
I11,-0.13587367055782604
I12,-0.09844505542568455
I13,-0.11404031173074351
I14,-0.07349264533759026
I15,-0.11715936299175529
I16,-0.06413549155455495
I17,-0.12963556803580248
I18,-0.11404031173074351
I19,-0.07973074785961382
I20,-0.092206952903661
I21,-0.15458797812389677
I22,-0.051659286510507746
I23,-0.8095887429363723
I24,5.12596580676906
J1,-0.17954038821199106
J2,-0.20761184956109713
J3,-0.17018323442895575
J4,-0.1982546957780618
J5,-0.2325642596491915
J6,-0.20449279830008535
J7,-0.23568331091020328
J8,-0.19513564451705004
J9,-0.22944520838817964
J10,-0.2637547722593093
J11,-0.21384995208312077
J12,-0.22632615712716786
J13,-0.21384995208312077
J14,-0.22320710586615608
J15,-0.3198976949575216
J16,-0.21696900334413255
J17,-0.19201659325603826
J18,-0.18577849073401462
J19,-0.16082608064592033
J20,-0.17954038821199106
J21,-0.16082608064592033
J22,-0.2637547722593093
J23,-0.6910647950179243
J24,4.015583557848864
K1,-0.17642133695097928
K2,-0.15458797812389677
K3,-0.10780220920871997
K4,-0.09844505542568455
K5,-0.14834987560187324
K6,-0.11404031173074351
K7,-0.16082608064592033
K8,-0.14834987560187324
K9,-0.12027841425276707
K10,-0.08596885038163746
K11,-0.15458797812389677
K12,-0.11092126046973175
K13,-0.16082608064592033
K14,-0.2793500285643683
K15,-0.16082608064592033
K16,-0.09532600416467278
K17,-0.12963556803580248
K18,-0.06725454281556671
K19,-0.1888975419950264
K20,-0.16706418316794386
K21,-0.15458797812389677
K22,-0.26063572099829757
K23,-0.7908744353703016
K24,4.87956075714913
L1,-0.1733022856899675
L2,-0.2699928747813329
L3,-0.24192141343222684
L4,-0.26063572099829757
L5,-0.20449279830008535
L6,-0.25127856721526215
L7,-0.22944520838817964
L8,-0.2575166697372858
L9,-0.17954038821199106
