index,z-score
A1,-0.07064419263611321
A2,-0.06551923119546821
A3,-0.07083400602280378
A4,-0.07216269972963765
A5,-0.06362109732856265
A6,-0.06627848474223043
A7,-0.07007475247604156
A8,-0.05925538943467987
A9,-0.066468298128921
A10,-0.06419053748863432
A11,-0.06419053748863432
A12,-0.062292403621728755
A13,-0.06665811151561155
A14,-0.06419053748863432
A15,-0.06817661860913599
A16,-0.05678781540770264
A17,-0.0668479249023021
A18,-0.06494979103539654
A19,-0.0668479249023021
A20,-0.06020445636813264
A21,-0.08222280922423712
A22,-0.06817661860913599
A23,-0.11904660624220496
A24,0.29303825626299185
B1,-0.06324147055518153
B2,-0.06950531231596989
B3,-0.06741736506237377
B4,-0.06419053748863432
B5,-0.05716744218108375
B6,-0.062292403621728755
B7,-0.05925538943467987
B8,-0.05830632250122709
B9,-0.0569776287943932
B10,-0.0569776287943932
B11,-0.054130427994034856
B12,-0.05659800202101208
B13,-0.05621837524763097
B14,-0.05887576266129876
B15,-0.05602856186094042
B16,-0.059445202821370426
B17,-0.055269308314178194
B18,-0.06286184378180043
B19,-0.054699868154106525
B20,-0.0638109107152532
B21,-0.05621837524763097
B22,-0.06438035087532487
B23,-0.11980585978896718
B24,0.19604361566411774
C1,-0.07254232650301878
C2,-0.06741736506237377
C3,-0.07026456586273211
C4,-0.06874605876920765
C5,-0.06532941780877766
C6,-0.06153315007496654
C7,-0.07406083359654322
C8,-0.06153315007496654
C9,-0.06115352330158542
C10,-0.06077389652820431
C11,-0.06722755167568321
C12,-0.06305165716849098
C13,-0.05014434687353318
C14,-0.06058408314151375
C15,-0.062482217008419313
C16,-0.05602856186094042
C17,-0.06741736506237377
C18,-0.0590655760479893
C19,-0.06532941780877766
C20,-0.06988493908935099
C21,-0.071593259569566
C22,-0.060394269754823204
C23,-0.1205651133357294
C24,0.2569737127917862
D1,-0.06665811151561155
D2,-0.0685562453825171
D3,-0.066468298128921
D4,-0.06703773828899266
D5,-0.061343336688275976
D6,-0.06400072410194377
D7,-0.060394269754823204
D8,-0.07140344618287545
D9,-0.05659800202101208
D10,-0.06589885796884933
D11,-0.05754706895446487
D12,-0.05925538943467987
D13,-0.06494979103539654
D14,-0.08431075647783325
D15,-0.06153315007496654
D16,-0.062482217008419313
D17,-0.05735725556777431
D18,-0.061343336688275976
D19,-0.05735725556777431
D20,-0.06362109732856265
D21,-0.06020445636813264
D22,-0.06969512570266043
D23,-0.11999567317565774
D24,0.2091407393457661
E1,-0.07102381940949433
E2,-0.0668479249023021
E3,-0.06513960442208709
E4,-0.06475997764870599
E5,-0.062292403621728755
E6,-0.061343336688275976
E7,-0.038375916898718714
E8,-0.05716744218108375
E9,-0.06267203039510987
E10,-0.05678781540770264
E11,-0.05849613588791765
E12,-0.05451005476741597
E13,-0.05280173428720097
E14,-0.05811650911453652
E15,-0.05773688234115542
E16,-0.059445202821370426
E17,-0.06513960442208709
E18,-0.05659800202101208
E19,-0.06286184378180043
E20,-0.059824829594751536
E21,-0.0569776287943932
E22,-0.06096370991489487
E23,-0.12094474010911052
E24,0.2770939317809851
F1,-0.06760717844906432
F2,-0.06950531231596989
F3,-0.05963501620806097
F4,-0.06703773828899266
F5,-0.060394269754823204
F6,-0.05963501620806097
F7,-0.05014434687353318
F8,-0.05735725556777431
F9,-0.05185266735374819
F10,-0.055079494927487635
F11,-0.05280173428720097
F12,-0.062292403621728755
F13,-0.05204248074043874
F14,-0.07273213988970932
F15,-0.053371174447272636
F16,-0.05621837524763097
F17,-0.05488968154079708
F18,-0.061343336688275976
F19,-0.059824829594751536
F20,-0.05792669572784598
F21,-0.05792669572784598
F22,-0.060014642981442094
F23,-0.11999567317565774
F24,0.22622394414791613
G1,-0.06627848474223043
G2,-0.06419053748863432
G3,-0.061912776848347645
G4,-0.06153315007496654
G5,-0.059445202821370426
G6,-0.05356098783396319
G7,-0.055269308314178194
G8,-0.06912568554258876
G9,-0.054320241380725415
G10,-0.059824829594751536
G11,-0.059824829594751536
G12,-0.05849613588791765
G13,-0.05792669572784598
G14,-0.05545912170086875
G15,-0.05640818863432153
G16,-0.07482008714330544
G17,-0.060394269754823204
G18,-0.054130427994034856
G19,-0.05735725556777431
G20,-0.05830632250122709
G21,-0.06438035087532487
G22,-0.05963501620806097
G23,-0.1188567928555144
G24,0.2776633719410568
H1,-0.06570904458215876
H2,-0.06931549892927932
H3,-0.061343336688275976
H4,-0.06760717844906432
H5,-0.06058408314151375
H6,-0.06703773828899266
H7,-0.05849613588791765
H8,-0.055648935087559304
H9,-0.053940614607344305
H10,-0.062482217008419313
H11,-0.05925538943467987
