index,z-score
A1,-0.3129014379467152
A2,-0.1947029337536438
A3,-0.21619357087965668
A4,-0.17321229662763077
A5,-0.18127128554988572
A6,-0.17858495590913395
A7,-0.25917484513168276
A8,-0.07650442956057224
A9,-0.14903532986086615
A10,-0.3048424490244604
A11,-0.1409763409386114
A12,-0.15709431878312108
A13,-0.18933027447214046
A14,-0.21887990052040845
A15,-0.22156623016116003
A16,-0.0953087370458337
A17,-0.286038141539199
A18,-0.23231154872416657
A19,-0.32096042686897014
A20,-0.18127128554988572
A21,-0.2564885154909312
A22,-0.24037053764642133
A23,-1.0838780448424312
A24,5.543297178891825
B1,-0.16515330770537584
B2,-0.22156623016116003
B3,-0.12217203345334993
B4,-0.5090035017215838
B5,-0.10068139632733687
B6,-0.13291735201635646
B7,-0.0979950666865853
B8,-0.1678396373461276
B9,-0.003973529260278529
B10,-0.12754469273485308
B11,-0.10336772596808864
B12,-0.14903532986086615
B13,-0.05501379243455938
B14,-0.13291735201635646
B15,-0.05232746279380761
B16,-0.229625219083415
B17,-0.11679937417184676
B18,-0.1678396373461276
B19,-0.1409763409386114
B20,-0.229625219083415
B21,-0.13023102237560485
B22,-0.36394170112099605
B23,-1.0973096930461894
B24,4.071188535759935
C1,-0.25917484513168276
C2,-0.1409763409386114
C3,-0.2887244711799506
C4,-0.17589862626838235
C5,-0.229625219083415
C6,-0.10874038524959181
C7,-0.24842952656867626
C8,-0.0953087370458337
C9,-0.18933027447214046
C10,-0.33707840471347983
C11,-0.13829001129785962
C12,-0.10874038524959181
C13,-0.1947029337536438
C14,-0.0953087370458337
C15,-0.17321229662763077
C16,-0.21887990052040845
C17,-0.16515330770537584
C18,-0.23768420800566972
C19,-0.264547504413186
C20,-0.19201660411289223
C21,-0.2887244711799506
C22,-0.28066548225769583
C23,-1.0892507041239348
C24,5.274664214816663
D1,-0.3048424490244604
D2,-0.26186117477243437
D3,-0.264547504413186
D4,-0.23499787836491814
D5,-0.30752877866521194
D6,-0.14903532986086615
D7,-0.11411304453109498
D8,-0.15709431878312108
D9,-0.06307278135681413
D10,-0.2135072412389051
D11,-0.11679937417184676
D12,-0.15709431878312108
D13,0.49031112463802046
D14,-0.04695480351230444
D15,-0.1248583630941015
D16,-0.15978064842387266
D17,-0.15172165950161773
D18,-0.16515330770537584
D19,-0.10874038524959181
D20,-0.2887244711799506
D21,-0.13023102237560485
D22,-0.264547504413186
D23,-1.0999960226869412
D24,3.8858317905480733
E1,-0.3773733493247542
E2,-0.200075593035147
E3,-0.17858495590913395
E4,-0.12754469273485308
E5,-0.16515330770537584
E6,-0.11948570381259833
E7,-0.09262240740508212
