,index,z-score
0,A1,-0.0337442089570201
1,A2,-0.22011885501510087
2,A3,-0.12429912173100287
3,A4,0.13262411916262248
4,A5,-0.27382002421827656
5,A6,-0.2285425678312853
6,A7,0.09261148328574649
7,A8,-0.28224373703446104
8,A9,-0.40754646517520454
9,A10,-0.23801924474949276
10,A11,0.3074161600984496
11,A12,-0.21064217809689328
12,A13,0.9139234828637289
13,A14,-0.17062954222001722
14,A15,0.11261780122418448
15,A16,-0.127458014037072
16,A17,-0.14535840377146392
17,A18,-0.09376316277233426
18,A19,0.048386991000778146
19,A20,0.07576405765337763
20,A21,-0.4591417061743343
21,A22,1.3456387646931816
22,A23,-0.6855289881092911
23,A24,5.425874660032519
24,B1,-0.06849202432378096
25,B2,-0.261184454994
26,B3,-0.3833282908286743
27,B4,0.4653607754019078
28,B5,-0.23486035244342354
29,B6,-0.3327860139315677
30,B7,0.23581460116088193
31,B8,0.46851966770797693
32,B9,-0.2706611319122075
33,B10,-0.3022500549728991
34,B11,-0.33805083444168293
35,B12,0.5085323035848531
36,B13,-0.1348287627512334
37,B14,-0.38648718313474345
38,B15,-0.18221214734227087
39,B16,0.05049291920482423
40,B17,-0.16431175760787894
41,B18,-0.2138010704029625
42,B19,-0.127458014037072
43,B20,-0.13588172685325645
44,B21,0.05365181151089336
45,B22,0.7338666214177868
46,B23,-0.7139590188639134
47,B24,5.282671542157383
48,C1,-0.11692837301684147
49,C2,-0.31172673189110656
50,C3,-0.25591963448388466
51,C4,-0.3296271216254985
52,C5,0.15052450889701438
53,C6,-0.2748729883202996
54,C7,-0.21064217809689328
55,C8,0.05786366791898571
56,C9,-0.2464429575656772
57,C10,-0.22959553193330834
58,C11,-0.18326511144429392
59,C12,0.26529759601752734
60,C13,-0.23696628064746972
61,C14,-0.21064217809689328
62,C15,-0.18115918324024782
63,C16,-0.23064849603533139
64,C17,-0.2464429575656772
65,C18,-0.1906358601584553
66,C19,-0.18642400375036303
67,C20,-0.15378211658764834
68,C21,0.9760483648830892
69,C22,-0.23064849603533139
70,C23,-0.723435695782121
71,C24,5.5511773881732625
72,D1,-0.29382634215671466
73,D2,0.004162498715809804
74,D3,-0.29382634215671466
75,D4,-0.27803188062636885
76,D5,-0.2896144857486224
77,D6,0.3010983754863113
78,D7,0.4063947856886167
79,D8,-0.16747064991394808
80,D9,-0.2338073883414005
81,D10,-0.04743274228331984
82,D11,-0.43702946003185006
83,D12,0.31162801650654176
84,D13,-0.18537103964833998
85,D14,-0.21064217809689328
86,D15,0.5601275445839827
87,D16,-0.38648718313474345
88,D17,-0.21274810630093946
89,D18,-0.2517077780757924
90,D19,0.17263675503949866
91,D20,-0.16957657811799418
92,D21,-0.11903430122088757
93,D22,-0.19168882426047834
94,D23,-0.7287005162922362
95,D24,5.232129265260276
96,E1,-0.23064849603533139
97,E2,-0.28224373703446104
98,E3,-0.006367142304420715
99,E4,-0.435976495929827
100,E5,-0.26539631140209213
101,E6,-0.1021868755885187
102,E7,-0.2717140960142305
103,E8,-0.2159069986070086
104,E9,-0.2990911626668299
105,E10,-0.28013780883041495
106,E11,-0.2517077780757924
107,E12,-0.19484771656654748
108,E13,-0.2664492755041152
109,E14,-0.2390722088515158
110,E15,-0.24960184987174633
111,E16,0.9191883033738445
112,E17,-0.2338073883414005
113,E18,-0.165364721709902
114,E19,-0.3043559831769452
115,E20,0.4274540677290779
116,E21,0.033645493572455366
117,E22,-0.17905325503620165
118,E23,-0.7297534803942592
119,E24,4.3665927733973255
120,F1,-0.339103798543706
121,F2,-0.31383266009515265
122,F3,-0.15904693709776366
123,F4,-0.26539631140209213
124,F5,0.28109205754787314
125,F6,-0.2948793062587377
126,F7,-0.2917204139526685
127,F8,0.2115964268143516
128,F9,0.03785734998054763
129,F10,-0.3348919421356138
130,F11,-0.26960816781018443
131,F12,-0.24538999346365414
132,F13,-0.5560144035604553
133,F14,0.5316975138293603
134,F15,-0.4875717369289567
135,F16,-0.2506548139737694
136,F17,-0.2717140960142305
137,F18,-0.27276706011625357
138,F19,-0.2832967011364841
139,F20,-0.24328406525960797
140,F21,-0.24012517295353886
141,F22,-0.32120340880931403
142,F23,-0.7287005162922362
143,F24,4.552967419455406
144,G1,-0.32857415752347546
145,G2,-0.2675022396061382
146,G3,-0.3169915524012219
147,G4,-0.28224373703446104
148,G5,-0.25591963448388466
149,G6,-0.17905325503620165
150,G7,-0.3075148754830143
151,G8,-0.2990911626668299
152,G9,0.07049923714326223
153,G10,-0.2590785267899538
154,G11,0.30425726779238044
155,G12,-0.22643663962723912
156,G13,-0.2285425678312853
157,G14,-0.2506548139737694
158,G15,-0.06322720381366566
159,G16,-0.30646191138099127
160,G17,0.26108573960943515
161,G18,-0.358057152380121
162,G19,-0.23486035244342354
163,G20,0.48115523693225365
164,G21,-0.2706611319122075
165,G22,-0.3254152652174063
166,G23,-0.7318594085983053
167,G24,4.433982475926801
168,H1,-0.35173936776798265
169,H2,-0.27592595242232265
170,H3,-0.2990911626668299
171,H4,-0.18747696785238607
172,H5,-0.23064849603533139
173,H6,0.058916632021008754
174,H7,-0.21274810630093946
175,H8,-0.3085678395850375
176,H9,-0.08849834226221896
177,H10,-0.2443370293616311
178,H11,-0.3485804754619135
179,H12,-0.261184454994
180,H13,-0.261184454994
181,H14,-0.2990911626668299
182,H15,-0.2748729883202996
183,H16,-0.3148856241971757
