,index,z-score
0,A1,-0.12039717533690825
1,A2,-0.1311334727215835
2,A3,-0.18876077834189153
3,A4,-0.17673979580007568
4,A5,-0.23161420465508245
5,A6,-0.23519297044997417
6,A7,-0.3295255662743002
7,A8,-0.21739090470102554
8,A9,-0.18655846092965048
9,A10,-0.20610402796329005
10,A11,-0.12920644498587247
11,A12,0.04000494285464999
12,A13,-0.031845662719715104
13,A14,-0.12305830887669952
14,A15,-0.007344881508533165
15,A16,-0.16994931711233235
16,A17,-0.5837097009371242
17,A18,-0.46010463617509384
18,A19,-0.2027087886194184
19,A20,-0.18169500997761814
20,A21,-0.2412493433336372
21,A22,-0.8662486722825519
22,A23,-0.8548700323193063
23,A24,4.1166779993638976
24,B1,-0.10975264117774303
25,B2,-0.26382309680910815
26,B3,-0.14994493395114267
27,B4,-0.19160543833270297
28,B5,-0.1599471255317375
29,B6,-0.18380556416434918
30,B7,-0.19380775574494402
31,B8,-0.22179553952550765
32,B9,-0.2502421394336216
33,B10,-0.230696572399982
34,B11,-0.07882843418085796
35,B12,-0.16572820873887037
36,B13,-0.070753270335974
37,B14,-0.10663269151040154
38,B15,-0.18316322158577883
39,B16,-0.19077956930311255
40,B17,-0.20243349894288823
41,B18,-0.2349176807734441
42,B19,-0.17462924161334464
43,B20,-0.18518201254699984
44,B21,-0.17848329708476654
45,B22,-0.19637712605922528
46,B23,-0.8531265310346154
47,B24,3.4921374865425334
48,C1,-0.18132795707557794
49,C2,-0.09130823285022403
50,C3,-0.12938997143689263
51,C4,-0.11498314503181556
52,C5,-0.2149132976122543
53,C6,-0.13774042495830666
54,C7,-0.24592926783464938
55,C8,-0.22895307111529117
56,C9,-0.1453567726756404
57,C10,-0.14801790621543168
58,C11,-0.07763551224922735
59,C12,-0.23721176141119518
60,C13,-0.13819924108585688
61,C14,-0.13856629398789708
62,C15,-0.15939654617867727
63,C16,-0.057355839411507493
64,C17,-0.16820581582764152
65,C18,-0.08460951738799083
66,C19,-0.1564601229623558
67,C20,-0.19490891445106462
68,C21,-0.3695343325966798
69,C22,-0.21904264276020635
70,C23,-0.8375267826979079
71,C24,4.779208487546421
72,D1,-0.12755470692669177
73,D2,-0.12434299403384015
74,D3,-0.07717669612167714
75,D4,-0.2447363459030189
76,D5,-0.1634341281011192
77,D6,-0.20215820926635805
78,D7,-0.07882843418085796
79,D8,-0.23932231559792622
80,D9,-0.249049217501991
81,D10,-0.22170377629999763
82,D11,-0.07313911419923522
83,D12,-0.3274150120875691
84,D13,-0.007620171185063234
85,D14,-0.11250553794304444
86,D15,-0.028358660150333313
87,D16,-0.1359051604481058
88,D17,-0.05120770330233453
89,D18,-0.22060261759387706
90,D19,-0.02055878598197953
91,D20,-0.17664803257456566
92,D21,-0.11810309469915715
93,D22,-0.22005203824081682
94,D23,-0.833580964000976
95,D24,5.426689806745296
96,E1,-0.1803185615949675
97,E2,-0.13406989593790491
98,E3,-0.16747171002356123
99,E4,-0.03790203560337804
100,E5,-0.29722491089476444
101,E6,-0.09791518508694733
102,E7,-0.12241596629812926
103,E8,-0.1469167475093112
104,E9,-0.15306488361848417
105,E10,-0.17472100483885478
106,E11,-0.17215163452457352
107,E12,-0.089197678663493
108,E13,-0.24446105622648873
109,E14,-0.15783657134500648
110,E15,-0.15499191135419516
111,E16,-0.351640503622221
112,E17,-0.10718327086346177
113,E18,-0.009822488597304295
114,E19,-0.42844632337412847
115,E20,-0.05753936586252754
116,E21,-0.08616949222166152
117,E22,-0.05175828265539477
118,E23,-0.8554206116723666
119,E24,2.982301005608725
120,F1,-0.2988766489539453
121,F2,-0.14544853590115042
122,F3,-0.2405152375295568
123,F4,-0.2266589904775401
