,index,z-score
0,A1,-0.12605213669416826
1,A2,-0.10242612159152216
2,A3,-0.14470425388046784
3,A4,-0.32820555915139693
4,A5,-0.1367104893720538
5,A6,0.020855491049353747
6,A7,0.08516088553926308
7,A8,-0.021600280450890196
8,A9,-0.018758053070120673
9,A10,-0.14257258334489087
10,A11,-0.36781910327087136
11,A12,0.013394644174833773
12,A13,-0.3388639118292825
13,A14,-0.06405605195113415
14,A15,-0.02959404495930447
15,A16,-0.03332446839656435
16,A17,-0.21806924814657985
17,A18,-0.16726443371532557
18,A19,-0.1772122295480188
19,A20,-0.05677284428791242
20,A21,-0.058193957978297295
21,A22,-0.19213392329705853
22,A23,-1.3627763257514844
23,A24,3.235059380277028
24,B1,-0.10633418424008007
25,B2,-0.26851878415523805
26,B3,0.010907695216660523
27,B4,-0.27455851733937314
28,B5,-0.2646107215066799
29,B6,-0.04664740924392117
30,B7,-0.12747325038455312
31,B8,-0.24880083170114986
32,B9,-0.08253052992613572
33,B10,-0.03314682918526632
34,B11,-0.20314755439754012
35,B12,-0.21185187575114672
36,B13,-0.1185912898196485
37,B14,-0.8755119691608181
38,B15,0.06757460362075186
39,B16,-0.4353220035641463
40,B17,-0.14612536757085273
41,B18,-0.20261463676364583
42,B19,-0.17259361005426835
43,B20,-0.14754648126123737
44,B21,-0.21291771101893534
45,B22,-0.3923333144300081
46,B23,-1.367750223667831
47,B24,2.6186513170726506
48,C1,-0.09372180023791556
49,C2,-0.09443235708310789
50,C3,0.07148266626930999
51,C4,0.07254850153709837
52,C5,-0.009698453293918023
53,C6,0.013394644174833773
54,C7,-0.09265596497012696
55,C8,0.17060534617364528
56,C9,-0.23085927136004258
57,C10,-0.011119566984302899
58,C11,-0.2713610115360076
59,C12,0.04892248643445227
60,C13,-0.10828821556435901
61,C14,-0.31275094776846296
62,C15,-0.8449580248175463
63,C16,-0.0022376064193982744
64,C17,-0.12338754852469698
65,C18,-0.11450558795979236
66,C19,-0.05357533848454684
67,C20,-0.1574942770939306
68,C21,-1.0723362152791038
69,C22,-0.15927066920691152
70,C23,-1.3505192201719158
71,C24,3.7621149201984676
72,D1,-0.05304242085065254
73,D2,-0.014139433576370448
74,D3,0.002913930708246475
75,D4,0.08747019528613809
76,D5,0.06437709781738629
77,D6,-0.21309535023023335
78,D7,-0.04948963662469069
79,D8,-0.0011717711516096745
80,D9,0.04412622772940379
81,D10,-0.17348180611075892
82,D11,0.15177558977604744
83,D12,0.07681184260825276
84,D13,0.0036244875534388
85,D14,0.00042698175007322515
86,D15,0.059580839112337816
87,D16,-0.034390303664352945
88,D17,-0.11432794874849433
89,D18,-0.12001240351003316
90,D19,-0.06299021668334577
91,D20,-0.1514545439097955
92,D21,-0.22286550685162831
93,D22,-0.18147557061917297
94,D23,-1.3576247886238395
95,D24,3.3697099024409827
96,E1,-0.25874862753384287
97,E2,0.08711491686354204
98,E3,-0.22890524003576343
99,E4,-0.028705848902813896
100,E5,-0.22570773423239784
101,E6,-0.5850718586884378
102,E7,-0.13955271675282332
103,E8,-0.5816967136737741
104,E9,-0.15074398706460318
105,E10,-0.09336652181531929
106,E11,-0.14790175968383365
107,E12,0.1647432522008082
108,E13,-0.22908287924706167
109,E14,0.14680169185970093
110,E15,-0.2106084012720601
111,E16,-0.19906185253768396
112,E17,-0.16388928870066197
113,E18,-0.014139433576370448
114,E19,-0.15340857523407445
115,E20,-0.12054532114392746
116,E21,-0.34721295476029285
117,E22,-0.11077516452253248
118,E23,-1.367750223667831
119,E24,2.385055754215659
120,F1,-0.15074398706460318
121,F2,-0.2182468873578781
122,F3,-1.2863914648933048
123,F4,-0.6190009480463734
124,F5,-0.15411913207926678
125,F6,-0.1480793988951317
126,F7,-0.12694033275065883
127,F8,-1.0829945679569895
128,F9,-0.4809752808677559
129,F10,-0.20883200915907918
130,F11,-0.021245002028294147
131,F12,-0.14719120283864134
132,F13,-0.21291771101893534
133,F14,-0.24702443958816894
134,F15,-0.3099087203876934
