index,z-score
A1,-0.14600281695448122
A2,-0.13526854896472043
A3,-0.04939440504663384
A4,-0.024347779737192012
A5,-0.12453428097495957
A6,-0.14600281695448122
A7,-0.21756460355288668
A8,-0.19609606757336503
A9,-0.13169045963480017
A10,-0.06370676236631488
A11,-0.12453428097495957
A12,-0.06370676236631488
A13,-0.14600281695448122
A14,-0.10306574499543791
A15,-0.17820562092376366
A16,-0.11737810231511905
A17,-0.12811237030487982
A18,-0.1746275315938434
A19,-0.23903313953240835
A20,-0.1567370849442421
A21,-0.25334549685208946
A22,-0.2068303355631259
A23,-0.8723549509282967
A24,3.7183336593594136
B1,-0.1889398889135245
B2,-0.15315899561432175
B3,-0.1638932636040826
B4,-0.1388466382946407
B5,-0.1567370849442421
B6,-0.29986065814105295
B7,-0.17820562092376366
B8,-0.12453428097495957
B9,-0.19251797824344477
B10,-0.23545505020248808
B11,-0.17104944226392313
B12,-0.15315899561432175
B13,-0.181783710253684
B14,-0.07086294102615558
B15,-0.14242472762456096
B16,-0.27839212216153136
B17,-0.16031517427416234
B18,-0.2068303355631259
B19,-0.1567370849442421
B20,-0.2426112288623286
B21,-0.1996741569032853
B22,-0.26050167551193
B23,-0.8651987722684562
B24,4.151282468279766
C1,-0.1388466382946407
C2,-0.12811237030487982
C3,-0.181783710253684
C4,-0.10306574499543791
C5,-0.2497674075221691
C6,-0.3606881767496976
C7,-0.2426112288623286
C8,-0.21398651422296644
C9,-0.20325224623320556
C10,-0.19609606757336503
C11,-0.2497674075221691
C12,-0.25334549685208946
C13,-0.2676578541717705
C14,-0.1889398889135245
C15,-0.181783710253684
C16,-0.1996741569032853
C17,-0.28197021149145163
C18,-0.22829887154264755
C19,-0.20325224623320556
C20,-0.20325224623320556
C21,-0.23903313953240835
C22,-0.2676578541717705
C23,-0.8329959682991737
C24,4.573497009210359
D1,-0.17104944226392313
D2,-0.18536179958360427
D3,-0.09233147700567713
D4,-0.24618931819224887
D5,-0.18536179958360427
D6,-0.22829887154264755
D7,-0.13526854896472043
D8,-0.2068303355631259
D9,-0.13526854896472043
D10,-0.21398651422296644
D11,-0.13526854896472043
D12,-0.02076969040727175
D13,-0.13526854896472043
D14,-0.1209561916450393
D15,-0.14242472762456096
D16,-0.2247207822127272
D17,-0.1388466382946407
D18,-0.23187696087256782
D19,-0.14600281695448122
D20,-0.2068303355631259
D21,-0.16031517427416234
D22,-0.3571100874197774
D23,-0.8473083256188547
D24,4.269359416167136
E1,-0.14600281695448122
E2,-0.035082047726952795
E3,-0.12453428097495957
E4,-0.052972494376554095
E5,-0.05655058370647436
E6,-0.05655058370647436
E7,-0.08517529834583662
E8,-0.07086294102615558
E9,-0.16747135293400287
E10,-0.1567370849442421
E11,-0.19609606757336503
E12,-0.12453428097495957
E13,-0.15315899561432175
E14,-0.14242472762456096
E15,-0.1388466382946407
E16,-0.1567370849442421
E17,-0.1889398889135245
E18,-0.181783710253684
E19,-0.2497674075221691
E20,-0.17820562092376366
E21,-0.22829887154264755
E22,-0.27481403283161104
E23,-0.8795111295881373
E24,4.687995867767808
F1,-0.12453428097495957
F2,-0.2426112288623286
F3,-0.11737810231511905
F4,-0.20325224623320556
F5,-0.1209561916450393
F6,-0.11380001298519879
F7,-0.10306574499543791
F8,-0.11737810231511905
F9,-0.12453428097495957
F10,-0.16031517427416234
F11,-0.10664383432535826
F12,-0.16031517427416234
F13,-0.09233147700567713
F14,-0.21398651422296644
F15,-0.18536179958360427
F16,-0.14600281695448122
F17,-0.1495809062844015
F18,-0.1495809062844015
F19,-0.181783710253684
F20,-0.2247207822127272
F21,-0.1567370849442421
F22,-0.24618931819224887
F23,-0.8759330402582169
F24,4.5913874558599606
G1,-0.17104944226392313
G2,-0.07086294102615558
G3,-0.17820562092376366
G4,-0.1388466382946407
G5,-0.017191601077351317
G6,-0.03866013705687305
G7,-0.2676578541717705
G8,-0.03150395839703254
G9,-0.12811237030487982
G10,-0.045816315716713574
G11,-0.13169045963480017
G12,-0.08875338767575687
G13,-0.0959095663355974
G14,-0.10306574499543791
G15,-0.15315899561432175
G16,-0.08875338767575687
G17,-0.10306574499543791
G18,-0.11380001298519879
G19,-0.181783710253684
G20,-0.09948765566551766
G21,-0.19251797824344477
G22,-0.15315899561432175
G23,-0.8830892189180575
G24,4.698730135757568
H1,-0.1495809062844015
H2,-0.1996741569032853
H3,-0.14600281695448122
H4,-0.21756460355288668
H5,-0.1388466382946407
H6,-0.1638932636040826
H7,-0.08875338767575687
H8,-0.16031517427416234
H9,-0.11022192365527853
H10,-0.1209561916450393
H11,-0.11380001298519879
H12,-0.17820562092376366
H13,-0.13526854896472043
H14,-0.1996741569032853
H15,-0.09948765566551766
H16,-0.21040842489304618
H17,-0.14242472762456096
H18,-0.1209561916450393
H19,-0.12811237030487982
H20,-0.1746275315938434
H21,-0.11380001298519879
H22,-0.1889398889135245
H23,-0.8651987722684562
H24,5.013601996790553
I1,-0.20325224623320556
I2,-0.15315899561432175
I3,-0.09948765566551766
I4,-0.06012867303639462
I5,-0.05655058370647436
I6,-0.09948765566551766
I7,-0.13169045963480017
I8,-0.03150395839703254
I9,-0.08517529834583662
I10,-0.11380001298519879
I11,-0.14600281695448122
I12,-0.07444103035607584
I13,-0.16747135293400287
I14,-0.12811237030487982
I15,-0.07086294102615558
I16,-0.06728485169623513
I17,-0.1746275315938434
I18,-0.1209561916450393
I19,-0.12453428097495957
I20,-0.08875338767575687
I21,-0.18536179958360427
I22,-0.17820562092376366
I23,-0.8616206829385359
I24,4.562762741220599
J1,-0.12453428097495957
J2,-0.17104944226392313
J3,-0.10664383432535826
J4,-0.15315899561432175
J5,-0.11737810231511905
J6,-0.1567370849442421
J7,-0.11737810231511905
J8,-0.1638932636040826
J9,-0.08517529834583662
J10,-0.181783710253684
J11,-0.14600281695448122
J12,-0.1567370849442421
J13,-0.16031517427416234
J14,-0.1209561916450393
J15,-0.16747135293400287
J16,-0.19251797824344477
J17,-0.181783710253684
J18,-0.1567370849442421
J19,-0.16747135293400287
J20,-0.22114269288280694
J21,0.09730725748009737
J22,-0.23187696087256782
J23,-0.8759330402582169
J24,4.72019867173709
K1,-0.1889398889135245
K2,-0.16031517427416234
K3,-0.23545505020248808
K4,-0.07801911968599609
K5,-0.14242472762456096
K6,-0.1495809062844015
K7,-0.16031517427416234
K8,-0.11737810231511905
K9,-0.11380001298519879
K10,-0.1567370849442421
K11,-0.21398651422296644
K12,-0.15315899561432175
K13,-0.14600281695448122
K14,-0.06728485169623513
K15,-0.12811237030487982
K16,-0.1495809062844015
K17,-0.19609606757336503
K18,-0.1638932636040826
K19,-0.23545505020248808
K20,-0.181783710253684
K21,-0.25334549685208946
K22,-0.2247207822127272
K23,-0.8616206829385359
K24,5.442972716380986
L1,-0.21398651422296644
L2,-0.19609606757336503
L3,-0.1889398889135245
L4,-0.20325224623320556
L5,-0.16747135293400287
L6,-0.15315899561432175
L7,-0.13526854896472043
L8,-0.21398651422296644
L9,-0.17104944226392313
L10,-0.23187696087256782
L11,-0.1996741569032853
L12,-0.22114269288280694
L13,-0.1746275315938434
L14,-0.23545505020248808
L15,-0.1889398889135245
L16,-0.22829887154264755
L17,-0.20325224623320556
L18,-0.2426112288623286
L19,-0.19251797824344477
L20,-0.181783710253684
L21,-0.23903313953240835
L22,-0.2927044794812124
L23,-0.8723549509282967
L24,4.877634602253582
M1,-0.23187696087256782
M2,-0.21398651422296644
M3,-0.21040842489304618
M4,-0.20325224623320556
M5,-0.2247207822127272
M6,-0.1388466382946407
M7,-0.25334549685208946
M8,-0.1567370849442421
M9,-0.1996741569032853
M10,-0.2068303355631259
M11,-0.22114269288280694
M12,-0.1495809062844015
M13,-0.1996741569032853
M14,-0.16747135293400287
M15,-0.16031517427416234
M16,-0.21040842489304618
M17,-0.2247207822127272
M18,-0.21398651422296644
M19,-0.2068303355631259
M20,-0.2712359435016908
M21,-0.2497674075221691
M22,-0.21398651422296644
M23,-0.8723549509282967
M24,4.802494726325257
N1,-0.21756460355288668
N2,-0.23187696087256782
N3,-0.19609606757336503
N4,-0.26407976484185025
N5,-0.181783710253684
N6,-0.25334549685208946
N7,-0.21398651422296644
N8,-0.2676578541717705
N9,-0.181783710253684
N10,-0.2712359435016908
N11,-0.2068303355631259
N12,-0.23545505020248808
N13,-0.15315899561432175
N14,-0.2426112288623286
N15,-0.2068303355631259
N16,-0.2676578541717705
N17,-0.22114269288280694
N18,-0.2676578541717705
N19,-0.21040842489304618
N20,-0.2712359435016908
N21,-0.22114269288280694
N22,-0.2569235861820097
N23,-0.8580425936086157
N24,5.221131177925929
O1,-0.24618931819224887
O2,-0.1388466382946407
O3,-0.19609606757336503
O4,-0.11737810231511905
O5,-0.1567370849442421
O6,-0.14600281695448122
O7,-0.2247207822127272
O8,-0.12811237030487982
O9,-0.11380001298519879
O10,-0.1889398889135245
O11,-0.23903313953240835
O12,-0.17104944226392313
O13,-0.2569235861820097
O14,-0.19251797824344477
O15,-0.26050167551193
O16,-0.19251797824344477
O17,-0.26050167551193
O18,-0.19609606757336503
O19,-0.26407976484185025
O20,-0.17104944226392313
O21,-0.28197021149145163
O22,-0.20325224623320556
O23,-0.8795111295881373
O24,5.414348001741623
P1,-0.23545505020248808
P2,-0.31417301546073406
P3,-0.1996741569032853
P4,-0.26050167551193
P5,-0.2068303355631259
P6,-0.26050167551193
P7,-0.20325224623320556
P8,-0.2426112288623286
P9,-0.23545505020248808
P10,-0.28197021149145163
P11,-0.19251797824344477
P12,-0.22829887154264755
P13,-0.23903313953240835
P14,-0.2569235861820097
P15,-0.23187696087256782
P16,-0.2927044794812124
P17,-0.2497674075221691
P18,-0.26050167551193
P19,-0.23187696087256782
P20,-0.23545505020248808
P21,-0.26407976484185025
P22,-0.41435951669850174
P23,-0.8723549509282967
P24,4.705886314417409
A1,-0.1889398889135245
A2,-0.15315899561432175
A3,-0.1638932636040826
A4,-0.1388466382946407
A5,-0.1567370849442421
A6,-0.29986065814105295
A7,-0.17820562092376366
A8,-0.12453428097495957
A9,-0.19251797824344477
A10,-0.23545505020248808
A11,-0.17104944226392313
A12,-0.15315899561432175
A13,-0.181783710253684
A14,-0.07086294102615558
A15,-0.14242472762456096
A16,-0.27839212216153136
A17,-0.16031517427416234
A18,-0.2068303355631259
A19,-0.1567370849442421
A20,-0.2426112288623286
A21,-0.1996741569032853
A22,-0.26050167551193
A23,-0.8651987722684562
A24,4.151282468279766
B1,-0.1388466382946407
B2,-0.12811237030487982
B3,-0.181783710253684
B4,-0.10306574499543791
B5,-0.2497674075221691
B6,-0.3606881767496976
B7,-0.2426112288623286
B8,-0.21398651422296644
B9,-0.20325224623320556
B10,-0.19609606757336503
B11,-0.2497674075221691
B12,-0.25334549685208946
B13,-0.2676578541717705
B14,-0.1889398889135245
B15,-0.181783710253684
B16,-0.1996741569032853
B17,-0.28197021149145163
B18,-0.22829887154264755
B19,-0.20325224623320556
B20,-0.20325224623320556
B21,-0.23903313953240835
B22,-0.2676578541717705
B23,-0.8329959682991737
B24,4.573497009210359
C1,-0.17104944226392313
C2,-0.18536179958360427
C3,-0.09233147700567713
C4,-0.24618931819224887
C5,-0.18536179958360427
C6,-0.22829887154264755
C7,-0.13526854896472043
C8,-0.2068303355631259
C9,-0.13526854896472043
C10,-0.21398651422296644
C11,-0.13526854896472043
C12,-0.02076969040727175
C13,-0.13526854896472043
C14,-0.1209561916450393
C15,-0.14242472762456096
C16,-0.2247207822127272
C17,-0.1388466382946407
C18,-0.23187696087256782
C19,-0.14600281695448122
C20,-0.2068303355631259
C21,-0.16031517427416234
C22,-0.3571100874197774
C23,-0.8473083256188547
C24,4.269359416167136
D1,-0.14600281695448122
D2,-0.035082047726952795
D3,-0.12453428097495957
D4,-0.052972494376554095
D5,-0.05655058370647436
D6,-0.05655058370647436
D7,-0.08517529834583662
D8,-0.07086294102615558
D9,-0.16747135293400287
D10,-0.1567370849442421
D11,-0.19609606757336503
D12,-0.12453428097495957
D13,-0.15315899561432175
D14,-0.14242472762456096
D15,-0.1388466382946407
D16,-0.1567370849442421
D17,-0.1889398889135245
D18,-0.181783710253684
D19,-0.2497674075221691
D20,-0.17820562092376366
D21,-0.22829887154264755
D22,-0.27481403283161104
D23,-0.8795111295881373
D24,4.687995867767808
E1,-0.12453428097495957
E2,-0.2426112288623286
E3,-0.11737810231511905
E4,-0.20325224623320556
E5,-0.1209561916450393
E6,-0.11380001298519879
E7,-0.10306574499543791
E8,-0.11737810231511905
E9,-0.12453428097495957
E10,-0.16031517427416234
E11,-0.10664383432535826
E12,-0.16031517427416234
E13,-0.09233147700567713
E14,-0.21398651422296644
E15,-0.18536179958360427
E16,-0.14600281695448122
E17,-0.1495809062844015
E18,-0.1495809062844015
E19,-0.181783710253684
E20,-0.2247207822127272
E21,-0.1567370849442421
E22,-0.24618931819224887
E23,-0.8759330402582169
E24,4.5913874558599606
F1,-0.17104944226392313
F2,-0.07086294102615558
F3,-0.17820562092376366
F4,-0.1388466382946407
F5,-0.017191601077351317
F6,-0.03866013705687305
F7,-0.2676578541717705
F8,-0.03150395839703254
F9,-0.12811237030487982
F10,-0.045816315716713574
F11,-0.13169045963480017
F12,-0.08875338767575687
F13,-0.0959095663355974
F14,-0.10306574499543791
F15,-0.15315899561432175
F16,-0.08875338767575687
F17,-0.10306574499543791
F18,-0.11380001298519879
F19,-0.181783710253684
F20,-0.09948765566551766
F21,-0.19251797824344477
F22,-0.15315899561432175
F23,-0.8830892189180575
F24,4.698730135757568
G1,-0.1495809062844015
G2,-0.1996741569032853
G3,-0.14600281695448122
G4,-0.21756460355288668
G5,-0.1388466382946407
G6,-0.1638932636040826
G7,-0.08875338767575687
G8,-0.16031517427416234
G9,-0.11022192365527853
G10,-0.1209561916450393
G11,-0.11380001298519879
G12,-0.17820562092376366
G13,-0.13526854896472043
G14,-0.1996741569032853
G15,-0.09948765566551766
G16,-0.21040842489304618
G17,-0.14242472762456096
G18,-0.1209561916450393
G19,-0.12811237030487982
G20,-0.1746275315938434
G21,-0.11380001298519879
G22,-0.1889398889135245
G23,-0.8651987722684562
G24,5.013601996790553
H1,-0.20325224623320556
H2,-0.15315899561432175
H3,-0.09948765566551766
H4,-0.06012867303639462
H5,-0.05655058370647436
H6,-0.09948765566551766
H7,-0.13169045963480017
H8,-0.03150395839703254
H9,-0.08517529834583662
H10,-0.11380001298519879
H11,-0.14600281695448122
H12,-0.07444103035607584
H13,-0.16747135293400287
H14,-0.12811237030487982
H15,-0.07086294102615558
H16,-0.06728485169623513
H17,-0.1746275315938434
H18,-0.1209561916450393
H19,-0.12453428097495957
H20,-0.08875338767575687
H21,-0.18536179958360427
H22,-0.17820562092376366
H23,-0.8616206829385359
H24,4.562762741220599
I1,-0.12453428097495957
I2,-0.17104944226392313
I3,-0.10664383432535826
I4,-0.15315899561432175
I5,-0.11737810231511905
I6,-0.1567370849442421
I7,-0.11737810231511905
I8,-0.1638932636040826
I9,-0.08517529834583662
I10,-0.181783710253684
I11,-0.14600281695448122
I12,-0.1567370849442421
I13,-0.16031517427416234
I14,-0.1209561916450393
I15,-0.16747135293400287
I16,-0.19251797824344477
I17,-0.181783710253684
I18,-0.1567370849442421
I19,-0.16747135293400287
I20,-0.22114269288280694
I21,0.09730725748009737
I22,-0.23187696087256782
I23,-0.8759330402582169
I24,4.72019867173709
J1,-0.1889398889135245
J2,-0.16031517427416234
J3,-0.23545505020248808
J4,-0.07801911968599609
J5,-0.14242472762456096
J6,-0.1495809062844015
J7,-0.16031517427416234
J8,-0.11737810231511905
J9,-0.11380001298519879
J10,-0.1567370849442421
J11,-0.21398651422296644
J12,-0.15315899561432175
J13,-0.14600281695448122
J14,-0.06728485169623513
J15,-0.12811237030487982
J16,-0.1495809062844015
J17,-0.19609606757336503
J18,-0.1638932636040826
J19,-0.23545505020248808
J20,-0.181783710253684
J21,-0.25334549685208946
J22,-0.2247207822127272
J23,-0.8616206829385359
J24,5.442972716380986
K1,-0.21398651422296644
K2,-0.19609606757336503
K3,-0.1889398889135245
K4,-0.20325224623320556
K5,-0.16747135293400287
K6,-0.15315899561432175
K7,-0.13526854896472043
K8,-0.21398651422296644
K9,-0.17104944226392313
K10,-0.23187696087256782
K11,-0.1996741569032853
K12,-0.22114269288280694
K13,-0.1746275315938434
K14,-0.23545505020248808
K15,-0.1889398889135245
K16,-0.22829887154264755
K17,-0.20325224623320556
K18,-0.2426112288623286
K19,-0.19251797824344477
K20,-0.181783710253684
K21,-0.23903313953240835
K22,-0.2927044794812124
K23,-0.8723549509282967
K24,4.877634602253582
L1,-0.23187696087256782
L2,-0.21398651422296644
L3,-0.21040842489304618
L4,-0.20325224623320556
L5,-0.2247207822127272
L6,-0.1388466382946407
L7,-0.25334549685208946
L8,-0.1567370849442421
L9,-0.1996741569032853
L10,-0.2068303355631259
L11,-0.22114269288280694
L12,-0.1495809062844015
L13,-0.1996741569032853
L14,-0.16747135293400287
L15,-0.16031517427416234
L16,-0.21040842489304618
L17,-0.2247207822127272
L18,-0.21398651422296644
L19,-0.2068303355631259
L20,-0.2712359435016908
L21,-0.2497674075221691
L22,-0.21398651422296644
L23,-0.8723549509282967
L24,4.802494726325257
M1,-0.21756460355288668
M2,-0.23187696087256782
M3,-0.19609606757336503
M4,-0.26407976484185025
M5,-0.181783710253684
M6,-0.25334549685208946
M7,-0.21398651422296644
M8,-0.2676578541717705
M9,-0.181783710253684
M10,-0.2712359435016908
M11,-0.2068303355631259
M12,-0.23545505020248808
M13,-0.15315899561432175
M14,-0.2426112288623286
M15,-0.2068303355631259
M16,-0.2676578541717705
M17,-0.22114269288280694
M18,-0.2676578541717705
M19,-0.21040842489304618
M20,-0.2712359435016908
M21,-0.22114269288280694
M22,-0.2569235861820097
M23,-0.8580425936086157
M24,5.221131177925929
N1,-0.24618931819224887
N2,-0.1388466382946407
N3,-0.19609606757336503
N4,-0.11737810231511905
N5,-0.1567370849442421
N6,-0.14600281695448122
N7,-0.2247207822127272
N8,-0.12811237030487982
N9,-0.11380001298519879
N10,-0.1889398889135245
N11,-0.23903313953240835
N12,-0.17104944226392313
N13,-0.2569235861820097
N14,-0.19251797824344477
N15,-0.26050167551193
N16,-0.19251797824344477
N17,-0.26050167551193
N18,-0.19609606757336503
N19,-0.26407976484185025
N20,-0.17104944226392313
N21,-0.28197021149145163
N22,-0.20325224623320556
N23,-0.8795111295881373
N24,5.414348001741623
O1,-0.23545505020248808
O2,-0.31417301546073406
O3,-0.1996741569032853
O4,-0.26050167551193
O5,-0.2068303355631259
O6,-0.26050167551193
O7,-0.20325224623320556
O8,-0.2426112288623286
O9,-0.23545505020248808
O10,-0.28197021149145163
O11,-0.19251797824344477
O12,-0.22829887154264755
O13,-0.23903313953240835
O14,-0.2569235861820097
O15,-0.23187696087256782
O16,-0.2927044794812124
O17,-0.2497674075221691
O18,-0.26050167551193
O19,-0.23187696087256782
O20,-0.23545505020248808
