index,z-score
A1,-0.15624590926624546
A2,-0.08186154383326971
A3,-0.18004890620479772
A4,-0.15327053464892643
A5,-0.2217041508472642
A6,-0.13839366156233124
A7,0.9446426991417963
A8,-0.1443444107969693
A9,-0.18599965543943578
A10,-0.20385190314334997
A11,-0.24848252240313548
A12,-0.23360564931654032
A13,-0.28716239242828284
A14,-0.23658102393385935
A15,-0.18599965543943578
A16,-0.24550714778581645
A17,-0.2306302746992213
A18,-0.15624590926624546
A19,-0.24848252240313548
A20,-0.21277802699530707
A21,-0.26038402087241164
A22,-0.20980265237798804
A23,-0.676936467297076
A24,3.122616919019328
B1,-0.1979011539087119
B2,-0.19492577929139288
B3,-0.13839366156233124
B4,-0.17112278235284062
B5,-0.1443444107969693
B6,-0.2157534016126261
B7,-0.18302428082211675
B8,-0.24253177316849742
B9,-0.18004890620479772
B10,-0.206827277760669
B11,-0.1681474077355216
B12,-0.2217041508472642
B13,-0.14136903617965027
B14,-0.2217041508472642
B15,-0.19195040467407384
B16,-0.2544332716377736
B17,-0.23955639855117838
B18,-0.2544332716377736
B19,-0.2663347701070497
B20,-0.23360564931654032
B21,-0.21277802699530707
B22,-0.2514578970204545
B23,-0.6858625911490331
B24,2.4174531347147172
C1,-0.14136903617965027
C2,-0.04913242304276035
C3,-0.13244291232769317
C4,-0.09673841691986489
C5,-0.06996004536399358
C6,-0.08483691845058874
C7,-0.11161529000646005
C8,-0.1354182869450122
C9,-0.11756603924109801
C10,-0.2663347701070497
C11,-0.11756603924109801
C12,-0.16517203311820255
C13,-0.17707353158747868
C14,-0.12946753771037414
C15,-0.19492577929139288
C16,-0.1443444107969693
C17,-0.17409815697015965
C18,-0.15624590926624546
C19,-0.21277802699530707
C20,-0.19492577929139288
C21,-0.1979011539087119
C22,-0.1889750300567548
C23,-0.6828872165317141
C24,3.357671513787531
D1,-0.1354182869450122
D2,-0.18302428082211675
D3,-0.15029516003160737
D4,-0.1681474077355216
D5,-0.15624590926624546
D6,-0.16517203311820255
D7,-0.1264921630930551
D8,-0.17112278235284062
D9,-0.1592212838835645
D10,-0.18004890620479772
D11,-0.17112278235284062
D12,-0.21872877622994513
D13,-0.1889750300567548
D14,-0.1979011539087119
D15,-0.1443444107969693
D16,-0.19195040467407384
D17,-0.18302428082211675
D18,-0.22765490008190226
