index,z-score
A1,-0.20569215008798716
A2,-0.20271593449456665
A3,-0.22950187483535128
A4,-0.14021540703273577
A5,-0.20569215008798716
A6,-0.19676350330772563
A7,-0.2324780904287718
A8,-0.22057322805508972
A9,-0.2533115995827154
A10,-0.24438295280245384
A11,-0.2503353839892949
A12,-0.17295377856036143
A13,-0.2592640307695564
A14,-0.2354543060221923
A15,-0.20866836568140767
A16,-0.22057322805508972
A17,-0.19676350330772563
A18,-0.20866836568140767
A19,-0.2146207968682487
A20,-0.2533115995827154
A21,-0.2354543060221923
A22,-0.262240246362977
A23,-0.7146250165628955
A24,4.368751216999348
B1,-0.2175970124616692
B2,-0.22652565924193074
B3,-0.16104891618667938
B4,-0.2562878151761359
B5,-0.2175970124616692
B6,-0.19973971890114614
B7,-0.11342946669195116
B8,-0.17592999415378194
B9,-0.12831054465905373
B10,-0.16104891618667938
B11,-0.12235811347221269
B12,-0.14021540703273577
B13,-0.14021540703273577
B14,-0.1878348565274641
B15,-0.15212026940641782
B16,-0.16997756296694091
B17,-0.15807270059325887
B18,-0.22354944364851023
B19,-0.14319162262615628
B20,-0.22057322805508972
B21,-0.22057322805508972
B22,-0.3128359114511257
B23,-0.7384347413102597
B24,3.3002898189613816
C1,-0.16997756296694091
C2,-0.15807270059325887
C3,-0.17592999415378194
C4,-0.14319162262615628
C5,-0.17890620974720245
C6,-0.13723919143931526
C7,-0.11640568228537167
C8,-0.14319162262615628
C9,-0.16997756296694091
C10,-0.10450081991168952
C11,-0.1878348565274641
C12,-0.10747703550511004
C13,-0.14319162262615628
C14,-0.1461678382195768
C15,-0.12235811347221269
C16,-0.11640568228537167
C17,-0.13128676025247424
C18,-0.17592999415378194
C19,-0.18485864093404347
C20,-0.2175970124616692
C21,-0.22950187483535128
C22,-0.2562878151761359
C23,-0.7235536633431572
C24,4.722920872616389
D1,-0.1878348565274641
D2,-0.22057322805508972
D3,-0.15509648499983833
D4,-0.20569215008798716
D5,-0.14319162262615628
D6,-0.1670013473735204
D7,-0.13723919143931526
D8,-0.14319162262615628
D9,-0.1640251317800999
D10,-0.18188242534062296
D11,-0.15212026940641782
D12,-0.17890620974720245
D13,-0.11640568228537167
D14,-0.20866836568140767
D15,-0.044976508043279254
D16,-0.18188242534062296
D17,-0.15509648499983833
D18,-0.16997756296694091
D19,-0.14319162262615628
D20,-0.17890620974720245
D21,-0.20271593449456665
D22,-0.24438295280245384
D23,-0.7414109569036802
D24,4.38363229496645
E1,-0.22652565924193074
E2,-0.17295377856036143
E3,-0.20569215008798716
E4,-0.12533432906563322
E5,-0.1640251317800999
E6,-0.11342946669195116
E7,-0.1461678382195768
E8,-0.10152460431826901
E9,-0.11342946669195116
E10,-0.056881370416961306
E11,-0.13128676025247424
E12,-0.38426508569321816
E13,-0.16104891618667938
E14,-0.12831054465905373
E15,-0.08664352635116644
E16,-0.12235811347221269
E17,-0.1670013473735204
E18,-0.11342946669195116
E19,-0.11938189787879218
E20,-0.15212026940641782
E21,-0.22652565924193074
E22,-0.2324780904287718
E23,-0.7414109569036802
E24,5.30923534452023
F1,-0.1640251317800999
F2,-0.20866836568140767
F3,-0.13426297584589475
F4,0.243716404518511
F5,-0.04200029244985874
F6,-0.20866836568140767
F7,-0.13426297584589475
F8,-0.12235811347221269
F9,-0.09557217313142798
F10,-0.17890620974720245
F11,-0.14021540703273577
F12,-0.12533432906563322
F13,-0.1491440538129973
F14,-0.1491440538129973
F15,-0.1670013473735204
F16,-0.1878348565274641
F17,-0.14319162262615628
F18,-0.22057322805508972
F19,-0.1908110721208846
F20,-0.24140673720903333
F21,-0.20866836568140767
F22,-0.24735916839587435
F23,-0.7354585257168392
F24,4.21398800614148
G1,-0.22354944364851023
G2,-0.19973971890114614
G3,-0.20271593449456665
G4,-0.17890620974720245
G5,-0.18188242534062296
G6,-0.11640568228537167
G7,-0.11640568228537167
G8,-0.15807270059325887
G9,-0.1878348565274641
G10,-0.09557217313142798
G11,-0.15509648499983833
G12,-0.08664352635116644
G13,-0.24140673720903333
G14,-0.10152460431826901
G15,-0.10152460431826901
G16,-0.11045325109853064
G17,-0.22057322805508972
G18,-0.08664352635116644
G19,-0.2116445812748282
G20,-0.22652565924193074
G21,-0.20866836568140767
G22,-0.19973971890114614
G23,-0.7324823101234187
G24,5.07709052823343
H1,-0.20569215008798716
H2,-0.16997756296694091
H3,-0.14319162262615628
H4,-0.19676350330772563
H5,-0.12533432906563322
H6,-0.18188242534062296
H7,-0.13426297584589475
H8,-0.13128676025247424
H9,-0.15509648499983833
H10,-0.1908110721208846
H11,-0.13426297584589475
H12,-0.18485864093404347
H13,-0.11342946669195116
H14,-0.15807270059325887
H15,-0.14319162262615628
H16,-0.11938189787879218
H17,-0.13723919143931526
H18,-0.18188242534062296
H19,-0.15807270059325887
H20,-0.24438295280245384
H21,-0.2116445812748282
H22,-0.20569215008798716
H23,-0.7235536633431572
H24,4.651491698374296
I1,-0.18188242534062296
I2,-0.13128676025247424
I3,-0.17890620974720245
I4,-0.11342946669195116
I5,-0.12831054465905373
I6,-0.08664352635116644
I7,-0.13128676025247424
I8,-0.13128676025247424
I9,-0.1491440538129973
I10,-0.15509648499983833
I11,-0.17890620974720245
I12,-0.1461678382195768
I13,-0.1670013473735204
I14,-0.044976508043279254
I15,-0.14021540703273577
I16,-0.15509648499983833
I17,-0.18485864093404347
I18,-0.11938189787879218
I19,-0.20569215008798716
I20,-0.17295377856036143
I21,-0.20271593449456665
I22,-0.17592999415378194
I23,-0.7533158192773622
I24,4.648515482780876
J1,-0.17890620974720245
J2,-0.2354543060221923
J3,-0.056881370416961306
J4,-0.1878348565274641
J5,-0.15212026940641782
J6,-0.19676350330772563
J7,-0.15212026940641782
J8,-0.17295377856036143
J9,-0.1461678382195768
J10,-0.15807270059325887
J11,-0.17295377856036143
J12,-0.17295377856036143
J13,-0.1491440538129973
J14,-0.1640251317800999
J15,-0.15807270059325887
J16,-0.17890620974720245
J17,-0.12235811347221269
J18,-0.18188242534062296
J19,-0.14319162262615628
J20,-0.18188242534062296
J21,-0.19973971890114614
J22,-0.24735916839587435
J23,-0.7235536633431572
J24,4.344941492251984
K1,-0.1878348565274641
K2,-0.1878348565274641
K3,-0.1878348565274641
K4,-0.1640251317800999
K5,-0.18485864093404347
K6,-0.16997756296694091
K7,-0.20271593449456665
K8,-0.18188242534062296
K9,-0.15509648499983833
K10,-0.18188242534062296
K11,-0.18188242534062296
K12,-0.20271593449456665
K13,-0.10450081991168952
K14,-0.1491440538129973
K15,-0.2146207968682487
K16,-0.16997756296694091
K17,-0.1908110721208846
K18,-0.18485864093404347
K19,-0.14319162262615628
K20,-0.19378728771430512
K21,-0.1670013473735204
K22,-0.22057322805508972
K23,-0.7324823101234187
K24,5.273520757399185
L1,-0.1908110721208846
L2,-0.22652565924193074
L3,-0.1878348565274641
L4,-0.22950187483535128
L5,-0.12831054465905373
L6,-0.22057322805508972
L7,-0.13723919143931526
L8,-0.1878348565274641
L9,-0.08069109516432542
L10,-0.15807270059325887
L11,-0.12235811347221269
L12,-0.1491440538129973
L13,-0.11938189787879218
L14,-0.2116445812748282
L15,-0.12235811347221269
L16,-0.19676350330772563
L17,-0.15509648499983833
L18,-0.1670013473735204
L19,-0.19676350330772563
L20,-0.2979548334840232
L21,-0.18485864093404347
L22,-0.0033094897353919744
L23,-0.7324823101234187
L24,4.583038739725624
M1,-0.2533115995827154
M2,-0.2175970124616692
M3,-0.22354944364851023
M4,-0.17890620974720245
M5,-0.18188242534062296
M6,-0.17592999415378194
M7,-0.2175970124616692
M8,-0.19378728771430512
M9,-0.18485864093404347
M10,-0.2354543060221923
M11,-0.19676350330772563
M12,-0.19973971890114614
M13,-0.2324780904287718
