index,z-score
A1,-0.1674649331856145
A2,-0.10195297888317359
A3,-0.1674649331856145
A4,-0.07574819716219722
A5,-0.13143335831927203
A6,-0.08557499030756334
A7,-0.0888505880226854
A8,-0.12160656517390583
A9,-0.134708956034394
A10,-0.21004770348220114
A11,-0.16418933547049244
A12,-0.12815776060414996
A13,-0.18711851947634683
A14,-0.0888505880226854
A15,-0.06592140401683103
A16,-0.07247259944707515
A17,-0.15108694461000427
A18,-0.06919700173195309
A19,-0.2460792783485437
A20,-0.269008462354398
A21,-0.2722840600695201
A22,-0.26245726692415394
A23,-0.7275921424714848
A24,4.664041696619407
B1,-0.10195297888317359
B2,-0.18384292176122477
B3,-0.12815776060414996
B4,-0.1478113468948823
B5,-0.11177977202853971
B6,-0.10522857659829557
B7,-0.1248821628890279
B8,-0.1478113468948823
B9,-0.13143335831927203
B10,-0.10195297888317359
B11,-0.14126015146463816
B12,-0.14126015146463816
B13,-0.14453574917976023
B14,-0.1478113468948823
B15,-0.134708956034394
B16,-0.14126015146463816
B17,-0.13143335831927203
B18,-0.21659889891244527
B19,-0.11505536974366178
B20,-0.1707405309007366
B21,-0.14453574917976023
B22,-0.2591816692090319
B23,-0.7537969241924612
B24,3.2260542996808272
C1,-0.1478113468948823
C2,-0.13143335831927203
C3,-0.17401612861585866
C4,-0.12160656517390583
C5,-0.14126015146463816
C6,-0.1248821628890279
C7,-0.14126015146463816
C8,-0.11833096745878385
C9,-0.1478113468948823
C10,-0.1248821628890279
C11,-0.14453574917976023
C12,-0.134708956034394
C13,-0.15108694461000427
C14,-0.10195297888317359
C15,-0.10195297888317359
C16,-0.1674649331856145
C17,-0.20022091033683503
C18,-0.15108694461000427
C19,-0.21659889891244527
C20,-0.11177977202853971
C21,-0.17729172633098073
C22,-0.1707405309007366
C23,-0.7472457287622171
C24,4.775412018933556
D1,-0.1674649331856145
D2,-0.1674649331856145
D3,-0.13143335831927203
D4,-0.21004770348220114
D5,-0.134708956034394
D6,-0.10850417431341765
D7,-0.15436254232512633
D8,-0.16091373775537046
D9,-0.12815776060414996
D10,-0.21659889891244527
D11,-0.09867738116805153
D12,-0.1478113468948823
D13,-0.15436254232512633
D14,-0.13143335831927203
D15,-0.08229939259244128
D16,-0.19366971490659088
D17,-0.13798455374951607
D18,-0.18711851947634683
D19,-0.1805673240461027
D20,-0.2264256920578114
D21,-0.18711851947634683
D22,-0.24935487606366577
D23,-0.7505213264773392
D24,3.514306898611568
E1,-0.19694531262171297
E2,-0.13798455374951607
E3,-0.14453574917976023
E4,-0.11833096745878385
E5,-0.15436254232512633
E6,-0.09867738116805153
E7,-0.15436254232512633
E8,-0.2034965080519571
E9,-0.22315009434268931
E10,-0.13143335831927203
E11,-0.15436254232512633
E12,-0.1707405309007366
E13,-0.2034965080519571
E14,-0.11177977202853971
E15,-0.17729172633098073
E16,-0.16418933547049244
E17,-0.2034965080519571
E18,-0.14453574917976023
E19,-0.2526304737787878
E20,-0.2133233011973232
E21,-0.22970128977293347
E22,-0.21987449662756733
E23,-0.7275921424714848
E24,4.945743100119903
F1,-0.14453574917976023
F2,-0.1903941171914689
F3,-0.11505536974366178
F4,-0.1576381400402484
F5,-0.11833096745878385
F6,-0.17729172633098073
F7,-0.14126015146463816
F8,-0.16091373775537046
F9,-0.1707405309007366
F10,-0.16091373775537046
F11,-0.14126015146463816
F12,-0.14453574917976023
F13,-0.10850417431341765
F14,-0.19694531262171297
F15,-0.134708956034394
F16,-0.269008462354398
F17,-0.17729172633098073
F18,-0.22315009434268931
F19,-0.17401612861585866
F20,-0.18711851947634683
F21,-0.19694531262171297
F22,-0.21004770348220114
F23,-0.7275921424714848
F24,4.231662798223296
G1,-0.1903941171914689
G2,-0.1478113468948823
G3,-0.2034965080519571
G4,-0.3934811755290359
G5,-0.1707405309007366
G6,-0.09540178345292946
G7,-0.20022091033683503
G8,-0.1707405309007366
G9,-0.21004770348220114
G10,-0.18711851947634683
G11,-0.16091373775537046
G12,-0.12160656517390583
G13,-0.17401612861585866
G14,-0.13143335831927203
G15,-0.18384292176122477
G16,-0.17401612861585866
G17,-0.21004770348220114
G18,-0.13143335831927203
G19,-0.21659889891244527
G20,-0.18384292176122477
G21,-0.19366971490659088
G22,-0.19694531262171297
G23,-0.7439701310470951
G24,5.394499987091624
H1,-0.13143335831927203
H2,-0.1707405309007366
H3,-0.12815776060414996
H4,-0.19694531262171297
H5,-0.16418933547049244
H6,-0.15108694461000427
H7,-0.16418933547049244
H8,-0.13798455374951607
H9,-0.1674649331856145
H10,-0.1805673240461027
H11,-0.15436254232512633
H12,-0.18711851947634683
H13,-0.14453574917976023
H14,-0.21004770348220114
H15,-0.1576381400402484
H16,-0.19694531262171297
H17,-0.1674649331856145
H18,-0.19694531262171297
H19,-0.17401612861585866
H20,-0.2034965080519571
H21,-0.19366971490659088
H22,-0.27883525549976423
H23,-0.7505213264773392
H24,4.480608224572571
I1,-0.17401612861585866
I2,-0.134708956034394
I3,-0.1805673240461027
I4,-0.1248821628890279
I5,-0.14453574917976023
I6,-0.09867738116805153
I7,0.10768527488463754
I8,-0.18384292176122477
I9,-0.2034965080519571
I10,-0.14453574917976023
I11,-0.21659889891244527
I12,-0.20022091033683503
I13,-0.2133233011973232
I14,-0.15108694461000427
I15,-0.18711851947634683
I16,-0.134708956034394
I17,-0.20022091033683503
I18,-0.1478113468948823
I19,-0.19694531262171297
I20,-0.1903941171914689
I21,-0.19366971490659088
I22,-0.17401612861585866
I23,-0.7439701310470951
I24,5.263476078486741
J1,-0.16091373775537046
J2,-0.1674649331856145
J3,-0.11833096745878385
J4,-0.1576381400402484
J5,-0.11177977202853971
J6,-0.17401612861585866
J7,-0.1707405309007366
J8,-0.21004770348220114
J9,-0.00040944971439009427
J10,-0.2133233011973232
J11,-0.1707405309007366
J12,-0.19366971490659088
J13,-0.1707405309007366
J14,-0.16418933547049244
J15,-0.13143335831927203
J16,-0.17729172633098073
