index,z-score
A1,-0.057852004468383414
A2,-0.0570099537294905
A3,-0.0570099537294905
A4,-0.05598078060417694
A5,0.057041140793893906
A6,19.533300486614106
A7,0.054608549770425494
A8,-0.05523229105849435
A9,-0.059629667139379554
A10,-0.057852004468383414
A11,-0.05850693282085567
A12,-0.057852004468383414
A13,-0.05757132088875244
A14,-0.05626146418380791
A15,-0.057664882081962764
A16,-0.0566357089566492
A17,-0.05635502537701824
A18,-0.05719707611591114
A19,-0.05944254475295891
A20,-0.05803912685480406
A21,-0.05934898355974859
A22,-0.056822831343069855
A23,-0.07366384612092809
A24,0.0996114837045911
B1,-0.05635502537701824
B2,-0.05794556566159373
B3,-0.05523229105849435
B4,-0.057758443275173085
B5,0.04543955283581378
B6,0.05601196766858035
B7,-0.05495160747886338
B8,-0.057664882081962764
B9,-0.05719707611591114
B10,-0.058600494014065994
B11,-0.058974738786907295
B12,-0.05916186117332794
B13,-0.057664882081962764
B14,-0.057758443275173085
B15,-0.0570099537294905
B16,-0.0582262492412247
B17,-0.057664882081962764
B18,-0.05850693282085567
B19,-0.05719707611591114
B20,-0.05925542236653827
B21,-0.05757132088875244
B22,-0.05944254475295891
B23,-0.07366384612092809
B24,0.07921514358474058
C1,-0.05831981043443503
C2,-0.0570099537294905
C3,-0.058600494014065994
C4,-0.057758443275173085
C5,-0.0570099537294905
C6,-0.05607434179738727
C7,-0.05710351492270082
C8,-0.057758443275173085
C9,-0.058787616400486645
C10,-0.057664882081962764
C11,-0.04512768219177941
C12,-0.05710351492270082
C13,-0.057758443275173085
C14,-0.05831981043443503
C15,-0.05747775969554211
C16,-0.05616790299059758
C17,-0.057664882081962764
C18,-0.0573841985023318
C19,-0.057758443275173085
C20,-0.05719707611591114
C21,-0.05813268804801438
C22,-0.057758443275173085
C23,-0.07328960134808679
C24,0.11046458211698863
D1,-0.05626146418380791
D2,-0.05916186117332794
D3,-0.057852004468383414
D4,-0.05841337162764535
D5,-0.05691639253628017
D6,-0.05981678952580021
D7,-0.05794556566159373
D8,-0.05869405520727632
