index,z-score
A1,-0.18576802597918238
A2,-0.13129309510785284
A3,-0.09497647452696649
A4,-0.1222139399626312
A5,-0.17366248578555354
A6,-0.1827416409307752
A7,-0.20392633626962553
A8,-0.1524777904467032
A9,-0.14642502034988883
A10,-0.179715255882368
A11,-0.20997910636644
A12,-0.16155694559192482
A13,-0.23419018675369754
A14,-0.20695272131803283
A15,-0.21300549141484718
A16,-0.23419018675369754
A17,-0.20997910636644
A18,-0.20392633626962553
A19,-0.20089995122121837
A20,-0.21603187646325436
A21,-0.240242956850512
A22,-0.22813741665688317
A23,-0.6790687888695557
A24,4.232754144695327
B1,-0.11313478481740966
B2,-0.20392633626962553
B3,-0.164583330640332
B4,-0.21905826151166155
B5,-0.10102924462378085
B6,-0.1676097156887392
B7,-0.12826671005944565
B8,-0.1827416409307752
B9,-0.16155694559192482
B10,-0.14642502034988883
B11,-0.1676097156887392
B12,-0.179715255882368
B13,-0.14642502034988883
B14,-0.15853056054351755
B15,-0.164583330640332
B16,-0.21905826151166155
B17,-0.1524777904467032
B18,-0.20695272131803283
B19,-0.21300549141484718
B20,-0.3159025830606919
B21,-0.225111031608476
B22,-0.3340608933511351
B23,-0.7123590244020349
B24,3.799981082773097
C1,-0.15853056054351755
C2,-0.12524032501103838
C3,-0.11918755491422402
C4,-0.02234323336519368
C5,-0.1827416409307752
C6,-0.17366248578555354
C7,-0.19182079607599684
C8,-0.18879441102758954
C9,-0.18879441102758954
C10,-0.14037225025307437
C11,-0.5216967663523814
C12,1.0520234588193615
C13,-0.14945140539829602
C14,-0.20089995122121837
C15,-0.20089995122121837
C16,-0.1524777904467032
C17,-0.22813741665688317
C18,-0.1676097156887392
C19,-0.21300549141484718
C20,-0.21300549141484718
C21,-0.23419018675369754
C22,-0.240242956850512
C23,-0.6639368636275197
C24,4.647368896327113
D1,-0.17366248578555354
D2,-0.17668887083396081
D3,-0.14642502034988883
D4,-0.18576802597918238
D5,-0.12826671005944565
D6,-0.14037225025307437
D7,-0.15550417549511036
D8,-0.20695272131803283
D9,-0.13734586520466718
D10,-0.20089995122121837
D11,-0.14642502034988883
D12,-0.1676097156887392
D13,-0.13431948015626002
D14,-0.1524777904467032
D15,-0.17063610073714636
D16,-0.18879441102758954
D17,-0.17366248578555354
D18,-0.24326934189891916
D19,-0.18576802597918238
D20,-0.18576802597918238
D21,-0.2220846465600687
D22,-0.23116380170529036
D23,-0.6639368636275197
D24,3.6456354453043303
E1,-0.13734586520466718
E2,-0.12524032501103838
E3,-0.11010839976900239
E4,-0.09800285957537366
E5,-0.11010839976900239
E6,-0.07681816423652321
E7,-0.08287093433333767
E8,-0.07681816423652321
E9,-0.1070820147205952
E10,-0.08589731938174484
E11,-0.046554313752451316
E12,-0.05563346889767286
E13,-0.13734586520466718
E14,-0.11313478481740966
E15,-0.11010839976900239
E16,-0.02234323336519368
E17,-0.17063610073714636
E18,-0.13734586520466718
E19,-0.22813741665688317
E20,-0.26142765218936237
E21,-0.23419018675369754
E22,-0.20089995122121837
E23,-0.6881479440147773
E24,4.87737416000606
F1,-0.11616116986581684
F2,-0.17668887083396081
F3,-0.1524777904467032
F4,-0.19787356617281118
F5,-0.08589731938174484
F6,-0.164583330640332
F7,-0.09497647452696649
F8,-0.14642502034988883
F9,-0.13734586520466718
F10,-0.164583330640332
F11,-0.17668887083396081
F12,-0.14945140539829602
F13,-0.11918755491422402
F14,-0.21603187646325436
F15,-0.18879441102758954
F16,-0.20695272131803283
F17,-0.15550417549511036
F18,-0.24629572694732635
F19,-0.2220846465600687
F20,-0.30984981296387754
F21,-0.27958596247980555
F22,-0.35221920364157827
F23,-0.6366993981918548
F24,3.309706704931132
G1,-0.1524777904467032
G2,-0.12524032501103838
G3,-0.15853056054351755
G4,-0.14339863530148164
G5,-0.15550417549511036
G6,-0.1070820147205952
G7,-0.11918755491422402
G8,-0.1676097156887392
G9,-0.14642502034988883
G10,-0.15853056054351755
G11,-0.18879441102758954
G12,-0.14642502034988883
G13,-0.13129309510785284
G14,-0.13129309510785284
G15,-0.14037225025307437
G16,-0.14339863530148164
G17,-0.19182079607599684
G18,-0.1070820147205952
G19,-0.2372165718021047
G20,-0.17366248578555354
G21,-0.225111031608476
G22,-0.20089995122121837
G23,-0.6942007141115917
G24,6.012268553158759
H1,-0.17668887083396081
H2,-0.20392633626962553
H3,-0.13734586520466718
H4,-0.1827416409307752
H5,-0.15853056054351755
H6,-0.20695272131803283
H7,-0.09497647452696649
H8,-0.17366248578555354
H9,-0.11010839976900239
H10,-0.24629572694732635
H11,-0.15550417549511036
H12,-0.18879441102758954
H13,-0.1524777904467032
H14,-0.20695272131803283
H15,-0.194847181124404
H16,-0.21603187646325436
H17,-0.194847181124404
H18,-0.2372165718021047
H19,-0.27050680733458393
H20,-0.2826123475282127
H21,-0.32498173820591353
H22,-0.34616643354476384
H23,-0.5670925420784894
H24,3.3066803198827244
I1,-0.15550417549511036
I2,-0.11010839976900239
I3,-0.14642502034988883
I4,-0.14037225025307437
I5,-0.20392633626962553
I6,-0.21905826151166155
I7,-0.15550417549511036
I8,-0.14945140539829602
I9,-0.12524032501103838
I10,0.0533163928449863
I11,-0.255374882092548
I12,-0.14642502034988883
I13,-0.164583330640332
I14,-0.15853056054351755
I15,-0.18879441102758954
I16,-0.10102924462378085
I17,-0.19787356617281118
I18,-0.15550417549511036
I19,-0.18879441102758954
I20,-0.12826671005944565
I21,-0.15550417549511036
I22,-0.164583330640332
I23,-0.6972270991599989
I24,5.061983647958899
J1,-0.14037225025307437
J2,-0.21905826151166155
J3,-0.1524777904467032
J4,-0.21300549141484718
J5,-0.17063610073714636
J6,-0.19787356617281118
J7,-0.11918755491422402
J8,-0.17063610073714636
J9,-0.15550417549511036
J10,-0.164583330640332
J11,-0.15550417549511036
J12,-0.22813741665688317
J13,-0.1827416409307752
J14,-0.21300549141484718
J15,-0.17668887083396081
J16,-0.225111031608476
J17,-0.24326934189891916
J18,-0.18879441102758954
J19,-0.1827416409307752
J20,-0.20997910636644
J21,-0.20695272131803283
J22,-0.2584012671409552
J23,-0.6578840935307053
J24,4.692764672053221
K1,-0.194847181124404
K2,-0.20089995122121837
K3,-0.14339863530148164
K4,-0.1222139399626312
K5,-0.16155694559192482
K6,-0.15550417549511036
K7,-0.1827416409307752
K8,-0.1524777904467032
K9,-0.18576802597918238
K10,-0.15550417549511036
K11,-0.1676097156887392
K12,-0.14642502034988883
K13,-0.19787356617281118
K14,-0.179715255882368
K15,-0.225111031608476
K16,-0.1676097156887392
K17,-0.19182079607599684
K18,-0.1827416409307752
K19,-0.23419018675369754
K20,-0.1827416409307752
K21,-0.20089995122121837
K22,-0.20392633626962553
K23,-0.7032798692568132
K24,5.307120836879882
L1,-0.21603187646325436
L2,-0.194847181124404
L3,-0.16155694559192482
L4,-0.194847181124404
L5,-0.15853056054351755
L6,-0.194847181124404
L7,-0.11918755491422402
L8,-0.12524032501103838
L9,-0.194847181124404
L10,-0.225111031608476
L11,-0.21300549141484718
L12,-0.2372165718021047
L13,-0.19182079607599684
L14,0.5496435407837668
L15,-0.164583330640332
L16,-0.21603187646325436
L17,-0.194847181124404
L18,-0.225111031608476
L19,-0.22813741665688317
L20,-0.2826123475282127
L21,-0.23419018675369754
L22,-0.2644540372377695
L23,-0.6609104785791126
L24,4.308413770905506
M1,-0.21603187646325436
M2,-0.1524777904467032
M3,-0.1827416409307752
M4,-0.17668887083396081
M5,-0.19787356617281118
M6,-0.17668887083396081
M7,-0.15550417549511036
M8,-0.179715255882368
M9,-0.24932211199573354
M10,-0.194847181124404
M11,-0.240242956850512
M12,-0.179715255882368
M13,-0.22813741665688317
M14,-0.17366248578555354
M15,-0.21300549141484718
M16,-0.24629572694732635
M17,-0.24932211199573354
M18,-0.194847181124404
M19,-0.23419018675369754
M20,-0.42485244480335105
M21,-0.17668887083396081
M22,-0.164583330640332
M23,-0.6881479440147773
M24,6.463199925371431
N1,-0.20089995122121837
N2,-0.19787356617281118
N3,-0.24326934189891916
N4,-0.27958596247980555
N5,-0.22813741665688317
N6,-0.27958596247980555
N7,-0.194847181124404
N8,-0.20089995122121837
N9,0.9097833615442233
N10,-0.27050680733458393
N11,-0.20392633626962553
N12,-0.2856387325766199
N13,-0.2735331923829911
N14,-0.2856387325766199
N15,-0.29471788772184154
N16,-0.32498173820591353
N17,-0.2977442727702487
N18,-0.3037970428670631
N19,-0.29169150267343436
N20,-0.3340608933511351
N21,-0.3431400484963567
N22,-0.37037751393202145
N23,-0.34616643354476384
N24,3.5276064284164494
O1,-0.20695272131803283
O2,-0.15550417549511036
O3,-0.13431948015626002
O4,-0.1070820147205952
O5,-0.1676097156887392
O6,-0.15853056054351755
O7,-0.1524777904467032
O8,-0.1524777904467032
O9,-0.194847181124404
O10,-0.14945140539829602
O11,-0.17063610073714636
O12,-0.164583330640332
O13,-0.194847181124404
O14,-0.18879441102758954
O15,-0.22813741665688317
O16,-0.18879441102758954
O17,-0.24932211199573354
O18,-0.17668887083396081
O19,-0.17063610073714636
O20,-0.15853056054351755
O21,-0.1827416409307752
O22,-0.1524777904467032
O23,-0.6942007141115917
O24,6.0364796335460165
P1,-0.20997910636644
P2,-0.24629572694732635
P3,-0.19182079607599684
P4,-0.255374882092548
P5,-0.24326934189891916
P6,-0.2644540372377695
P7,-0.21603187646325436
P8,-0.23419018675369754
P9,-0.26748042228617674
P10,-0.2826123475282127
P11,-0.2644540372377695
P12,-0.26142765218936237
P13,-0.24629572694732635
P14,-0.3219553531575063
P15,-0.3219553531575063
P16,-0.3219553531575063
P17,-0.27050680733458393
P18,-0.2826123475282127
P19,-0.27050680733458393
P20,-0.2856387325766199
P21,-0.24326934189891916
P22,-0.3037970428670631
P23,-0.6669632486759268
P24,5.080141958249342
A1,-0.11313478481740966
A2,-0.20392633626962553
A3,-0.164583330640332
A4,-0.21905826151166155
A5,-0.10102924462378085
A6,-0.1676097156887392
A7,-0.12826671005944565
A8,-0.1827416409307752
A9,-0.16155694559192482
A10,-0.14642502034988883
A11,-0.1676097156887392
A12,-0.179715255882368
A13,-0.14642502034988883
A14,-0.15853056054351755
A15,-0.164583330640332
A16,-0.21905826151166155
A17,-0.1524777904467032
A18,-0.20695272131803283
A19,-0.21300549141484718
A20,-0.3159025830606919
A21,-0.225111031608476
