index,z-score
A1,-0.1844359733032681
A2,-0.1264287448525197
A3,-0.12984093476138722
A4,-0.13666531457912234
A5,-0.13325312467025482
A6,-0.11960436503478458
A7,-0.2731529109338246
A8,-0.1264287448525197
A9,-0.13666531457912234
A10,-0.11619217512591698
A11,-0.19808473293873835
A12,-0.11960436503478458
A13,-0.1810237833944006
A14,-0.11960436503478458
A15,-0.14348969439685746
A16,-0.1571384540323277
A17,-0.1878481632121357
A18,-0.11619217512591698
A19,-0.17419940357666547
A20,-0.14007750448798995
A21,-0.17078721366779795
A22,-0.1264287448525197
A23,-0.6450816110003882
A24,5.6640575304957235
B1,-0.12984093476138722
B2,-0.1571384540323277
B3,-0.14348969439685746
B4,-0.21173349257420862
B5,-0.1264287448525197
B6,-0.17078721366779795
B7,-0.0957190356727117
B8,-0.2356188219362815
B9,-0.1810237833944006
B10,-0.22538225220967886
B11,-0.1878481632121357
B12,-0.22197006230081126
B13,-0.1844359733032681
B14,-0.20149692284760587
B15,-0.16055064394119523
B16,-0.2356188219362815
B17,-0.208321302665341
B18,-0.21855787239194374
B19,0.48776543874364037
B20,-0.21514568248307614
B21,-0.19126035312100323
B22,-0.24926758157175175
B23,-0.631432851364918
B24,3.814650599889508
C1,-0.177611593485533
C2,-0.13325312467025482
C3,-0.19808473293873835
C4,-0.14348969439685746
C5,-0.1537262641234601
C6,-0.14690188430572498
C7,-0.21855787239194374
C8,-0.21173349257420862
C9,-0.17419940357666547
C10,-0.21173349257420862
C11,-0.21514568248307614
C12,-0.14690188430572498
C13,-0.13666531457912234
C14,-0.1264287448525197
C15,-0.16737502375893035
C16,-0.14007750448798995
C17,-0.15031407421459259
C18,-0.13325312467025482
C19,-0.20149692284760587
C20,-0.17419940357666547
C21,-0.11619217512591698
C22,-0.13666531457912234
C23,-0.631432851364918
C24,4.927024510180331
D1,-0.13666531457912234
D2,-0.20149692284760587
D3,-0.19126035312100323
D4,-0.208321302665341
D5,-0.13666531457912234
D6,-0.1878481632121357
D7,-0.1571384540323277
D8,-0.19467254302987086
D9,-0.177611593485533
D10,-0.19126035312100323
D11,-0.19467254302987086
D12,-0.19126035312100323
