index,z-score
A1,-0.06838013893090296
A2,0.006749970795753961
A3,-0.07464098140812445
A4,0.06309755309074686
A5,-0.0871626663625672
A6,0.01301081327297544
A7,0.0505758681363039
A8,0.11318429290851828
A9,-0.08090182388534592
A10,0.03805418318186115
A11,-0.09342350883978867
A12,-0.04333676902201725
A13,-0.10594519379423163
A14,-0.04333676902201725
A15,-0.06838013893090296
A16,0.01927165575019692
A17,-0.06838013893090296
A18,0.06935839556796834
A19,-0.07464098140812445
A20,0.06935839556796834
A21,0.0505758681363039
A22,0.1319668203401825
A23,-1.3393311618068515
A24,5.428639556069505
B1,-0.06211929645368148
B2,-0.218640358384217
B3,-0.08090182388534592
B4,-0.13724940618033862
B5,-0.08090182388534592
B6,-0.19985783095255277
B7,0.06309755309074686
B8,-0.43150900260974545
B9,-0.04959761149923873
B10,-0.10594519379423163
B11,-0.07464098140812445
B12,-0.0871626663625672
B13,-0.06838013893090296
B14,-0.1122060362714529
B15,-0.1435102486575601
B16,-0.14977109113478157
B17,-0.08090182388534592
B18,-0.012032556635910269
B19,0.0004891283185326887
B20,0.03179334070463967
B21,-0.06211929645368148
B22,-0.24368372829310272
B23,-1.3142877918979656
B24,4.13264516328467
C1,-0.19985783095255277
C2,0.03805418318186115
C3,-0.218640358384217
C4,-0.05585845397646021
C5,-0.02455424159035302
C6,0.03179334070463967
C7,0.03179334070463967
C8,0.0004891283185326887
C9,-0.06838013893090296
C10,-0.06211929645368148
C11,-0.11846687874867438
C12,0.06309755309074686
C13,-0.04959761149923873
C14,0.01927165575019692
C15,-0.04333676902201725
C16,0.0505758681363039
C17,-0.07464098140812445
C18,-0.07464098140812445
C19,-0.2875096256336527
C20,-0.2499445707703242
C21,-0.31255299554253835
C22,-0.24368372829310272
C23,-1.301766106943523
C24,4.0825584234668995
D1,-0.06211929645368148
D2,-0.14977109113478157
D3,-0.3188138380197599
D4,-0.0871626663625672
D5,-0.06211929645368148
D6,-0.16229277608922432
D7,-0.09342350883978867
D8,-0.15603193361200285
D9,-0.10594519379423163
D10,-0.19985783095255277
D11,-0.17481446104366707
D12,-0.18733614599811002
D13,-0.09968435131701014
D14,-0.05585845397646021
D15,-0.0871626663625672
D16,-0.12472772122589586
D17,-0.09342350883978867
D18,-0.16229277608922432
D19,-0.23742288581588145
D20,-0.20611867342977427
D21,-0.13098856370311712
D22,-0.3876831052691955
D23,-1.2955052644663014
D24,3.412648278404207
E1,-0.10594519379423163
E2,0.006749970795753961
E3,-0.13098856370311712
E4,-0.11846687874867438
E5,-0.03707592654479598
E6,-0.0308150840675745
E7,-0.012032556635910269
E8,-0.03707592654479598
E9,-0.03707592654479598
E10,-0.06211929645368148
E11,-0.16229277608922432
E12,-0.10594519379423163
E13,-0.12472772122589586
E14,0.05683671061352538
E15,0.04431502565908263
E16,0.025532498227418397
E17,-0.01829339911313154
E18,0.05683671061352538
E19,-0.04959761149923873
E20,0.0004891283185326887
E21,-0.04333676902201725
E22,0.09440176547685385
E23,-1.345592004284073
E24,5.303422706525076
F1,-0.19359698847533152
F2,-0.1685536185664458
F3,-0.14977109113478157
F4,-0.1685536185664458
F5,-0.05585845397646021
F6,-0.1435102486575601
F7,-0.0871626663625672
F8,-0.19985783095255277
F9,-0.04333676902201725
F10,-0.2499445707703242
F11,-0.012032556635910269
F12,-0.13724940618033862
F13,-0.09968435131701014
F14,-0.14977109113478157
F15,-0.06838013893090296
F16,-0.06211929645368148
F17,-0.09342350883978867
F18,-0.18733614599811002
F19,0.01301081327297544
F20,0.0505758681363039
F21,-0.24368372829310272
F22,-0.40020479022363825
F23,-1.257940209602973
F24,3.0745627846342507
G1,-0.14977109113478157
G2,-0.17481446104366707
G3,-0.11846687874867438
G4,-0.13724940618033862
G5,-0.11846687874867438
G6,-0.04333676902201725
G7,-0.04959761149923873
G8,0.0004891283185326887
G9,-0.13098856370311712
G10,-0.08090182388534592
G11,-0.03707592654479598
G12,-0.06211929645368148
G13,-0.13724940618033862
G14,-0.01829339911313154
G15,-0.04959761149923873
G16,0.4011830468607036
G17,0.0004891283185326887
G18,0.07561923804518961
G19,-0.00577171415868879
G20,0.006749970795753961
G21,-0.05585845397646021
G22,-0.09342350883978867
G23,-1.3080269494207444
G24,5.873159371952226
H1,-0.15603193361200285
