index,z-score
A1,-0.04798492760458333
A2,-0.141950555628711
A3,-0.0032393904502366153
A4,-0.15984877049044974
A5,-0.20459430764479627
A6,-0.16879787792131906
A7,-0.23591618365283895
A8,-0.2135434150756656
A9,-0.23591618365283895
A10,-0.22696707622196963
A11,-0.20906886136023098
A12,-0.16432332420588436
A13,-0.15984877049044974
A14,-0.16879787792131906
A15,-0.19117064649849233
A16,-0.1866960927830577
A17,-0.23144162993740425
A18,-0.182221539067623
A19,-0.2806617208071855
A20,-0.15984877049044974
A21,-0.25828895223001225
A22,-0.23591618365283895
A23,-0.9294720095452111
A24,3.8225040362463973
B1,-0.04798492760458333
B2,-0.10615412590523389
B3,-0.04798492760458333
B4,-0.15537421677501503
B5,-0.06588314246632179
B6,-0.12852689448240714
B7,-0.052459481320017945
B8,-0.1508996630595804
B9,-0.06588314246632179
B10,-0.13747600191327639
B11,-0.06588314246632179
B12,-0.12405234076697254
B13,-0.05693403503545256
B14,-0.20459430764479627
B15,-0.19117064649849233
B16,-0.5849313734567424
B17,-0.24039073736827357
B18,-0.3433054728232708
B19,-0.3522545802541401
B20,-0.3075090430997935
B21,-0.3119835968152282
B22,-0.35672913396957473
B23,-0.956319331837819
B24,3.4153196481418435
C1,-0.10615412590523389
C2,-0.01666305159654065
C3,-0.0345612664582793
C4,-0.06588314246632179
C5,-0.19117064649849233
C6,-0.12852689448240714
C7,-0.19117064649849233
C8,-0.26276350594544695
C9,-0.19117064649849233
C10,-0.141950555628711
C11,-0.19117064649849233
C12,-0.19564520021392703
C13,-0.23144162993740425
C14,-0.17327243163675368
C15,-0.19117064649849233
C16,-0.16879787792131906
C17,-0.25828895223001225
C18,-0.15984877049044974
C19,-0.2493398447991429
C20,-0.16879787792131906
C21,-0.15984877049044974
C22,-0.20459430764479627
C23,-0.942895670691515
C24,4.386297804391164
D1,-0.07930680361262583
D2,-0.11957778705153774
D3,-0.10615412590523389
D4,0.30997936963018946
D5,-0.13747600191327639
D6,-0.07483224989719121
D7,-0.08825591104349524
D8,0.014658824411502033
D9,-0.01666305159654065
D10,-0.12852689448240714
D11,-0.11957778705153774
D12,-0.09273046475892986
D13,-0.12405234076697254
D14,-0.13300144819784177
D15,-0.11957778705153774
D16,-0.11062867962066851
D17,-0.141950555628711
D18,-0.07483224989719121
D19,-0.15984877049044974
D20,-0.20011975392936165
D21,-0.09273046475892986
D22,-0.32540725796153214
D23,-0.9339465632606458
D24,4.032808060871826
E1,-0.10615412590523389
E2,-0.06140858875088718
E3,-0.04798492760458333
E4,0.04150614670410992
E5,-0.0032393904502366153
E6,-0.04798492760458333
E7,-0.11957778705153774
E8,-0.06588314246632179
E9,-0.11510323333610313
E10,-0.04798492760458333
E11,-0.15984877049044974
E12,-0.10167957218979909
E13,-0.141950555628711
E14,-0.19564520021392703
E15,-0.17327243163675368
E16,-0.11510323333610313
E17,-0.19564520021392703
E18,-0.07483224989719121
E19,-0.24486529108370828
E20,-0.2180179687911003
E21,-0.2135434150756656
E22,-0.25828895223001225
E23,-0.9384211169760804
E24,4.4578906638381195
F1,-0.08825591104349524
F2,-0.07930680361262583
F3,-0.13747600191327639
F4,-0.08825591104349524
F5,-0.007713944165671231
F6,-0.12405234076697254
F7,-0.04351037388914853
F8,-0.021137605311975265
F9,-0.007713944165671231
F10,-0.10615412590523389
F11,-0.08378135732806044
F12,-0.10615412590523389
F13,-0.0032393904502366153
F14,-0.17327243163675368
F15,-0.22696707622196963
F16,-0.2761871670917509
F17,-0.3164581505306628
F18,-0.32540725796153214
F19,-0.2538143985145776
F20,-0.3433054728232708
F21,-0.365678241400444
F22,-0.392525563693052
F23,-0.942895670691515
F24,4.095451812887911
G1,-0.11957778705153774
G2,-0.10615412590523389
G3,1.0080097492379962
G4,-0.04351037388914853
G5,-0.08825591104349524
G6,-0.03903582017371391
G7,-0.05693403503545256
G8,-0.021137605311975265
G9,-0.06140858875088718
G10,-0.08378135732806044
G11,-0.10167957218979909
G12,-0.01666305159654065
G13,-0.09720501847436448
G14,-0.05693403503545256
G15,-0.07483224989719121
G16,-0.0345612664582793
G17,-0.11062867962066851
G18,-0.11062867962066851
G19,-0.17327243163675368
G20,-0.16879787792131906
G21,-0.2851362745226202
G22,-0.16879787792131906
G23,-0.9607938855532537
G24,5.142497382299622
H1,-0.12405234076697254
H2,-0.141950555628711
H3,-0.10615412590523389
H4,-0.1866960927830577
H5,-0.10167957218979909
H6,-0.12405234076697254
H7,-0.11957778705153774
H8,-0.182221539067623
H9,-0.04798492760458333
H10,-0.11957778705153774
H11,-0.09720501847436448
H12,-0.1464251093441458
H13,-0.05693403503545256
H14,-0.16432332420588436
H15,-0.23144162993740425
H16,-0.30303448938435884
H17,-0.24039073736827357
H18,-0.3477800265387054
H19,-0.3164581505306628
H20,-0.35672913396957473
H21,-0.405949224839356
H22,-0.3746273488313134
H23,-0.8578791500982565
H24,3.7285384082222692
I1,-0.23591618365283895
I2,-0.17327243163675368
I3,-0.1866960927830577
I4,-0.15984877049044974
I5,-0.1866960927830577
I6,-0.11510323333610313
I7,-0.12405234076697254
I8,-0.08378135732806044
I9,-0.1508996630595804
I10,-0.0703576961817566
I11,-0.10167957218979909
I12,-0.1508996630595804
I13,-0.10167957218979909
I14,-0.007713944165671231
I15,-0.06140858875088718
I16,-0.08825591104349524
I17,-0.1464251093441458
I18,-0.0703576961817566
I19,-0.06140858875088718
I20,-0.0032393904502366153
I21,-0.16879787792131906
I22,-0.08378135732806044
I23,-0.9742175466995577
I24,4.923244250243323
J1,-0.20906886136023098
J2,-0.17774698535218839
J3,-0.17774698535218839
J4,-0.17327243163675368
J5,-0.1508996630595804
J6,-0.182221539067623
J7,-0.141950555628711
J8,-0.2180179687911003
J9,-0.10167957218979909
J10,-0.11510323333610313
J11,-0.12852689448240714
J12,-0.11957778705153774
J13,-0.11510323333610313
J14,-0.1508996630595804
J15,-0.09720501847436448
J16,-0.1464251093441458
J17,-0.1866960927830577
J18,-0.2717126133763162
J19,-0.22249252250653492
J20,-0.2538143985145776
J21,-0.15984877049044974
J22,-0.13747600191327639
J23,-0.9652684392686884
J24,5.057480861706363
K1,-0.25828895223001225
K2,-0.13747600191327639
K3,-0.22696707622196963
K4,-0.1508996630595804
K5,-0.16879787792131906
K6,-0.182221539067623
K7,-0.09273046475892986
K8,-0.17327243163675368
K9,-0.12405234076697254
K10,-0.16879787792131906
K11,-0.12852689448240714
K12,-0.141950555628711
K13,-0.182221539067623
K14,-0.13300144819784177
K15,0.38157222907714405
K16,-0.141950555628711
K17,-0.20459430764479627
K18,-0.07930680361262583
K19,-0.11062867962066851
K20,-0.08378135732806044
K21,-0.09273046475892986
K22,-0.15537421677501503
K23,-0.9518447781223844
K24,4.981413448543974
L1,-0.30303448938435884
L2,-0.29855993566892414
L3,-0.1866960927830577
L4,-0.23144162993740425
L5,-0.07930680361262583
L6,-0.23591618365283895
L7,-0.16879787792131906
L8,-0.2717126133763162
L9,-0.24486529108370828
L10,-0.2180179687911003
L11,-0.11510323333610313
L12,0.48896151824757594
L13,-0.15537421677501503
L14,-0.04351037388914853
L15,-0.10167957218979909
