,index,z-score
0,A1,-0.21381382837886836
1,A2,-0.13811821366084248
2,A3,-0.20372107974979836
3,A4,-0.21886020269340345
4,A5,-0.17848920817712288
5,A6,-0.15830371091898268
6,A7,-0.24913844858061385
7,A8,-0.16335008523351777
8,A9,-0.18353558249165797
9,A10,-0.16335008523351777
10,A11,-0.20372107974979836
11,A12,-0.16839645954805288
12,A13,-0.22390657700793853
13,A14,-0.1179327164027023
14,A15,-0.13811821366084248
15,A16,-0.1179327164027023
16,A17,-0.21381382837886836
17,A18,-0.18353558249165797
18,A19,-0.23904569995154373
19,A20,-0.17848920817712288
20,A21,-0.19867470543526325
21,A22,-0.24409207426607873
22,A23,-1.011140970075408
23,A24,4.802282240268982
24,B1,-0.07251534757188663
25,B2,-0.17848920817712288
26,B3,-0.1532573366044476
27,B4,-0.24409207426607873
28,B5,-0.15830371091898268
29,B6,-0.18353558249165797
30,B7,-0.16839645954805288
31,B8,-0.21886020269340345
32,B9,-0.1330718393463074
33,B10,-0.20876745406433325
34,B11,-0.07251534757188663
35,B12,-0.24409207426607873
36,B13,-0.1078399677736321
37,B14,-0.3197876889841047
38,B15,-0.1532573366044476
39,B16,-0.16335008523351777
40,B17,-0.15830371091898268
41,B18,-0.23904569995154373
42,B19,-0.23904569995154373
43,B20,-0.21381382837886836
44,B21,-0.15830371091898268
45,B22,-0.23904569995154373
46,B23,-1.0161873443899432
47,B24,4.21185644546838
48,C1,-0.20372107974979836
49,C2,-0.1078399677736321
50,C3,-0.17848920817712288
51,C4,-0.13811821366084248
52,C5,-0.2541848228951488
53,C6,-0.16335008523351777
54,C7,-0.15830371091898268
55,C8,-0.092700844830027
56,C9,-0.14821096228991268
57,C10,-0.04728347599921134
58,C11,-0.6175237735416733
59,C12,1.1587999851746682
60,C13,-0.18858195680619308
61,C14,-0.12297909071723738
62,C15,-0.18858195680619308
63,C16,-0.13811821366084248
64,C17,-0.20876745406433325
65,C18,-0.19867470543526325
66,C19,-0.27941669446782424
67,C20,-0.09774721914456191
68,C21,-0.2895094430968943
69,C22,-0.20372107974979836
70,C23,-0.9909554728172678
71,C24,5.392708035069584
72,D1,-0.10279359345909701
73,D2,-0.1532573366044476
74,D3,-0.07756172188642171
75,D4,-0.21886020269340345
76,D5,-0.16335008523351777
77,D6,-0.12297909071723738
78,D7,-0.14316458797537757
79,D8,-0.14821096228991268
80,D9,-0.1330718393463074
81,D10,-0.20876745406433325
82,D11,-0.17344283386258796
83,D12,-0.21381382837886836
84,D13,-0.18353558249165797
85,D14,-0.23399932563700865
86,D15,-0.16839645954805288
87,D16,-0.1532573366044476
88,D17,-0.18353558249165797
89,D18,-0.27941669446782424
90,D19,-0.17344283386258796
91,D20,-0.19867470543526325
92,D21,-0.14316458797537757
93,D22,-0.23399932563700865
94,D23,-0.9960018471318027
95,D24,4.2219491940974505
96,E1,-0.1280254650317723
97,E2,-0.1280254650317723
98,E3,-0.18858195680619308
99,E4,-0.10279359345909701
100,E5,-0.19362833112072816
101,E6,-0.1330718393463074
102,E7,-0.22390657700793853
103,E8,-0.13811821366084248
104,E9,-0.17848920817712288
105,E10,-0.17848920817712288
106,E11,-0.13811821366084248
107,E12,-0.14821096228991268
108,E13,-0.26427757152421905
109,E14,-0.10279359345909701
110,E15,-0.1532573366044476
111,E16,-0.20372107974979836
112,E17,-0.2844630687823592
113,E18,-0.20876745406433325
114,E19,-0.17848920817712288
115,E20,-0.3046485660404995
116,E21,-0.19867470543526325
117,E22,-0.16839645954805288
118,E23,-1.006094595760873
119,E24,5.261502302891672
120,F1,-0.14821096228991268
121,F2,-0.07251534757188663
122,F3,-0.1078399677736321
123,F4,-0.21886020269340345
124,F5,-0.16839645954805288
125,F6,-0.19867470543526325
126,F7,-0.1532573366044476
127,F8,-0.1532573366044476
128,F9,-0.16839645954805288
129,F10,-0.19362833112072816
130,F11,-0.1280254650317723
131,F12,-0.16335008523351777
132,F13,-0.1532573366044476
133,F14,-0.20876745406433325
134,F15,-0.16839645954805288
135,F16,-0.20876745406433325
136,F17,-0.15830371091898268
137,F18,-0.26427757152421905
138,F19,-0.20372107974979836
139,F20,-0.19867470543526325
140,F21,-0.17344283386258796
141,F22,-0.23904569995154373
142,F23,-1.011140970075408
143,F24,4.373340423533501
144,G1,-0.23904569995154373
145,G2,-0.16839645954805288
146,G3,-0.17848920817712288
147,G4,-0.16335008523351777
148,G5,-0.18858195680619308
149,G6,-0.13811821366084248
150,G7,-0.16335008523351777
151,G8,-0.16335008523351777
152,G9,-0.1330718393463074
153,G10,-0.17344283386258796
154,G11,-0.21381382837886836
155,G12,-0.14316458797537757
156,G13,-0.14821096228991268
157,G14,-0.20372107974979836
158,G15,-0.17848920817712288
159,G16,-0.14821096228991268
160,G17,-0.26427757152421905
161,G18,-0.17848920817712288
162,G19,-0.22390657700793853
163,G20,-0.18353558249165797
164,G21,-0.19867470543526325
165,G22,-0.23399932563700865
166,G23,-1.0161873443899432
167,G24,5.367476163496909
168,H1,-0.1078399677736321
169,H2,-0.14821096228991268
170,H3,-0.16839645954805288
171,H4,-0.15830371091898268
172,H5,-0.17344283386258796
173,H6,-0.16335008523351777
174,H7,-0.12297909071723738
175,H8,-0.20372107974979836
176,H9,-0.17848920817712288
177,H10,-0.23399932563700865
178,H11,-0.06242259894281661
179,H12,-0.27941669446782424
180,H13,-0.13811821366084248
181,H14,-0.269323945838754
182,H15,-0.16335008523351777
183,H16,-0.24409207426607873
184,H17,-0.16335008523351777
185,H18,-0.24913844858061385
186,H19,-0.1330718393463074
187,H20,-0.23399932563700865
