,index,z-score
0,A1,-0.2455001838784036
1,A2,-0.15011069352495615
2,A3,-0.24095782719490602
3,A4,-0.18190719030943867
4,A5,-0.1955342603599311
5,A6,-0.21824604377741855
6,A7,-0.1773648336259411
7,A8,-0.10922948337347879
8,A9,-0.1955342603599311
9,A10,-0.18190719030943867
10,A11,-0.21824604377741855
11,A12,-0.25458489724539857
12,A13,-0.16828012025894615
13,A14,-0.20461897372692614
14,A15,-0.1410259801579612
15,A16,-0.2137036870939211
16,A17,-0.25004254056190106
17,A18,-0.19099190367643362
18,A19,-0.2318731138279111
19,A20,-0.16828012025894615
20,A21,-0.21824604377741855
21,A22,-0.25004254056190106
22,A23,-0.9859043232884951
23,A24,4.9009899385242575
24,B1,-0.1773648336259411
25,B2,-0.24095782719490602
26,B3,-0.13194126679096627
27,B4,-0.2137036870939211
28,B5,-0.20007661704342866
29,B6,-0.13648362347446374
30,B7,-0.17282247694244363
31,B8,-0.20461897372692614
32,B9,-0.11377184005697617
33,B10,-0.19099190367643362
34,B11,-0.09560241332298627
35,B12,-0.16373776357544867
36,B13,-0.21824604377741855
37,B14,-0.2318731138279111
38,B15,-0.1773648336259411
39,B16,-0.2636696106123935
40,B17,-0.20007661704342866
41,B18,-0.2318731138279111
42,B19,-0.14556833684145867
43,B20,-0.20007661704342866
44,B21,-0.16373776357544867
45,B22,-0.2137036870939211
46,B23,-1.022243176756475
47,B24,4.251432932784115
48,C1,-0.20461897372692614
49,C2,-0.21824604377741855
50,C3,-0.1955342603599311
51,C4,-0.13648362347446374
52,C5,-0.20007661704342866
53,C6,-0.1410259801579612
54,C7,-0.22278840046091614
55,C8,-0.1955342603599311
56,C9,-0.20916133041042362
57,C10,-0.12285655342397112
58,C11,-0.1773648336259411
59,C12,-0.1773648336259411
60,C13,-0.16373776357544867
61,C14,-0.18190719030943867
62,C15,-0.20461897372692614
63,C16,-0.1591954068919512
64,C17,-0.1955342603599311
65,C18,-0.1955342603599311
66,C19,-0.20461897372692614
67,C20,-0.1955342603599311
68,C21,-0.20916133041042362
69,C22,-0.19099190367643362
70,C23,-0.99498903665549
71,C24,4.764719238019333
72,D1,-0.15011069352495615
73,D2,-0.21824604377741855
74,D3,-0.13194126679096627
75,D4,-0.20916133041042362
76,D5,-0.16373776357544867
77,D6,-0.2818390373463835
78,D7,-0.18644954699293614
79,D8,-0.20916133041042362
80,D9,-0.1410259801579612
81,D10,-0.2318731138279111
82,D11,-0.16828012025894615
83,D12,-0.24095782719490602
84,D13,-0.18190719030943867
85,D14,-0.20007661704342866
86,D15,-0.20461897372692614
87,D16,-0.25004254056190106
88,D17,-0.16828012025894615
89,D18,-0.23641547051140854
90,D19,-0.18190719030943867
91,D20,-0.22733075714441361
92,D21,-0.17282247694244363
93,D22,-0.259127253928896
94,D23,-0.9859043232884951
95,D24,3.806281977801361
96,E1,-0.1591954068919512
97,E2,-0.16373776357544867
98,E3,-0.2636696106123935
99,E4,-0.18644954699293614
100,E5,-0.16373776357544867
101,E6,-0.18190719030943867
102,E7,-0.19099190367643362
103,E8,-0.19099190367643362
104,E9,-0.22278840046091614
105,E10,-0.2318731138279111
106,E11,-0.22278840046091614
107,E12,-0.12285655342397112
108,E13,-0.22278840046091614
109,E14,-0.16373776357544867
110,E15,-0.2318731138279111
111,E16,-0.16828012025894615
112,E17,-0.21824604377741855
113,E18,-0.1955342603599311
114,E19,-0.2636696106123935
115,E20,-0.21824604377741855
116,E21,-0.18644954699293614
117,E22,-0.19099190367643362
118,E23,-0.99498903665549
119,E24,4.955498218726228
120,F1,-0.15465305020845363
121,F2,-0.1591954068919512
122,F3,-0.1591954068919512
123,F4,-0.21824604377741855
124,F5,-0.18644954699293614
125,F6,-0.20007661704342866
126,F7,-0.15011069352495615
127,F8,-0.15465305020845363
128,F9,-0.13648362347446374
129,F10,-0.16828012025894615
130,F11,-0.2137036870939211
131,F12,-0.24095782719490602
132,F13,-0.14556833684145867
133,F14,-0.15465305020845363
134,F15,-0.17282247694244363
135,F16,-0.27729668066288604
136,F17,-0.15011069352495615
137,F18,0.5630393057841505
138,F19,-0.20007661704342866
139,F20,-0.2318731138279111
140,F21,-0.1591954068919512
141,F22,-0.2318731138279111
142,F23,-1.0040737500224852
143,F24,4.019772741925743
144,G1,-0.2455001838784036
145,G2,-0.18190719030943867
146,G3,-0.2455001838784036
147,G4,-0.17282247694244363
148,G5,-0.19099190367643362
149,G6,-0.14556833684145867
150,G7,-0.15011069352495615
151,G8,-0.11831419674047373
152,G9,-0.19099190367643362
153,G10,-0.11831419674047373
154,G11,-0.2318731138279111
155,G12,-0.20007661704342866
156,G13,-0.2318731138279111
157,G14,-0.11831419674047373
158,G15,-0.20916133041042362
159,G16,-0.15465305020845363
160,G17,-0.15011069352495615
161,G18,1.4896800692176393
162,G19,-0.25004254056190106
163,G20,-0.15011069352495615
164,G21,-0.20007661704342866
165,G22,-0.1773648336259411
166,G23,-1.0040737500224852
