,index,z-score
0,A1,-0.29241243681877976
1,A2,-0.15710190602472782
2,A3,-0.21407476109590753
3,A4,-0.17134511979252276
4,A5,-0.20339235077006135
5,A6,-0.2105139576539589
6,A7,-0.1891491370022664
7,A8,-0.15354110258277906
8,A9,-0.2105139576539589
9,A10,-0.14641949569888163
10,A11,-0.1998315473281126
11,A12,-0.16066270946667657
12,A13,-0.2283179748637025
13,A14,-0.13573708537303542
14,A15,-0.18202753011836897
15,A16,-0.167784316350574
16,A17,-0.1998315473281126
17,A18,-0.16066270946667657
18,A19,-0.22475717142175375
19,A20,-0.11437226472134304
20,A21,-0.16422351290862525
21,A22,-0.12505467504718923
22,A23,-0.8300937565530386
23,A24,4.63217872339632
24,B1,-0.17490592323447154
25,B2,-0.22119636797980508
26,B3,-0.16422351290862525
27,B4,-0.23187877830565126
28,B5,-0.13217628193108666
29,B6,-0.21763556453785632
30,B7,-0.14285869225693287
31,B8,-0.19627074388616392
32,B9,-0.16066270946667657
33,B10,-0.17846672667642022
34,B11,-0.167784316350574
35,B12,-0.22119636797980508
36,B13,-0.14285869225693287
37,B14,-0.19627074388616392
38,B15,-0.14285869225693287
39,B16,-0.16422351290862525
40,B17,-0.18558833356031773
41,B18,-0.2283179748637025
42,B19,-0.17134511979252276
43,B20,-0.1998315473281126
44,B21,-0.16422351290862525
45,B22,-0.1891491370022664
46,B23,-0.8229721496691412
47,B24,3.952065265984112
48,C1,-0.1891491370022664
49,C2,-0.12149387160524047
50,C3,-0.3066556505865746
51,C4,-0.16422351290862525
52,C5,-0.17134511979252276
53,C6,-0.1891491370022664
54,C7,-0.17134511979252276
55,C8,-0.1499802991408304
56,C9,-0.167784316350574
57,C10,-0.16422351290862525
58,C11,-0.16422351290862525
59,C12,-0.11081146127939427
60,C13,-0.18558833356031773
61,C14,-0.17490592323447154
62,C15,-0.18202753011836897
63,C16,-0.167784316350574
64,C17,-0.18202753011836897
65,C18,-0.1891491370022664
66,C19,-0.17846672667642022
67,C20,-0.20339235077006135
68,C21,-0.1998315473281126
69,C22,-0.15354110258277906
70,C23,-0.8229721496691412
71,C24,4.642861133722167
72,D1,-0.10012905095354808
73,D2,-0.18202753011836897
74,D3,-0.20339235077006135
75,D4,-0.22119636797980508
76,D5,-0.2105139576539589
77,D6,-0.19270994044421516
78,D7,-0.2105139576539589
79,D8,-0.2390003851895487
80,D9,-0.16066270946667657
81,D10,-0.27460841960903604
82,D11,-0.15710190602472782
83,D12,-0.20339235077006135
84,D13,-0.15354110258277906
85,D14,-0.20339235077006135
86,D15,-0.16422351290862525
87,D16,-0.18558833356031773
88,D17,-0.17490592323447154
89,D18,-0.24612199207344623
90,D19,-0.1998315473281126
91,D20,-0.1891491370022664
92,D21,-0.167784316350574
93,D22,-0.2390003851895487
94,D23,-0.8372153634369361
95,D24,3.952065265984112
96,E1,-0.13217628193108666
97,E2,-0.14285869225693287
98,E3,-0.2283179748637025
99,E4,-0.1998315473281126
100,E5,-0.21763556453785632
101,E6,-0.19270994044421516
102,E7,-0.1998315473281126
103,E8,-0.17134511979252276
104,E9,-0.20339235077006135
105,E10,-0.16066270946667657
106,E11,-0.19627074388616392
107,E12,-0.1891491370022664
108,E13,-0.2105139576539589
109,E14,-0.18558833356031773
110,E15,-0.21407476109590753
111,E16,-0.16066270946667657
112,E17,-0.22475717142175375
113,E18,-0.17490592323447154
114,E19,-0.24256118863149745
115,E20,-0.1499802991408304
116,E21,-0.2639260092831898
117,E22,-0.2639260092831898
118,E23,-0.8300937565530386
119,E24,4.560962654557346
120,F1,-0.11437226472134304
121,F2,-0.18558833356031773
122,F3,-0.12505467504718923
123,F4,-0.19627074388616392
124,F5,-0.167784316350574
125,F6,-0.17846672667642022
126,F7,-0.17490592323447154
127,F8,-0.1998315473281126
128,F9,-0.18558833356031773
129,F10,-0.23543958174759994
130,F11,-0.17134511979252276
131,F12,-0.19627074388616392
132,F13,-0.21763556453785632
133,F14,-0.17846672667642022
134,F15,-0.15354110258277906
135,F16,-0.1998315473281126
136,F17,-0.17134511979252276
137,F18,-0.20339235077006135
138,F19,-0.19270994044421516
139,F20,-0.26748681272513863
140,F21,-0.17490592323447154
141,F22,-0.24256118863149745
142,F23,-0.8122897393432951
143,F24,4.04464615547478
144,G1,-0.11793306816329172
145,G2,-0.1286154784891379
146,G3,-0.16422351290862525
147,G4,-0.05739940965016322
148,G5,-0.14641949569888163
149,G6,-0.13217628193108666
150,G7,-0.167784316350574
151,G8,-0.18558833356031773
152,G9,-0.24612199207344623
153,G10,-0.17134511979252276
154,G11,-0.21407476109590753
155,G12,-0.18558833356031773
156,G13,-0.25324359895734366
157,G14,-0.22119636797980508
158,G15,-0.22475717142175375
159,G16,-0.2283179748637025
160,G17,0.16693120719260704
161,G18,-0.19627074388616392
162,G19,-0.2390003851895487
163,G20,-0.15710190602472782
164,G21,-0.22475717142175375
165,G22,-0.167784316350574
166,G23,-0.8229721496691412
167,G24,4.6749083646997045
168,H1,-0.01466976834677844
169,H2,-0.0787642303018557
170,H3,-0.01466976834677844
171,H4,-0.13573708537303542
172,H5,-0.12505467504718923
173,H6,-0.18202753011836897
174,H7,-0.16066270946667657
175,H8,-0.21763556453785632
176,H9,-0.19627074388616392
177,H10,-0.22119636797980508
178,H11,-0.17490592323447154
179,H12,-0.17846672667642022
180,H13,-0.2283179748637025
181,H14,-0.23543958174759994
182,H15,-0.16422351290862525
183,H16,-0.26036520584124107
184,H17,-0.23187877830565126
185,H18,-0.20339235077006135
186,H19,-0.2105139576539589
187,H20,-0.1998315473281126
188,H21,-0.12149387160524047
189,H22,-0.24256118863149745
190,H23,-0.8051681324593976
191,H24,4.26897677231755
192,I1,-0.11793306816329172
193,I2,-0.003987358020932246
194,I3,-0.09656824751159933
195,I4,-0.021791375230675963
196,I5,-0.09300744406965056
197,I6,-0.14285869225693287
198,I7,-0.167784316350574
199,I8,-0.17490592323447154
200,I9,-0.20339235077006135
201,I10,-0.2069531542120101
202,I11,-0.15354110258277906
203,I12,-0.18558833356031773
204,I13,-0.1998315473281126
205,I14,-0.2069531542120101
206,I15,-0.22475717142175375
207,I16,-0.15710190602472782
208,I17,-0.2283179748637025
209,I18,-0.1998315473281126
210,I19,-0.21763556453785632
211,I20,-0.16422351290862525
212,I21,-0.15710190602472782
213,I22,-0.12149387160524047
214,I23,-0.8158505427852437
215,I24,5.219711291317862
216,J1,0.01381665918881147
217,J2,-0.07520342685990693
218,J3,-0.05027780276626578
219,J4,-0.10725065783744551
220,J5,-0.10012905095354808
221,J6,-0.15354110258277906
222,J7,-0.15710190602472782
223,J8,-0.6947832257589868
224,J9,-0.1891491370022664
225,J10,-0.22475717142175375
226,J11,-0.19627074388616392
227,J12,-0.21763556453785632
228,J13,-0.14285869225693287
229,J14,-0.16422351290862525
230,J15,-0.2105139576539589
231,J16,-0.24612199207344623
232,J17,-0.16422351290862525
233,J18,-0.17490592323447154
234,J19,-0.20339235077006135
235,J20,-0.24612199207344623
236,J21,-0.11793306816329172
237,J22,-0.17846672667642022
238,J23,-0.7909249186916025
239,J24,4.863630947122988
240,K1,-0.003987358020932246
241,K2,0.017377462630760142
242,K3,-0.07164262341795817
243,K4,-0.07520342685990693
244,K5,-0.13217628193108666
245,K6,-0.17846672667642022
246,K7,-0.19627074388616392
247,K8,-0.1499802991408304
248,K9,-0.2283179748637025
249,K10,-0.1891491370022664
250,K11,-0.21763556453785632
251,K12,-0.13573708537303542
252,K13,-0.15354110258277906
253,K14,-0.18202753011836897
254,K15,-0.22119636797980508
255,K16,-0.1499802991408304
256,K17,-0.21763556453785632
257,K18,-0.16422351290862525
258,K19,-0.2105139576539589
259,K20,-0.10725065783744551
260,K21,-0.1392978888149842
261,K22,-0.06808181997600941
262,K23,-0.8194113462271924
263,K24,5.216150487875913
264,L1,-0.025352178672624636
265,L2,-0.05027780276626578
266,L3,-0.13573708537303542
267,L4,-0.16422351290862525
268,L5,-0.17490592323447154
269,L6,-0.2069531542120101
270,L7,-0.17846672667642022
271,L8,-0.21763556453785632
272,L9,-0.22475717142175375
273,L10,-0.22475717142175375
274,L11,-0.14641949569888163
275,L12,-0.2283179748637025
276,L13,-0.2069531542120101
277,L14,-0.21407476109590753
278,L15,-0.19270994044421516
279,L16,-0.13217628193108666
280,L17,-0.21763556453785632
281,L18,-0.2069531542120101
282,L19,-0.18558833356031773
283,L20,-0.2105139576539589
284,L21,-0.07520342685990693
285,L22,-0.17846672667642022
286,L23,-0.8229721496691412
287,L24,5.19478566722422
288,M1,-0.15354110258277906
289,M2,-0.10012905095354808
290,M3,-0.167784316350574
291,M4,-0.12149387160524047
292,M5,-0.18202753011836897
293,M6,-0.167784316350574
294,M7,-0.16422351290862525
295,M8,-0.17134511979252276
296,M9,-0.2781692230509848
297,M10,-0.20339235077006135
298,M11,-0.18558833356031773
299,M12,-0.18558833356031773
300,M13,-0.2105139576539589
301,M14,-0.15354110258277906
302,M15,-0.17490592323447154
303,M16,-0.17846672667642022
304,M17,-0.24256118863149745
305,M18,-0.19627074388616392
306,M19,-0.23187877830565126
307,M20,-0.1392978888149842
308,M21,-0.18558833356031773
309,M22,-0.11081146127939427
310,M23,-0.8122897393432951
311,M24,5.411994677183093
312,N1,-0.05027780276626578
313,N2,-0.1392978888149842
314,N3,-0.1286154784891379
315,N4,-0.17490592323447154
316,N5,-0.19627074388616392
317,N6,-0.16066270946667657
318,N7,-0.16422351290862525
319,N8,-0.22475717142175375
320,N9,-0.1998315473281126
321,N10,-0.24968279551539488
322,N11,-0.1998315473281126
323,N12,-0.21763556453785632
324,N13,-0.19270994044421516
325,N14,-0.2105139576539589
326,N15,-0.21407476109590753
327,N16,-0.1998315473281126
328,N17,-0.18558833356031773
329,N18,-0.17134511979252276
330,N19,-0.14641949569888163
331,N20,-0.2283179748637025
332,N21,-0.13217628193108666
333,N22,-0.12505467504718923
334,N23,-0.8158505427852437
335,N24,4.692712381909448
336,O1,-0.14641949569888163
337,O2,-0.09300744406965056
338,O3,-0.21763556453785632
339,O4,-0.167784316350574
340,O5,-0.2105139576539589
341,O6,-0.16066270946667657
342,O7,-0.18558833356031773
343,O8,-0.17490592323447154
344,O9,-0.167784316350574
345,O10,-0.17134511979252276
346,O11,-0.21763556453785632
347,O12,-0.2069531542120101
348,O13,-0.17490592323447154
349,O14,-0.17490592323447154
350,O15,-0.22119636797980508
351,O16,-0.1499802991408304
352,O17,-0.1998315473281126
353,O18,-0.09656824751159933
354,O19,-0.15710190602472782
355,O20,-0.16422351290862525
356,O21,-0.16422351290862525
357,O22,-0.10012905095354808
358,O23,-0.8087289359013462
359,O24,5.639886097467811
360,P1,-0.1499802991408304
361,P2,-0.21407476109590753
362,P3,-0.22119636797980508
363,P4,-0.2390003851895487
364,P5,-0.16066270946667657
365,P6,-0.26748681272513863
366,P7,-0.17490592323447154
367,P8,-0.2959732402607284
368,P9,-0.18558833356031773
369,P10,-0.26036520584124107
370,P11,-0.17134511979252276
371,P12,-0.24968279551539488
372,P13,-0.16422351290862525
373,P14,-0.2283179748637025
374,P15,-0.1998315473281126
375,P16,-0.2069531542120101
376,P17,-0.1891491370022664
377,P18,-0.18558833356031773
378,P19,-0.14641949569888163
379,P20,-0.17846672667642022
380,P21,-0.11793306816329172
381,P22,-0.13217628193108666
382,P23,-0.8122897393432951
383,P24,4.503989799486166
