,index,z-score
0,A1,-0.22222400304310583
1,A2,-0.23866736803828487
2,A3,-0.22222400304310583
3,A4,-0.17524296019973717
4,A5,-0.20812969019009522
5,A6,-0.20343158590575838
6,A7,-0.18933727305274775
7,A8,-0.20108253376358992
8,A9,-0.23162021161177956
9,A10,-0.19403537733708465
10,A11,-0.2198749509009374
11,A12,-0.21752589875876896
12,A13,-0.16584675163106344
13,A14,-0.2433654723226217
14,A15,-0.24806357660695857
15,A16,-0.21047874233226369
16,A17,-0.2645069416021376
17,A18,-0.1916863251949162
18,A19,-0.233969263753948
19,A20,-0.21752589875876896
20,A21,-0.21047874233226369
21,A22,-0.21047874233226369
22,A23,2.0774980441397894
23,A24,1.9694416456000416
24,B1,-0.2292711594696111
25,B2,-0.233969263753948
26,B3,-0.2057806380479268
27,B4,-0.24806357660695857
28,B5,-0.19403537733708465
29,B6,-0.22457305518527426
30,B7,-0.20343158590575838
31,B8,-0.25276168089129547
32,B9,-0.22457305518527426
33,B10,-0.2128277944744321
34,B11,-0.22457305518527426
35,B12,-0.2433654723226217
36,B13,-0.2128277944744321
37,B14,-0.28329935873948503
38,B15,-0.24101642018045327
39,B16,-0.22457305518527426
40,B17,-0.2057806380479268
41,B18,-0.22222400304310583
42,B19,-0.16819580377323187
43,B20,-0.25980883731780074
44,B21,-0.2645069416021376
45,B22,-0.2292711594696111
46,B23,5.988669860850228
47,B24,1.7744703178000618
48,C1,-0.22457305518527426
49,C2,-0.2269221073274427
50,C3,-0.2292711594696111
51,C4,-0.21517684661660053
52,C5,-0.2363183158961164
53,C6,-0.1916863251949162
54,C7,-0.24101642018045327
55,C8,-0.17524296019973717
56,C9,-0.1916863251949162
57,C10,-0.21752589875876896
58,C11,-0.1916863251949162
59,C12,-0.21752589875876896
60,C13,-0.2292711594696111
61,C14,-0.1916863251949162
62,C15,-0.24571452446479014
63,C16,-0.24101642018045327
64,C17,-0.21752589875876896
65,C18,-0.20812969019009522
66,C19,-0.22222400304310583
67,C20,-0.21752589875876896
68,C21,-0.2269221073274427
69,C22,-0.25276168089129547
70,C23,6.34572578645983
71,C24,1.8308475692121042
72,D1,-0.16584675163106344
73,D2,-0.2128277944744321
74,D3,-0.1846391687684109
75,D4,-0.24806357660695857
76,D5,-0.18933727305274775
77,D6,-0.21752589875876896
78,D7,-0.1916863251949162
79,D8,-0.2363183158961164
80,D9,-0.2128277944744321
81,D10,-0.2762522023129798
82,D11,-0.1846391687684109
83,D12,-0.21047874233226369
84,D13,-0.22457305518527426
85,D14,-0.24571452446479014
86,D15,-0.20108253376358992
87,D16,-0.28799746302382195
88,D17,-0.2057806380479268
89,D18,-0.31148798444550624
90,D19,-0.2363183158961164
91,D20,-0.22222400304310583
92,D21,-0.2292711594696111
93,D22,-0.20343158590575838
94,D23,5.380265356028605
95,D24,1.6194328764169452
96,E1,-0.21517684661660053
97,E2,-0.20343158590575838
98,E3,-0.26215788945996915
99,E4,-0.20812969019009522
100,E5,-0.24101642018045327
101,E6,-0.24806357660695857
102,E7,-0.233969263753948
103,E8,-0.1775920123419056
104,E9,-0.26215788945996915
105,E10,-0.21517684661660053
106,E11,-0.147054334493716
107,E12,-0.24571452446479014
108,E13,-0.250412628749127
109,E14,-0.18698822091057934
110,E15,-0.24806357660695857
111,E16,-0.25276168089129547
112,E17,-0.2269221073274427
113,E18,-0.24571452446479014
114,E19,-0.23866736803828487
115,E20,-0.23866736803828487
116,E21,-0.2198749509009374
117,E22,-0.2198749509009374
118,E23,5.013813221850329
119,E24,1.9952812191638944
120,F1,-0.22457305518527426
121,F2,-0.2762522023129798
122,F3,-0.2057806380479268
123,F4,-0.24571452446479014
124,F5,-0.2363183158961164
125,F6,-0.2057806380479268
126,F7,-0.21752589875876896
127,F8,-0.2433654723226217
128,F9,-0.24101642018045327
129,F10,-0.2198749509009374
130,F11,-0.2269221073274427
131,F12,-0.24806357660695857
132,F13,-0.20343158590575838
133,F14,-0.23866736803828487
134,F15,-0.2198749509009374
135,F16,-0.2433654723226217
136,F17,-0.24101642018045327
137,F18,-0.24571452446479014
138,F19,-0.22222400304310583
139,F20,-0.2997427237346641
140,F21,-0.29504461945032723
141,F22,-0.22222400304310583
142,F23,4.351380517758832
143,F24,1.8238004127855987
144,G1,-0.2786012544551482
145,G2,-0.25276168089129547
146,G3,-0.23866736803828487
147,G4,-0.1846391687684109
148,G5,-0.2128277944744321
149,G6,-0.22457305518527426
150,G7,-0.25276168089129547
151,G8,-0.20343158590575838
152,G9,-0.28329935873948503
153,G10,-0.2292711594696111
154,G11,-0.2128277944744321
155,G12,-0.24101642018045327
156,G13,-0.21517684661660053
157,G14,-0.233969263753948
158,G15,-0.2198749509009374
159,G16,-0.20812969019009522
160,G17,-0.25276168089129547
161,G18,-0.2292711594696111
162,G19,-0.2856484108816535
163,G20,-0.2551107330334639
164,G21,-0.2574597851756323
165,G22,-0.19638442947925308
166,G23,4.085937625693799
167,G24,2.2348845376650748
168,H1,-0.2551107330334639
169,H2,-0.2433654723226217
170,H3,-0.22222400304310583
171,H4,-0.23162021161177956
172,H5,-0.20812969019009522
173,H6,-0.24571452446479014
174,H7,-0.2057806380479268
175,H8,-0.2692050458864745
176,H9,-0.15879959520455816
177,H10,-0.26215788945996915
178,H11,-0.233969263753948
179,H12,-0.25980883731780074
180,H13,-0.24101642018045327
181,H14,-0.21752589875876896
182,H15,-0.19638442947925308
183,H16,-0.25276168089129547
184,H17,-0.24806357660695857
185,H18,-0.24806357660695857
186,H19,-0.2363183158961164
187,H20,-0.26215788945996915
188,H21,-0.2198749509009374
189,H22,-0.2363183158961164
190,H23,4.323191892052811
191,H24,2.140922451978337
192,I1,-0.2715540980286429
193,I2,-0.20343158590575838
194,I3,-0.24571452446479014
195,I4,-0.18933727305274775
196,I5,-0.30678988016116937
197,I6,-0.2292711594696111
198,I7,-0.2363183158961164
199,I8,-0.20108253376358992
200,I9,-0.2433654723226217
201,I10,-0.16819580377323187
202,I11,-0.2057806380479268
203,I12,-0.21752589875876896
204,I13,-0.2551107330334639
205,I14,-0.22222400304310583
206,I15,-0.2433654723226217
207,I16,-0.2269221073274427
208,I17,-0.28329935873948503
209,I18,-0.22457305518527426
210,I19,-0.2363183158961164
211,I20,-0.22457305518527426
212,I21,-0.24571452446479014
213,I22,-0.233969263753948
214,I23,3.775862742927566
215,I24,2.117431930556653
216,J1,-0.2645069416021376
217,J2,-0.2574597851756323
218,J3,-0.22457305518527426
219,J4,-0.30678988016116937
220,J5,-0.21752589875876896
221,J6,-0.2715540980286429
222,J7,-0.2198749509009374
223,J8,-0.2433654723226217
224,J9,0.3227560939399704
225,J10,-0.23866736803828487
226,J11,-0.22222400304310583
227,J12,-0.250412628749127
228,J13,-0.18933727305274775
229,J14,-0.26215788945996915
230,J15,-0.25276168089129547
231,J16,-0.2292711594696111
232,J17,-0.233969263753948
233,J18,-0.2762522023129798
234,J19,-0.2269221073274427
235,J20,-0.27390315017081135
236,J21,-0.2645069416021376
237,J22,-0.2574597851756323
238,J23,2.2865636847927795
239,J24,1.8238004127855987
240,K1,-0.2809503065973166
241,K2,-0.26215788945996915
242,K3,-0.2715540980286429
243,K4,-0.23866736803828487
244,K5,-0.25980883731780074
245,K6,-0.18933727305274775
246,K7,-0.2269221073274427
247,K8,-0.2574597851756323
248,K9,-0.2762522023129798
249,K10,-0.2433654723226217
250,K11,-0.28329935873948503
251,K12,-0.23866736803828487
252,K13,-0.27390315017081135
