,index,z-score
0,A1,-0.21410866277939614
1,A2,-0.15452395742792197
2,A3,-0.23702585714534777
3,A4,-0.17744115179387351
4,A5,-0.17744115179387351
5,A6,-0.1911914684134445
6,A7,-0.1820245906670639
7,A8,-0.1728577129206832
8,A9,-0.22327554052577675
9,A10,-0.19577490728663482
10,A11,-0.16369083517430258
11,A12,-0.13619020193516065
12,A13,-0.15910739630111229
13,A14,-0.1682742740474929
14,A15,-0.14994051855473156
15,A16,-0.058271741090925144
16,A17,-0.15452395742792197
17,A18,-0.10410612982282841
18,A19,-0.08118893545687668
19,A20,-0.06285517996411545
20,A21,-0.15910739630111229
21,A22,-0.10410612982282841
22,A23,-0.9245416881238964
23,A24,4.813923781110389
24,B1,-0.22785897939896707
25,B2,-0.15910739630111229
26,B3,-0.23244241827215747
27,B4,-0.26910992925768
28,B5,-0.1728577129206832
29,B6,-0.22785897939896707
30,B7,-0.1820245906670639
31,B8,-0.2507761737649187
32,B9,-0.17744115179387351
33,B10,-0.14077364080835095
34,B11,-0.20035834615982515
35,B12,-0.2507761737649187
36,B13,-0.11327300756920902
37,B14,-0.17744115179387351
38,B15,-0.1866080295402542
39,B16,-0.5303659450295285
40,B17,-0.14535707968154127
41,B18,-0.13619020193516065
42,B19,-0.14535707968154127
43,B20,-0.1728577129206832
44,B21,-0.09035581320325747
45,B22,-0.1682742740474929
46,B23,-0.906207932631135
47,B24,4.163075461117363
48,C1,-0.1820245906670639
49,C2,-0.13619020193516065
50,C3,-0.13619020193516065
51,C4,-0.13619020193516065
52,C5,-0.23244241827215747
53,C6,-0.1682742740474929
54,C7,-0.16369083517430258
55,C8,-0.22327554052577675
56,C9,-0.19577490728663482
57,C10,-0.22327554052577675
58,C11,-0.20952522390620584
59,C12,-0.13160676306197033
60,C13,-0.17744115179387351
61,C14,-0.1728577129206832
62,C15,-0.19577490728663482
63,C16,-0.14077364080835095
64,C17,-0.1820245906670639
65,C18,-0.20035834615982515
66,C19,-0.12702332418877993
67,C20,-0.20035834615982515
68,C21,-0.14994051855473156
69,C22,-0.1682742740474929
70,C23,-0.8970410548847543
71,C24,4.832257536603151
72,D1,-0.14535707968154127
73,D2,-0.25994305151129943
74,D3,-0.12702332418877993
75,D4,0.18465051918816205
76,D5,-0.19577490728663482
77,D6,-0.22327554052577675
78,D7,-0.15452395742792197
79,D8,-0.19577490728663482
80,D9,-0.1682742740474929
81,D10,-0.19577490728663482
82,D11,-0.07202205771049607
83,D12,-0.16369083517430258
84,D13,-0.20952522390620584
85,D14,-0.21869210165258646
86,D15,-0.28744368475044135
87,D16,-0.1911914684134445
88,D17,-0.15910739630111229
89,D18,-0.1728577129206832
90,D19,-0.12243988531558964
91,D20,-0.1728577129206832
92,D21,-0.19577490728663482
93,D22,-0.21410866277939614
94,D23,-0.906207932631135
95,D24,4.011821978302082
96,E1,-0.1682742740474929
97,E2,-0.1728577129206832
98,E3,-0.16369083517430258
99,E4,-0.23702585714534777
100,E5,-0.1911914684134445
101,E6,-0.1728577129206832
102,E7,-0.15910739630111229
103,E8,-0.14994051855473156
104,E9,-0.282860245877251
105,E10,-0.1728577129206832
106,E11,-0.1820245906670639
107,E12,-0.12243988531558964
108,E13,-0.22785897939896707
109,E14,-0.14077364080835095
110,E15,-0.21869210165258646
111,E16,-0.1866080295402542
112,E17,-0.13160676306197033
113,E18,-0.14535707968154127
114,E19,-0.21410866277939614
115,E20,-0.21410866277939614
116,E21,-0.2416092960185381
117,E22,-0.14535707968154127
118,E23,-0.892457616011564
119,E24,4.768089392378486
120,F1,-0.12702332418877993
121,F2,-0.1866080295402542
