,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
158,8240,7920,8000,8560,8760,9400,7880,8160,10480,9000,9280,20240,9080,9200,8920,9160,8840,8640,8040,8200,8400,32760,29520,,,,7920.0
159,7360,7560,7680,7800,8320,8760,7880,8600,8120,8040,8480,8200,8560,8240,8320,8360,8160,8080,7760,8040,8120,33720,32840,,,,8040.0
160,,,,,,,,,,,,,,,,,,,,,,,,,,,8000.0
161,,,,,,,,,,,,,,,,,,,,,,,,,,,7920.0
162,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,,,,,,,,,,,,,,,,,7320.0
163,H2061376,,,,,,,,Calc 1: Z' = 1 - ((3 * SD(High) + 3 * SD(Low)) / Abs(Avg(High) - Avg(Low))) where Label: Jez US LUM 384 (cps)(1) channel 1  High = Z_High  Low = Z_Low,3/30/23 17:53,,,,,,,,,,,,,,,,,7960.0
164,,,,,,,,,,,,,,,,,,,,,,,,,,,7840.0
165,,,,,,,,,,,,,,,,,,,,,,,,,,,7440.0
166,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,7720.0
167,0,8,0.1,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,,,,,7960.0
168,,,,,,,,,,,,,,,,,,,,,,,,,,,7640.0
169,,,,,,,,,,,,,,,,,,,,,,,,,,,8120.0
170,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,8440.0
171,0.658831979,,,,,,,,,,,,,,,,,,,,,0.658831979,0.658831979,,,,8680.0
172,0.658831979,,,,,,,,,,,,,,,,,,,,,0.658831979,0.658831979,,,,7880.0
173,0.658831979,,,,,,,,,,,,,,,,,,,,,0.658831979,0.658831979,,,,7840.0
174,0.658831979,,,,,,,,,,,,,,,,,,,,,0.658831979,0.658831979,,,,7840.0
175,0.658831979,,,,,,,,,,,,,,,,,,,,,0.658831979,0.658831979,,,,7440.0
176,0.658831979,,,,,,,,,,,,,,,,,,,,,0.658831979,0.658831979,,,,8000.0
177,0.658831979,,,,,,,,,,,,,,,,,,,,,0.658831979,0.658831979,,,,7440.0
178,0.658831979,,,,,,,,,,,,,,,,,,,,,0.658831979,0.658831979,,,,7960.0
179,0.658831979,,,,,,,,,,,,,,,,,,,,,0.658831979,0.658831979,,,,7360.0
180,0.658831979,,,,,,,,,,,,,,,,,,,,,0.658831979,0.658831979,,,,7800.0
181,0.658831979,,,,,,,,,,,,,,,,,,,,,0.658831979,0.658831979,,,,7960.0
182,0.658831979,,,,,,,,,,,,,,,,,,,,,0.658831979,0.658831979,,,,6400.0
183,0.658831979,,,,,,,,,,,,,,,,,,,,,0.658831979,0.658831979,,,,7600.0
184,0.658831979,,,,,,,,,,,,,,,,,,,,,0.658831979,0.658831979,,,,8280.0
185,0.658831979,,,,,,,,,,,,,,,,,,,,,0.658831979,0.658831979,,,,8000.0
186,0.658831979,,,,,,,,,,,,,,,,,,,,,0.658831979,0.658831979,,,,8480.0
187,,,,,,,,,,,,,,,,,,,,,,,,,,,7800.0
188,,,,,,,,,,,,,,,,,,,,,,,,,,,8040.0
189,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Group,Label,ScanX,ScanY,Measinfo,Kinetics,Measurement date,,,,,,,,,,,,7960.0
190,H2061376,14.01,17.51,17.62,43.3,43.3,17.9,17.92,1,Jez US LUM 384 (cps)(1),0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,3/30/23 17:53,,,,,,,,,,,,7960.0
191,,,,,,,,,,,,,,,,,,,,,,,,,,,7040.0
192,,,,,,,,,,,,,,,,,,,,,,,,,,,8440.0
193,Result,Signal,Flashes/Time,Meastime,MeasInfo,,,,,,,,,,,,,,,,,,,,,,7480.0
194,0,8,0.1,00:00.0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),,,,,,,,,,,,,,,,,,,,,,8040.0
195,,,,,,,,,,,,,,,,,,,,,,,,,,,7680.0
196,,,,,,,,,,,,,,,,,,,,,,,,,,,7320.0
197,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,,,,7640.0
198,7600,7240,7480,7240,7880,8240,7680,7480,7680,8600,7120,7880,8000,7720,7760,7400,7160,7360,6720,7240,7040,27640,32520,,,,7960.0
199,7720,8200,7760,8240,8440,8160,8640,8120,8120,7920,8200,8200,7520,8000,8000,7760,7560,7560,7680,7000,6760,25320,28680,,,,8280.0
200,7800,8600,9120,8440,8920,8920,8880,8920,2160,8640,8680,8160,8360,8680,7800,8080,8200,8320,7640,7840,7080,24400,29400,,,,7560.0
201,8120,8360,8200,9080,8320,8160,8560,7880,9120,8720,8960,9120,8560,8120,8840,8240,8000,5440,7960,7800,7680,26840,28120,,,,7840.0
202,8920,9440,9280,9840,10440,10960,9480,9320,10120,10200,10240,9560,10160,10040,9840,9720,8800,9600,8760,9000,8000,28360,30560,,,,7520.0
203,9120,9240,9400,9680,9760,10760,9960,8840,10280,9920,10200,10240,10000,10400,10080,9960,9440,10120,9440,8800,8440,27960,30040,,,,8120.0
204,8480,8840,9600,9440,9240,10360,9960,10080,9720,9560,9720,10160,16040,9720,8600,9240,9080,9040,8760,8600,8480,26320,29000,,,,7680.0
205,9320,9400,9080,9240,9880,9320,9400,10440,9680,9760,10360,9800,9440,9640,9080,9520,9200,8920,9600,7280,8720,28160,30040,,,,8040.0
206,7720,8600,9240,9160,8840,10440,10280,9840,9280,10320,9120,9400,9280,9240,8600,8960,8440,8120,8720,8280,8160,27240,29360,,,,7960.0
207,8080,8360,9280,9600,8880,8960,9440,9960,9120,9200,9840,9480,8880,9840,8560,8880,8760,9000,8920,7640,8080,27480,27600,,,,7880.0
208,7920,8720,9080,9480,9480,9840,9480,10080,9560,9840,9240,8760,9720,8640,9120,8960,9240,9120,8720,9120,7840,28560,29960,,,,7440.0
209,8520,8280,9320,8560,9360,8840,9640,9800,9520,8920,9560,8960,8840,9520,8840,9120,9080,8520,8680,8080,8200,28320,28640,,,,7240.0
210,7960,8120,9040,9040,9320,11920,8840,9680,9840,9040,10520,9320,10480,9120,9160,8960,8960,9280,7880,8160,8040,29440,30760,,,,7000.0
211,8200,10960,8160,9320,9080,9320,9160,8880,9600,8480,10320,8880,8200,8840,8320,9200,8320,8320,8760,8200,7560,28720,29440,,,,7840.0
212,8000,8120,9040,8880,9200,9160,8440,9160,8600,8320,8880,9160,12200,9000,7680,8600,7760,9040,8080,8880,7800,28520,30720,,,,8040.0
213,8040,8360,7480,8360,8360,8680,7760,8280,8680,8040,8320,8080,8160,8640,8320,8640,8160,8240,8320,8040,7320,33160,29520,,,,8640.0
214,,,,,,,,,,,,,,,,,,,,,,,,,,,8560.0
215,,,,,,,,,,,,,,,,,,,,,,,,,,,8400.0
216,Barcode,Measured height,Chamber temperature at start,Chamber temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Formula,Measurement date,,,,,,,,,,,,,,,,,7840.0
